Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,0,-0.16,-0.18,0.10,0.51,0.00,-0.23,0.00,0.30
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.07,0.11,0.51,0.91,0.00,0.00,0.00,0.00
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.20,0.30,0.00,0.00,0.00,0.00
Bacteria,Psychrobacter sp. EP06 ( 402754 ),Psychrobacter ( 497 ),0,0,0,-0.18,-0.27,0.10,0.10,0.00,-0.23,0.00,0.81
Bacteria,Chromohalobacter salexigens ( 158080 ),Chromohalobacter ( 42054 ),0,0,0,-0.26,-0.20,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,0,-0.12,-0.23,0.20,1.02,0.00,-0.30,0.00,0.71
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,0,-0.18,-0.18,0.20,0.51,0.00,-0.23,0.00,0.30
Bacteria,Frankia sp. CcI3 ( 106370 ),Frankia ( 1854 ),0,0,0,-0.22,-0.47,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,0,0,-0.16,-0.23,0.30,1.02,0.00,-0.30,0.00,0.71
Bacteria,Propionibacterium freudenreichii ( 1744 ),Propionibacterium ( 1743 ),0,0,0,-0.47,-0.27,0.10,0.10,0.00,-0.30,0.00,0.10
Bacteria,Pseudomonas sp. TKP ( 1415630 ),Pseudomonas ( 286 ),0,0,0,-0.16,-0.30,0.10,0.10,-0.24,-0.39,0.10,0.10
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,0,-0.22,-0.18,0.20,0.51,-0.33,-0.23,0.10,0.30
Bacteria,Streptomyces glaucescens ( 1907 ),Streptomyces ( 1883 ),0,0,0,-0.32,-0.54,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.16,-0.16,0.41,0.41,-0.31,-0.33,0.10,0.20
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.18,-0.17,0.41,0.41,-0.41,-0.24,0.10,0.10
Mammalia,Chlorocebus aethiops ( 9534 ),Chlorocebus ( 392815 ),0,0,0,3.63,-0.07,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.22,-0.21,0.51,0.61,-0.15,-0.16,0.20,0.30
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,0,-0.31,-0.23,0.51,1.02,-0.33,-0.30,0.20,0.71
Bacteria,Moraxella bovis ( 476 ),Moraxella ( 475 ),0,0,10189,-0.23,9.89,0.10,289.79,0.00,25.27,0.00,172.13
