Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Shimwellia blattae ( 563 ),Shimwellia ( 1335483 ),270,27,44,9.71,9.71,2.22,2.22,10.34,10.34,0.58,0.58
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),232,34,34,6.70,6.70,5.18,5.18,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),84,8,8,10.28,10.28,0.79,0.79,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),64,15,15,4.26,4.26,3.56,3.56,0.10,0.10,0.03,0.03
Bacteria,Prevotella disiens ( 28130 ),Prevotella ( 838 ),45,56,82,100.00,0.82,0.03,51.04,5.89,0.81,9.21,103.21
Bacteria,Pseudomonas sp. M18 ( 228095 ),Pseudomonas ( 286 ),34,70,651,100.00,0.55,0.27,657.19,99.00,0.45,0.44,229.28
Bacteria,Mycoplasma salivarium ( 2124 ),Mycoplasma ( 2093 ),20,5,1,0.50,-0.17,0.03,0.30,11.90,3.54,0.49,0.60
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),20,2,2,8.66,8.66,0.27,0.27,0.00,0.00,0.00,0.00
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),19,23,82,1.26,0.82,17.23,51.04,0.83,0.81,2.30,103.21
Bacteria,Prevotella nigrescens ( 28133 ),Prevotella ( 838 ),18,22,82,18.88,0.82,1.18,51.04,-0.02,0.81,0.93,103.21
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),17,21,82,3.09,0.82,6.96,51.04,0.56,0.81,0.44,103.21
Bacteria,Klebsiella variicola ( 244366 ),Klebsiella ( 570 ),17,62,16,6.80,0.28,9.07,43.76,4.53,0.09,0.14,37.43
Bacteria,Prevotella buccae ( 28126 ),Prevotella ( 838 ),16,19,82,100.00,0.82,0.03,51.04,2.90,0.81,5.92,103.21
Mammalia,Colobus angolensis ( 54131 ),Colobus ( 9570 ),15,1,1,10.71,10.71,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,Enterobacter sp. 638 ( 399742 ),Enterobacter ( 547 ),10,1,9494,-0.13,6.96,0.11,667.14,0.58,7.27,2.49,181.99
Bacteria,Candidatus Mycoplasma girerdii ( 1318617 ),Mycoplasma ( 2093 ),9,2,1,0.75,-0.17,0.03,0.30,100.00,3.54,0.03,0.60
Bacteria,Prevotella salivae ( 228604 ),Prevotella ( 838 ),8,10,82,67.53,0.82,0.03,51.04,2.89,0.81,2.85,103.21
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),8,9,82,0.84,0.82,11.64,51.04,0.03,0.81,1.26,103.21
Bacteria,Prevotella corporis ( 28128 ),Prevotella ( 838 ),7,9,82,97.03,0.82,0.05,51.04,3.24,0.81,1.32,103.21
Mammalia,Chlorocebus aethiops ( 9534 ),Chlorocebus ( 392815 ),4,1,123,8.05,2.74,0.22,1.21,0.00,100.00,0.00,0.05
Bacteria,Prevotella sp. Sc00033 ( 1231729 ),Prevotella ( 838 ),4,5,82,98.01,0.82,0.05,51.04,0.00,0.81,0.00,103.21
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),4,5,82,1.24,0.82,4.30,51.04,-0.08,0.81,0.27,103.21
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),4,4,2,7.75,1.07,0.52,2.93,0.00,-0.32,0.00,0.03
Bacteria,Desulfovibrio vulgaris ( 881 ),Desulfovibrio ( 872 ),4,4,2,2.66,0.93,1.64,3.29,-0.23,-0.24,0.03,0.52
Bacteria,Prevotella pallens ( 60133 ),Prevotella ( 838 ),3,4,82,100.00,0.82,0.03,51.04,2.73,0.81,0.79,103.21
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),3,4,82,0.19,0.82,7.86,51.04,3.73,0.81,0.82,103.21
Bacteria,Enterobacter lignolyticus ( 1334193 ),Enterobacter ( 547 ),3,0,9494,-0.12,6.96,0.16,667.14,1.39,7.27,0.33,181.99
Bacteria,Pseudomonas sp. P2(2011) ( 1079847 ),Pseudomonas ( 286 ),2,5,651,100.00,0.55,0.05,657.19,0.00,0.45,0.00,229.28
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),2,9,16,0.29,0.28,31.87,43.76,0.01,0.09,19.95,37.43
Bacteria,Prevotella sp. RS2 ( 126378 ),Prevotella ( 838 ),2,2,82,100.00,0.82,0.03,51.04,0.00,0.81,0.00,103.21
Bacteria,Prevotella sp. RZ ( 71185 ),Prevotella ( 838 ),2,2,82,99.00,0.82,0.03,51.04,0.00,0.81,0.00,103.21
Bacteria,Dehalogenimonas lykanthroporepellens ( 552810 ),Dehalogenimonas ( 670486 ),2,0,0,3.86,3.86,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,uncultured Spirochaeta sp. ( 174390 ),Spirochaeta ( 146 ),1,3,0,35.49,-0.07,0.03,0.19,100.00,0.69,0.03,0.25
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),1,1,2,0.75,1.07,2.19,2.93,0.00,-0.32,0.00,0.03
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),1,1,11,0.03,0.03,10.14,10.17,0.69,1.15,2.19,4.49
Bacteria,Acidaminococcus fermentans ( 905 ),Acidaminococcus ( 904 ),1,0,550,-0.14,20.17,0.03,9.23,1.55,39.42,0.03,5.51
Bacteria,Pseudomonas sp. 593 ( 633276 ),Pseudomonas ( 286 ),1,2,651,100.00,0.55,0.03,657.19,0.00,0.45,0.00,229.28
Bacteria,Pseudomonas sp. W15Apr31B ( 1215180 ),Pseudomonas ( 286 ),1,2,651,100.00,0.55,0.03,657.19,0.00,0.45,0.00,229.28
Bacteria,Pseudomonas sp. 42A2 ( 533250 ),Pseudomonas ( 286 ),1,2,651,100.00,0.55,0.03,657.19,0.00,0.45,0.00,229.28
Bacteria,Pseudomonas sp. AF2 ( 1356408 ),Pseudomonas ( 286 ),1,2,651,100.00,0.55,0.03,657.19,0.00,0.45,0.00,229.28
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),1,1,2,6.93,1.07,0.22,2.93,17.24,-0.32,0.03,0.03
Mammalia,Pan troglodytes ( 9598 ),Pan ( 9596 ),1,2,0,100.00,0.49,0.03,0.25,0.00,0.00,0.00,0.00
Archaea,Methanococcus voltae ( 2188 ),Methanococcus ( 2184 ),1,2,0,100.00,0.43,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Providencia stuartii ( 588 ),Providencia ( 586 ),0,0,0,-0.15,-0.15,0.25,0.25,1.19,1.41,0.55,0.90
Bacteria,Treponema brennaborense ( 81028 ),Treponema ( 157 ),0,2,0,-0.16,-0.18,0.05,0.36,7.38,0.41,0.30,1.32
Panarthropoda,Ceratitis capitata ( 7213 ),Ceratitis ( 7212 ),0,0,0,-0.22,-0.22,0.05,0.05,3.09,3.09,0.08,0.08
Mammalia,Callithrix jacchus ( 9483 ),Callithrix ( 9481 ),0,0,0,2.38,2.38,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,Prevotella oris ( 28135 ),Prevotella ( 838 ),0,0,82,4.16,0.82,0.05,51.04,0.63,0.81,1.12,103.21
Bacteria,Spirochaeta smaragdinae ( 55206 ),Spirochaeta ( 146 ),0,0,0,0.27,-0.07,0.05,0.19,6.20,0.69,0.14,0.25
Bacteria,Odoribacter splanchnicus ( 28118 ),Odoribacter ( 283168 ),0,0,0,0.67,0.67,1.10,1.10,0.77,0.07,0.22,0.22
Bacteria,Prevotella ruminicola ( 839 ),Prevotella ( 838 ),0,0,82,0.45,0.82,1.21,51.04,0.00,0.81,0.00,103.21
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,1,-0.09,-0.08,2.38,2.69,0.47,0.46,2.00,2.00
Bacteria,Lawsonia intracellularis ( 29546 ),Lawsonia ( 41707 ),0,0,0,2.69,2.69,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Desulfovibrio desulfuricans ( 876 ),Desulfovibrio ( 872 ),0,0,2,0.69,0.93,0.60,3.29,-0.07,-0.24,0.08,0.52
Bacteria,Fusobacterium hwasookii ( 1583098 ),Fusobacterium ( 848 ),0,0,11,9.37,0.03,0.03,10.17,2.56,1.15,0.11,4.49
Bacteria,Desulfovibrio alaskensis ( 58180 ),Desulfovibrio ( 872 ),0,0,2,0.80,0.93,0.44,3.29,0.33,-0.24,0.08,0.52
Bacteria,Salinispira pacifica ( 1307761 ),Salinispira ( 1616789 ),0,0,0,2.22,2.22,0.05,0.05,0.68,0.68,0.03,0.03
Bacteria,Tenacibaculum discolor ( 361581 ),Tenacibaculum ( 104267 ),0,2,0,100.00,0.10,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Siccibacter turicensis ( 413502 ),Siccibacter ( 1649298 ),0,0,0,0.38,0.38,0.47,0.47,1.33,1.33,0.08,0.08
Bacteria,Prevotella veroralis ( 28137 ),Prevotella ( 838 ),0,0,82,4.04,0.82,0.05,51.04,0.24,0.81,0.16,103.21
Bacteria,Desulfovibrio aespoeensis ( 182210 ),Desulfovibrio ( 872 ),0,0,2,0.69,0.93,0.30,3.29,0.00,-0.24,0.00,0.52
Bacteria,Klebsiella singaporensis ( 157589 ),Klebsiella ( 570 ),0,0,16,12.08,0.28,0.03,43.76,0.00,0.09,0.00,37.43
Archaea,Thermoplasma acidophilum ( 2303 ),Thermoplasma ( 2302 ),0,0,0,1.82,1.82,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,0.14,0.14,3.97,3.97,-0.12,-0.12,0.11,0.66
Bacteria,Desulfarculus baarsii ( 453230 ),Desulfarculus ( 453229 ),0,0,0,0.15,0.15,0.22,0.22,1.60,0.51,0.08,0.08
Deuterostomes,Alligator mississippiensis ( 8496 ),Alligator ( 8495 ),0,0,0,1.23,0.42,0.14,0.14,0.00,0.00,0.00,0.00
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,0.40,0.49,0.22,0.25,0.00,0.00,0.00,0.00
Bacteria,Caldisericum exile ( 693075 ),Caldisericum ( 693074 ),0,0,0,1.20,1.20,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Proteus mirabilis ( 584 ),Proteus ( 583 ),0,0,0,-0.10,-0.07,0.22,0.33,0.41,0.45,0.22,0.25
Mammalia,Rhinopithecus roxellana ( 61622 ),Rhinopithecus ( 542827 ),0,0,0,1.15,1.15,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Ehrlichia chaffeensis ( 945 ),Ehrlichia ( 943 ),0,0,0,15.33,0.08,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Desulfovibrio salexigens ( 880 ),Desulfovibrio ( 872 ),0,0,2,0.62,0.93,0.05,3.29,0.00,-0.24,0.00,0.52
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),0,3,0,1.37,0.01,2.41,3.01,0.72,-0.05,0.33,1.32
Apicocomplexa,Gregarina niphandrodes ( 110365 ),Gregarina ( 35089 ),0,0,0,1.01,1.01,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Halothermothrix orenii ( 31909 ),Halothermothrix ( 32636 ),0,0,0,0.89,0.89,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.01,-0.13,1.34,1.48,0.44,0.13,0.41,0.77
Bacteria,Spirochaeta thermophila ( 154 ),Spirochaeta ( 146 ),0,0,0,0.00,-0.07,0.03,0.19,0.95,0.69,0.03,0.25
Caudovirales (dsDNA phages),Enterobacteria phage P1 ( 10678 ),Punalikevirus ( 186789 ),0,0,0,0.78,0.78,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Dehalobacter restrictus ( 55583 ),Dehalobacter ( 56112 ),0,0,0,0.88,0.67,0.03,0.05,0.00,-0.18,0.00,0.03
Bacteria,Candidatus Arthromitus sp. SFB-mouse ( 49118 ),Candidatus Arthromitus ( 49082 ),0,0,0,0.85,0.49,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Fibrobacter succinogenes ( 833 ),Fibrobacter ( 832 ),0,0,0,0.41,0.41,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Halobacteroides halobius ( 42422 ),Halobacteroides ( 42417 ),0,0,0,0.58,0.58,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Dehalobacter sp. DCA ( 1147129 ),Dehalobacter ( 56112 ),0,0,0,0.42,0.67,0.03,0.05,0.00,-0.18,0.00,0.03
Bacteria,Arsenophonus nasoniae ( 638 ),Arsenophonus ( 637 ),0,0,0,0.02,-0.07,0.05,0.05,2.08,0.14,0.03,0.03
Archaea,Methanocella arvoryzae ( 1175445 ),Methanocella ( 570266 ),0,0,0,1.12,0.21,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Treponema succinifaciens ( 167 ),Treponema ( 157 ),0,0,0,0.04,-0.18,0.05,0.36,0.60,0.41,0.03,1.32
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,1.02,0.03,0.19,0.19,0.00,-0.40,0.00,0.03
Eukaryotes,Lottia gigantea ( 225164 ),Lottia ( 72691 ),0,0,0,0.44,0.44,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Edwardsiella tarda ( 636 ),Edwardsiella ( 635 ),0,0,0,-0.11,-0.11,0.08,0.14,0.39,0.19,0.08,0.16
Bacteria,Gordonibacter pamelaeae ( 471189 ),Gordonibacter ( 644652 ),0,0,0,-0.30,-0.30,0.03,0.03,0.52,0.52,0.03,0.03
Bacteria,Raoultella planticola ( 575 ),Raoultella ( 160674 ),0,0,0,-0.09,-0.09,0.08,1.12,0.29,0.19,0.08,0.44
Bacteria,Desulfomicrobium baculatum ( 899 ),Desulfomicrobium ( 898 ),0,0,0,0.15,0.13,0.11,0.11,0.00,0.00,0.00,0.00
Mammalia,Mandrillus leucophaeus ( 9568 ),Mandrillus ( 9567 ),0,0,0,0.27,0.27,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Syntrophobacter fumaroxidans ( 119484 ),Syntrophobacter ( 29526 ),0,0,0,0.08,0.08,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Edwardsiella ictaluri ( 67780 ),Edwardsiella ( 635 ),0,0,0,-0.22,-0.11,0.03,0.14,0.12,0.19,0.08,0.16
Deuterostomes,Stegastes partitus ( 144197 ),Stegastes ( 80992 ),0,0,0,0.15,0.15,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Saimiri boliviensis ( 27679 ),Saimiri ( 9520 ),0,0,0,0.14,0.14,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Myotis lucifugus ( 59463 ),Myotis ( 9434 ),0,0,0,0.52,0.04,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Treponema caldaria ( 215591 ),Treponema ( 157 ),0,0,0,0.72,-0.18,0.05,0.36,0.34,0.41,0.05,1.32
Bacteria,Desulfobacula toluolica ( 28223 ),Desulfobacula ( 28222 ),0,0,0,0.14,0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Candidatus Kuenenia stuttgartiensis ( 174633 ),Candidatus Kuenenia ( 380738 ),0,0,0,0.09,0.09,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Prosthecochloris aestuarii ( 1102 ),Prosthecochloris ( 1101 ),0,0,0,0.07,0.06,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Desulfotalea psychrophila ( 84980 ),Desulfotalea ( 109168 ),0,0,0,0.07,0.07,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Ignavibacterium album ( 591197 ),Ignavibacterium ( 795750 ),0,0,0,0.02,0.02,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Mageeibacillus indolicus ( 884684 ),Mageeibacillus ( 1637257 ),0,0,0,0.04,0.04,0.05,0.05,-0.04,-0.04,0.05,0.05
Other sequences (vectors),Transposon Tn10 ( 2389 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium OMZ60_14F6 ( 542558 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,bacterium DRB3-203 ( 227384 ),No genus ( -1 ),0,5,0,100.00,0.00,0.03,0.00,100.00,0.00,0.03,0.00
Bacteria,Clostridiales bacterium oral taxon 093 ( 671236 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,butyrate-producing bacterium SS3/4 ( 245014 ),No genus ( -1 ),0,0,0,0.09,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Other sequences (vectors),Plasmid NR1 ( 2467 ),No genus ( -1 ),0,16,0,100.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Fusobacterium phage Funu1 ( 1640977 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Enterobacteriaceae bacterium strain FGI 57 ( 693444 ),No genus ( -1 ),0,0,0,-0.17,0.00,0.08,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured Enterobacteriales bacterium ( 194846 ),No genus ( -1 ),0,0,0,-0.14,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium 34R1 ( 581113 ),No genus ( -1 ),0,0,0,11.35,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium Ad_113_I18_contig2 ( 1489298 ),No genus ( -1 ),0,0,0,8.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium 183_52_O2 ( 1500415 ),No genus ( -1 ),0,10,0,99.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.16,0.00,2.82,0.00,-0.16,0.00,0.08,0.00
Artificial Sequences,Filamentous phage display vector G1 fUSE5 ( 427768 ),No genus ( -1 ),0,1,0,50.36,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Retroviral vector NIT ( 147130 ),No genus ( -1 ),0,8,0,99.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured murine large bowel bacterium BAC 31B ( 314100 ),No genus ( -1 ),0,2,0,98.01,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,-1,0,-0.32,0.00,3.07,0.00,-0.38,0.00,0.22,0.00
Artificial Sequences,Cloning vector pRSQ ( 42667 ),No genus ( -1 ),0,0,0,-0.12,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Shuttle vector pCXJ3 ( 42872 ),No genus ( -1 ),0,0,0,0.62,0.00,0.08,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium pMCBF6 ( 429581 ),No genus ( -1 ),0,0,0,0.95,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pHUKH1 ( 43248 ),No genus ( -1 ),0,0,0,7.40,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Bacteroidales bacterium CF ( 1400053 ),No genus ( -1 ),0,0,0,-0.17,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured Prevotellaceae bacterium ( 370804 ),No genus ( -1 ),0,0,0,-0.10,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium A1Q1_fos_1134 ( 1256543 ),No genus ( -1 ),0,0,0,-0.28,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Porphyromonadaceae bacterium ING2-E5B ( 1562970 ),No genus ( -1 ),0,0,0,-0.15,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.21,0.00,2.55,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured microorganism ( 358574 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pDNR-Dual ( 390512 ),No genus ( -1 ),0,0,0,-0.10,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Coriobacteriaceae bacterium 68-1-3 ( 1531429 ),No genus ( -1 ),0,0,0,-0.09,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. ED23-33 ( 83781 ),No genus ( -1 ),0,0,0,0.25,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pDNR-LIB ( 390513 ),No genus ( -1 ),0,0,0,0.04,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,endophytic bacterium 841P-3 ( 1042351 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pEAI3-S54 ( 1157690 ),No genus ( -1 ),0,0,0,1.61,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Bacteria,Candidatus Azobacteroides pseudotrichonymphae ( 511435 ),Candidatus Azobacteroides ( 511434 ),0,0,0,-0.01,-0.01,0.08,0.08,0.00,0.00,0.00,0.00
Mammalia,Ornithorhynchus anatinus ( 9258 ),Ornithorhynchus ( 9257 ),0,0,0,-0.02,-0.02,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Thermosipho africanus ( 2421 ),Thermosipho ( 2420 ),0,0,0,0.12,-0.01,0.03,0.03,0.00,0.00,0.00,0.00
Eukaryotes,Fonticula alba ( 691883 ),Fonticula ( 691882 ),0,0,0,-0.04,-0.04,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Francisella noatunensis ( 657445 ),Francisella ( 262 ),0,0,0,-0.02,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Mycoplasma hominis ( 2098 ),Mycoplasma ( 2093 ),0,0,1,0.02,-0.17,0.03,0.30,0.00,3.54,0.00,0.60
Bacteria,Campylobacter lari ( 201 ),Campylobacter ( 194 ),0,0,0,-0.02,-0.13,0.03,1.48,0.00,0.13,0.00,0.77
Bacteria,Alistipes shahii ( 328814 ),Alistipes ( 239759 ),0,0,0,-0.16,-0.02,0.03,0.33,0.00,-0.15,0.00,0.08
Bacteria,Halanaerobium praevalens ( 2331 ),Halanaerobium ( 2330 ),0,0,0,0.04,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Fungi,Schizosaccharomyces pombe ( 4896 ),Schizosaccharomyces ( 4895 ),0,0,0,0.03,-0.22,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Geoalkalibacter subterraneus ( 483547 ),Geoalkalibacter ( 392332 ),0,0,0,-0.03,-0.08,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Salmonella bongori ( 54736 ),Salmonella ( 590 ),0,0,1,0.01,-0.08,0.27,2.69,0.00,0.46,0.00,2.00
Bacteria,Chloracidobacterium thermophilum ( 458033 ),Chloracidobacterium ( 458032 ),0,0,0,-0.09,-0.09,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,uncultured Parabacteroides sp. ( 512312 ),Parabacteroides ( 375288 ),0,0,0,-0.09,-0.08,0.03,0.25,0.00,-0.14,0.00,0.14
Bacteria,Simiduia agarivorans ( 447471 ),Simiduia ( 447467 ),0,0,0,-0.10,-0.10,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptobacillus moniliformis ( 34105 ),Streptobacillus ( 34104 ),0,0,0,-0.10,-0.10,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Vibrio nigripulchritudo ( 28173 ),Vibrio ( 662 ),0,0,0,-0.04,-0.21,0.03,0.16,0.00,-0.43,0.00,0.16
Bacteria,Kosakonia sacchari ( 1158459 ),Kosakonia ( 1330547 ),0,0,0,-0.05,-0.05,0.11,0.11,0.00,-0.08,0.00,0.11
Bacteria,Marivirga tractuosa ( 1006 ),Marivirga ( 869806 ),0,0,0,-0.10,-0.10,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Barnesiella viscericola ( 397865 ),Barnesiella ( 397864 ),0,0,0,-0.03,-0.03,0.27,0.27,0.00,0.00,0.00,0.00
Bacteria,Dichelobacter nodosus ( 870 ),Dichelobacter ( 869 ),0,0,0,-0.11,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Cytophaga hutchinsonii ( 985 ),Cytophaga ( 978 ),0,0,0,-0.11,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
