Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Caudovirales (dsDNA phages),Lactobacillus phage phiPYB5 ( 438780 ),No genus ( -1 ),0,3,0,100.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Integrative promoter probe vector pPP2 ( 411946 ),No genus ( -1 ),0,0,0,0.08,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage 040922 ( 870470 ),No genus ( -1 ),0,0,0,5.35,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.29,0.00,0.08,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage DW2 ( 1464127 ),No genus ( -1 ),0,1,0,42.36,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage 8140 ( 870474 ),No genus ( -1 ),0,3,0,100.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.24,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Lactobacillus phage LF1 ( 947980 ),No genus ( -1 ),0,3,0,100.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Viruses,Torque teno virus ( 68887 ),No genus ( -1 ),0,0,0,0.48,0.00,0.08,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage P954 ( 668618 ),No genus ( -1 ),0,1,0,27.91,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Fungi,Candida glabrata ( 5478 ),Nakaseomyces ( 374468 ),0,0,0,-0.10,-0.10,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Moritella viscosa ( 80854 ),Moritella ( 58050 ),0,0,0,-0.11,-0.11,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus paracasei ( 1597 ),Lactobacillus ( 1578 ),0,0,-1,-0.04,-0.30,0.04,2.60,0.00,-0.28,0.00,1.80
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.14,-0.08,0.04,8.75,-0.18,0.01,0.08,3.31
Bacteria,Histophilus somni ( 731 ),Histophilus ( 214906 ),0,0,0,-0.14,-0.14,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Exiguobacterium antarcticum ( 132920 ),Exiguobacterium ( 33986 ),0,0,0,-0.08,-0.25,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,-18,-0.14,-0.15,0.04,58.86,0.00,-0.16,0.00,17.49
Bacteria,Mannheimia haemolytica ( 75985 ),Mannheimia ( 75984 ),0,0,0,-0.14,-0.15,0.04,0.08,0.00,0.00,0.00,0.00
Bacteria,Enterococcus sp. 7L76 ( 657310 ),Enterococcus ( 1350 ),0,0,0,-0.10,-0.23,0.04,0.16,0.00,0.00,0.00,0.00
Bacteria,Mannheimia varigena ( 85404 ),Mannheimia ( 75984 ),0,0,0,-0.15,-0.15,0.04,0.08,0.00,0.00,0.00,0.00
Bacteria,Streptococcus dysgalactiae ( 1334 ),Streptococcus ( 1301 ),0,0,-18,-0.18,-0.15,0.04,58.86,0.00,-0.16,0.00,17.49
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),0,0,0,-0.25,-0.12,0.04,0.24,0.00,-0.11,0.00,0.24
Bacteria,Methylotenera mobilis ( 359408 ),Methylotenera ( 359407 ),0,0,0,-0.27,-0.12,0.04,0.04,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.12,-0.13,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Enterococcus mundtii ( 53346 ),Enterococcus ( 1350 ),0,0,0,-0.15,-0.23,0.04,0.16,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus salivarius ( 1624 ),Lactobacillus ( 1578 ),0,0,-1,-0.13,-0.30,0.04,2.60,0.00,-0.28,0.00,1.80
Bacteria,Haemophilus parasuis ( 738 ),Haemophilus ( 724 ),0,0,3,-0.20,0.21,0.04,11.42,0.00,0.11,0.00,4.47
Bacteria,Lactobacillus rhamnosus ( 47715 ),Lactobacillus ( 1578 ),0,0,-1,-0.15,-0.30,0.04,2.60,0.00,-0.28,0.00,1.80
Bacteria,Carnobacterium maltaromaticum ( 2751 ),Carnobacterium ( 2747 ),0,0,0,-0.26,-0.18,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Enterococcus faecalis ( 1351 ),Enterococcus ( 1350 ),0,0,0,-0.20,-0.23,0.04,0.16,0.00,0.00,0.00,0.00
Bacteria,Xanthomonas campestris ( 339 ),Xanthomonas ( 338 ),0,0,0,-0.20,-0.27,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas pseudoalcaligenes ( 330 ),Pseudomonas ( 286 ),0,0,0,-0.19,-0.29,0.04,0.68,0.00,-0.39,0.00,0.24
Bacteria,Streptococcus dentisani ( 1458253 ),Streptococcus ( 1301 ),0,0,-18,-0.13,-0.15,0.12,58.86,0.00,-0.16,0.00,17.49
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),0,0,0,-0.24,-0.23,0.04,0.16,0.00,0.00,0.00,0.00
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.26,-0.22,0.04,0.04,0.00,-0.16,0.00,0.04
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,0,-0.24,-0.26,0.04,1.64,0.00,-0.32,0.00,0.84
Bacteria,Corynebacterium diphtheriae ( 1717 ),Corynebacterium ( 1716 ),0,0,0,-0.27,-0.24,0.04,0.84,0.00,-0.16,0.00,0.64
Bacteria,Corynebacterium aurimucosum ( 169292 ),Corynebacterium ( 1716 ),0,0,0,-0.28,-0.24,0.04,0.84,0.00,-0.16,0.00,0.64
Bacteria,Corynebacterium halotolerans ( 225326 ),Corynebacterium ( 1716 ),0,0,0,-0.32,-0.24,0.04,0.84,0.00,-0.16,0.00,0.64
Bacteria,Lactobacillus sanfranciscensis ( 1625 ),Lactobacillus ( 1578 ),0,0,-1,-0.26,-0.30,0.04,2.60,0.00,-0.28,0.00,1.80
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,-18,-0.13,-0.15,0.16,58.86,0.00,-0.16,0.00,17.49
Bacteria,Corynebacterium casei ( 160386 ),Corynebacterium ( 1716 ),0,0,0,-0.35,-0.24,0.04,0.84,0.00,-0.16,0.00,0.64
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),0,0,-18,-0.16,-0.15,0.08,58.86,-0.20,-0.16,0.04,17.49
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.10,-0.12,0.20,0.24,-0.06,-0.11,0.20,0.24
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-18,-0.18,-0.15,0.04,58.86,-0.23,-0.16,0.08,17.49
Bacteria,Lactobacillus casei ( 1582 ),Lactobacillus ( 1578 ),0,0,-1,-0.17,-0.30,0.08,2.60,0.00,-0.28,0.00,1.80
Bacteria,Bacillus weihenstephanensis ( 86662 ),Bacillus ( 1386 ),0,0,0,-0.19,-0.54,0.04,0.08,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas denitrificans ( 43306 ),Pseudomonas ( 286 ),0,0,0,-0.35,-0.29,0.04,0.68,0.00,-0.39,0.00,0.24
Bacteria,Lactobacillus helveticus ( 1587 ),Lactobacillus ( 1578 ),0,0,-1,-0.21,-0.30,0.04,2.60,-0.17,-0.28,0.04,1.80
Bacteria,Bacillus mycoides ( 1405 ),Bacillus ( 1386 ),0,0,0,-0.21,-0.54,0.04,0.08,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-18,-0.16,-0.15,0.20,58.86,0.00,-0.16,0.00,17.49
Bacteria,Sinorhizobium meliloti ( 382 ),Sinorhizobium ( 28105 ),0,0,0,-0.33,-0.40,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Streptococcus viridans ( 78535 ),Streptococcus ( 1301 ),0,0,-18,0.91,-0.15,0.04,58.86,0.00,-0.16,0.00,17.49
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.26,-0.19,0.12,0.28,0.00,0.00,0.00,0.00
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-18,-0.12,-0.15,0.28,58.86,-0.18,-0.16,0.04,17.49
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-18,-0.21,-0.15,0.20,58.86,0.00,-0.16,0.00,17.49
Bacteria,Corynebacterium singulare ( 161899 ),Corynebacterium ( 1716 ),0,0,0,-0.37,-0.24,0.08,0.84,0.00,-0.16,0.00,0.64
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-18,-0.12,-0.15,0.24,58.86,-0.22,-0.16,0.08,17.49
Bacteria,Lactobacillus gasseri ( 1596 ),Lactobacillus ( 1578 ),0,0,-1,-0.23,-0.30,0.08,2.60,-0.17,-0.28,0.04,1.80
Bacteria,Corynebacterium argentoratense ( 42817 ),Corynebacterium ( 1716 ),0,0,0,0.04,-0.24,0.60,0.84,-0.08,-0.16,0.24,0.64
Bacteria,Streptomyces albulus ( 68570 ),Streptomyces ( 1883 ),0,0,0,-0.43,-0.54,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus plantarum ( 1590 ),Lactobacillus ( 1578 ),0,0,-1,-0.19,-0.30,0.12,2.60,0.12,-0.28,0.12,1.80
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-18,-0.03,-0.15,0.84,58.86,-0.25,-0.16,0.20,17.49
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-18,0.03,-0.15,1.84,58.86,-0.17,-0.16,0.08,17.49
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,0.88,-0.19,0.08,0.28,0.00,0.00,0.00,0.00
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,3,-0.08,0.20,1.00,12.10,0.00,0.09,0.00,5.67
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,-18,-0.16,-0.15,0.12,58.86,-0.20,-0.16,0.40,17.49
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-18,-0.04,-0.15,1.76,58.86,0.08,-0.16,0.44,17.49
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-18,0.01,-0.15,9.30,58.86,0.23,-0.16,0.16,17.49
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,1,0,-0.05,-0.08,8.63,8.75,0.73,0.01,3.23,3.31
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,2.25,-0.19,0.08,0.28,0.00,0.00,0.00,0.00
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,-18,-0.19,-0.15,0.04,58.86,2.74,-0.16,0.08,17.49
Bacteria,Streptococcus sp. MNZ1050 ( 1079905 ),Streptococcus ( 1301 ),0,0,-18,7.24,-0.15,0.04,58.86,0.00,-0.16,0.00,17.49
Bacteria,Vibrio sp. RV-16 ( 400970 ),Vibrio ( 662 ),0,0,0,5.14,-0.22,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,-18,-0.13,-0.15,2.04,58.86,-0.17,-0.16,0.36,17.49
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),0,0,0,-0.20,-0.29,0.56,0.68,-0.32,-0.39,0.16,0.24
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.15,-0.16,1.92,1.92,0.07,-0.21,0.68,0.96
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-18,-0.09,-0.15,4.99,58.86,0.00,-0.16,0.00,17.49
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-18,-0.17,-0.15,5.43,58.86,0.14,-0.16,0.68,17.49
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.29,-0.26,1.60,1.64,-0.32,-0.32,0.76,0.84
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,-1,-18,-0.09,-0.15,18.05,58.86,-0.01,-0.16,6.15,17.49
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,-2,-18,-0.16,-0.15,12.98,58.86,-0.09,-0.16,4.99,17.49
Bacteria,Rothia sp. T40-1 ( 426589 ),Rothia ( 32207 ),0,7,0,100.00,-0.08,0.08,8.75,0.00,0.01,0.00,3.31
Bacteria,Pseudomonas sp. LM2-P2-30 ( 411595 ),Pseudomonas ( 286 ),-1,3,0,99.00,-0.29,0.04,0.68,0.00,-0.39,0.00,0.24
Bacteria,Lactobacillus fermentum ( 1613 ),Lactobacillus ( 1578 ),-4,13,-1,5.21,-0.30,2.12,2.60,1.94,-0.28,1.48,1.80
