Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viridiplantae (green plants),Musa acuminata ( 4641 ),Musa ( 4640 ),0,0,0,-0.24,-0.23,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium vitaeruminis ( 38305 ),Corynebacterium ( 1716 ),0,0,0,-0.25,-0.24,0.03,0.09,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),0,0,0,-0.20,-0.30,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.17,-0.18,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus rhamnosus ( 47715 ),Lactobacillus ( 1578 ),0,0,0,-0.20,-0.32,0.03,0.12,0.00,0.00,0.00,0.00
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.03,0.40,-0.19,-0.25,0.03,0.03
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.11,-0.14,0.16,0.16,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus plantarum ( 1590 ),Lactobacillus ( 1578 ),0,0,0,-0.25,-0.32,0.03,0.12,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus casei ( 1582 ),Lactobacillus ( 1578 ),0,0,0,-0.26,-0.32,0.03,0.12,0.00,0.00,0.00,0.00
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-1,-0.12,-0.18,0.06,2.95,-0.18,-0.23,0.03,0.59
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.30,-0.31,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.31,-0.31,0.03,0.03,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Hordeum vulgare ( 4513 ),Hordeum ( 4512 ),0,0,0,-0.31,-0.32,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus fermentum ( 1613 ),Lactobacillus ( 1578 ),0,0,0,-0.33,-0.32,0.03,0.12,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium argentoratense ( 42817 ),Corynebacterium ( 1716 ),0,0,0,-0.23,-0.24,0.06,0.09,0.00,0.00,0.00,0.00
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-1,-0.21,-0.18,0.09,2.95,0.00,-0.23,0.00,0.59
Bacteria,Gordonia bronchialis ( 2054 ),Gordonia ( 2053 ),0,0,0,-0.38,-0.34,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.16,-0.16,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,0.22,2.95,0.00,-0.23,0.00,0.59
Bacteria,Bacillus halodurans ( 86665 ),Bacillus ( 1386 ),0,0,0,-0.01,-0.54,0.06,0.06,0.25,-0.33,0.06,0.06
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,-1,-0.15,-0.18,0.16,2.95,-0.23,-0.23,0.03,0.59
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,0,0,-0.42,-0.24,0.06,0.62,0.00,-0.33,0.00,0.31
Bacteria,Novosphingobium sp. PP1Y ( 702113 ),Novosphingobium ( 165696 ),0,0,0,-0.45,-0.45,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Micrococcus luteus ( 1270 ),Micrococcus ( 1269 ),0,0,0,-0.18,-0.19,0.03,0.03,-0.44,-0.44,0.03,0.03
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.37,0.40,0.00,-0.25,0.00,0.03
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,0,0,-0.19,-0.24,0.19,0.62,0.00,-0.33,0.00,0.31
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-1,-0.20,-0.18,0.22,2.95,-0.28,-0.23,0.03,0.59
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-1,-0.22,-0.18,0.19,2.95,-0.41,-0.23,0.03,0.59
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-1,-0.16,-0.18,0.37,2.95,0.00,-0.23,0.00,0.59
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.18,-0.18,0.19,0.19,-0.31,-0.24,0.06,0.12
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.34,-0.27,0.09,0.09,-0.34,-0.32,0.03,0.03
Viridiplantae (green plants),Solanum lycopersicum ( 4081 ),Solanum ( 4107 ),0,0,0,-0.47,-0.52,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,0,-0.10,-0.11,0.84,2.20,-0.17,-0.18,0.25,0.78
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.08,-0.11,1.33,2.20,-0.18,-0.18,0.40,0.78
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-1,-0.15,-0.18,0.84,2.95,-0.19,-0.23,0.16,0.59
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-1,-0.18,-0.18,0.75,2.95,-0.18,-0.23,0.22,0.59
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,0,-0.35,-0.24,0.34,0.62,-0.38,-0.33,0.06,0.31
