Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),1,1,247,0.52,1.81,2.10,98.85,-0.08,0.69,0.27,90.30
Bacteria,Prevotella loescheii ( 840 ),Prevotella ( 838 ),1,1,247,8.80,1.81,0.07,98.85,1.12,0.69,0.54,90.30
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),1,2,1,0.08,-0.09,2.51,2.58,1.57,0.65,1.15,1.76
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.94,0.94,0.81,0.81,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Synechococcus phage ACG-2014f ( 1493511 ),T4likevirus ( 10663 ),0,6,0,100.00,0.09,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,2,-0.03,-0.08,2.92,3.32,0.62,0.92,0.95,12.48
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,1.24,1.22,0.34,0.34,0.00,0.00,0.00,0.00
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,4,3,0.93,0.09,4.95,9.16,-0.01,0.32,1.02,8.48
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,4,3,2.53,0.09,1.63,9.16,-0.03,0.32,0.14,8.48
Viruses,Human herpesvirus 4 ( 10376 ),Lymphocryptovirus ( 10375 ),0,0,0,0.36,0.36,0.07,0.07,2.02,2.02,0.07,0.07
Bacteria,Halobacteroides halobius ( 42422 ),Halobacteroides ( 42417 ),0,0,0,2.04,2.04,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,3,0,-0.04,-0.08,9.23,9.29,0.98,0.07,3.93,4.00
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,1,31,0.06,-0.04,2.58,229.51,0.86,0.17,1.09,97.83
Bacteria,Dehalobacter sp. DCA ( 1147129 ),Dehalobacter ( 56112 ),0,0,0,1.60,0.97,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,0,3,0.76,0.09,1.15,9.16,0.05,0.32,0.20,8.48
Eukaryotes,Crassostrea gigas ( 29159 ),Crassostrea ( 6564 ),0,0,0,1.06,1.06,0.07,0.07,0.00,0.00,0.00,0.00
Mammalia,Mandrillus leucophaeus ( 9568 ),Mandrillus ( 9567 ),0,0,0,1.00,1.00,0.07,0.07,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus aethiops ( 9534 ),Chlorocebus ( 392815 ),0,0,0,2.38,0.37,0.07,0.27,0.00,0.00,0.00,0.00
Bacteria,Treponema putidum ( 221027 ),Treponema ( 157 ),0,0,0,-0.12,0.01,0.07,1.56,5.66,0.15,0.07,0.88
Bacteria,Treponema denticola ( 158 ),Treponema ( 157 ),0,0,0,0.12,0.01,0.81,1.56,0.84,0.15,0.41,0.88
Bacteria,Sneathia sp. Sn35 ( 1069640 ),Sneathia ( 168808 ),0,0,0,-0.14,-0.11,0.07,0.14,0.83,0.83,0.07,0.07
Bacteria,Filifactor alocis ( 143361 ),Filifactor ( 44259 ),0,0,0,0.03,0.02,0.41,0.41,0.45,0.45,0.20,0.20
Bacteria,Campylobacter hominis ( 76517 ),Campylobacter ( 194 ),0,0,1,0.33,-0.09,0.07,2.58,0.81,0.65,0.07,1.76
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,31,-0.04,-0.04,0.41,229.51,2.29,0.17,0.07,97.83
Bacteria,Brachyspira pilosicoli ( 52584 ),Brachyspira ( 29521 ),0,0,0,2.39,0.12,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Calditerrivibrio nitroreducens ( 477976 ),Calditerrivibrio ( 545865 ),0,0,0,0.50,0.50,0.07,0.07,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.22,0.37,0.20,0.27,0.00,0.00,0.00,0.00
Bacteria,Anaerolinea thermophila ( 167964 ),Anaerolinea ( 233189 ),0,0,0,0.51,0.44,0.07,0.07,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.45,0.45,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Porphyromonas asaccharolytica ( 28123 ),Porphyromonas ( 836 ),0,0,2,-0.16,-0.08,0.41,3.32,0.21,0.92,0.07,12.48
Bacteria,Thermosynechococcus sp. NK55a ( 1394889 ),Thermosynechococcus ( 146785 ),0,0,0,0.76,0.09,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),0,0,0,0.95,0.01,0.34,0.75,0.00,0.03,0.00,0.61
Bacteria,Treponema sp. OMZ 838 ( 1539298 ),Treponema ( 157 ),0,0,0,0.10,0.01,0.47,1.56,0.26,0.15,0.07,0.88
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,0.06,0.06,2.85,2.85,-0.10,-0.10,0.88,1.09
Bacteria,Treponema pedis ( 409322 ),Treponema ( 157 ),0,0,0,0.55,0.01,0.14,1.56,0.00,0.15,0.00,0.88
Artificial Sequences,Cloning vector pFD288 ( 42006 ),No genus ( -1 ),0,1,0,24.27,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.20,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Bacteria,butyrate-producing bacterium SS3/4 ( 245014 ),No genus ( -1 ),0,0,0,0.65,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured Prevotellaceae bacterium ( 370804 ),No genus ( -1 ),0,0,0,-0.09,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Bacteria,extreme arid zone bacterium HX-IE07 ( 247166 ),No genus ( -1 ),0,4,0,60.72,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage SpSL1 ( 1566990 ),No genus ( -1 ),0,18,0,54.30,0.00,0.34,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage 34117 ( 870471 ),No genus ( -1 ),0,6,0,100.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage 23782 ( 870472 ),No genus ( -1 ),0,73,0,83.52,0.00,0.88,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Bacteroides fragilis shuttle vector pFD1146 ( 1175996 ),No genus ( -1 ),0,6,0,100.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage EJ-1 ( 12402 ),No genus ( -1 ),0,0,0,5.63,0.00,0.14,0.00,0.00,0.00,0.00,0.00
Bacteria,Flammeovirgaceae bacterium 311 ( 1257021 ),No genus ( -1 ),0,0,0,-0.12,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage V22 ( 870469 ),No genus ( -1 ),0,1,0,29.40,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage 11865 ( 870473 ),No genus ( -1 ),0,33,0,100.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage 040922 ( 870470 ),No genus ( -1 ),0,0,0,9.36,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,2.31,0.00,-0.38,0.00,0.07,0.00
Bacteria,Bacteroidales bacterium CF ( 1400053 ),No genus ( -1 ),0,0,0,-0.16,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage DCC1738 ( 1448273 ),No genus ( -1 ),0,6,0,100.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
Bacteria,Candidatus Saccharibacteria oral taxon TM7x ( 1476577 ),No genus ( -1 ),0,0,0,-0.14,0.00,0.20,0.00,-0.07,0.00,0.20,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.27,0.00,0.47,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage PH10 ( 644007 ),No genus ( -1 ),0,3,0,24.07,0.00,0.14,0.00,0.00,0.00,0.00,0.00
Bacteria,Snodgrassella alvi ( 1196083 ),Snodgrassella ( 1193515 ),0,0,0,-0.01,-0.01,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Alistipes shahii ( 328814 ),Alistipes ( 239759 ),0,0,0,-0.01,-0.01,0.14,0.34,0.00,-0.15,0.00,0.07
Bacteria,Alistipes finegoldii ( 214856 ),Alistipes ( 239759 ),0,0,0,-0.02,-0.01,0.20,0.34,0.00,-0.15,0.00,0.07
Bacteria,Treponema brennaborense ( 81028 ),Treponema ( 157 ),0,0,0,-0.15,0.01,0.07,1.56,0.00,0.15,0.00,0.88
Bacteria,Fretibacterium fastidiosum ( 651822 ),Fretibacterium ( 1434006 ),0,0,0,-0.03,-0.03,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Dichelobacter nodosus ( 870 ),Dichelobacter ( 869 ),0,0,0,-0.04,-0.04,0.07,0.07,0.00,0.00,0.00,0.00
Eukaryotes,Spirometra erinaceieuropaei ( 99802 ),Spirometra ( 46580 ),0,0,0,-0.04,-0.04,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Kingella kingae ( 504 ),Kingella ( 32257 ),0,0,0,0.24,-0.01,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Chamaesiphon minutus ( 1173032 ),Chamaesiphon ( 217161 ),0,0,0,-0.06,-0.06,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Rhodoluna lacicola ( 529884 ),Rhodoluna ( 529883 ),0,0,0,-0.06,-0.06,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.04,0.01,0.41,0.75,-0.01,0.03,0.34,0.61
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,31,0.02,-0.04,1.36,229.51,0.02,0.17,0.20,97.83
Bacteria,Alteromonas sp. SN2 ( 715451 ),Alteromonas ( 226 ),0,0,0,0.02,-0.18,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Draconibacterium orientale ( 1168034 ),Draconibacterium ( 1471399 ),0,0,0,-0.07,-0.07,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus dysgalactiae ( 1334 ),Streptococcus ( 1301 ),0,0,31,-0.17,-0.04,0.07,229.51,0.00,0.17,0.00,97.83
Mammalia,Ovis aries ( 9940 ),Ovis ( 9935 ),0,0,0,-0.08,-0.08,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Ruminococcus albus ( 1264 ),Ruminococcus ( 1263 ),0,0,0,-0.05,-0.13,0.07,0.07,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Nicotiana sylvestris ( 4096 ),Nicotiana ( 4085 ),0,0,0,-0.04,-0.16,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptobacillus moniliformis ( 34105 ),Streptobacillus ( 34104 ),0,0,0,-0.09,-0.09,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus dentisani ( 1458253 ),Streptococcus ( 1301 ),0,0,31,-0.12,-0.04,0.14,229.51,0.00,0.17,0.00,97.83
Bacteria,Photobacterium gaetbulicola ( 1295392 ),Photobacterium ( 657 ),0,0,0,-0.08,-0.12,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus infantarius ( 102684 ),Streptococcus ( 1301 ),0,0,31,-0.26,-0.04,0.07,229.51,0.00,0.17,0.00,97.83
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,31,-0.13,-0.04,0.14,229.51,0.00,0.17,0.00,97.83
Bacteria,Zobellia galactanivorans ( 63186 ),Zobellia ( 112040 ),0,0,0,-0.10,-0.10,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.14,-0.08,0.07,9.29,0.00,0.07,0.00,4.00
Bacteria,Actinobacillus suis ( 716 ),Actinobacillus ( 713 ),0,0,0,-0.08,-0.14,0.07,0.20,0.00,-0.20,0.00,0.07
Bacteria,Actinobacillus equuli ( 718 ),Actinobacillus ( 713 ),0,0,0,-0.08,-0.14,0.07,0.20,0.00,-0.20,0.00,0.07
Bacteria,Odoribacter splanchnicus ( 28118 ),Odoribacter ( 283168 ),0,0,0,-0.11,-0.11,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,uncultured Streptococcus sp. ( 83427 ),Streptococcus ( 1301 ),0,0,31,-0.16,-0.04,0.14,229.51,0.00,0.17,0.00,97.83
Bacteria,Nostoc sp. PCC 7107 ( 317936 ),Nostoc ( 1177 ),0,0,0,-0.12,-0.11,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Bibersteinia trehalosi ( 47735 ),Bibersteinia ( 476528 ),0,0,0,-0.12,-0.12,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Coprococcus sp. ART55/1 ( 751585 ),Coprococcus ( 33042 ),0,0,0,-0.10,-0.14,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.11,-0.14,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Marinomonas sp. MWYL1 ( 400668 ),Marinomonas ( 28253 ),0,0,0,-0.11,-0.16,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Elizabethkingia anophelis ( 1117645 ),Elizabethkingia ( 308865 ),0,0,0,-0.14,-0.13,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Clostridium tetani ( 1513 ),Clostridium ( 1485 ),0,0,0,-0.10,-0.17,0.07,0.14,0.00,-0.30,0.00,0.14
Bacteria,Actinobacillus pleuropneumoniae ( 715 ),Actinobacillus ( 713 ),0,0,0,-0.14,-0.14,0.07,0.20,0.00,-0.20,0.00,0.07
Bacteria,Barnesiella viscericola ( 397865 ),Barnesiella ( 397864 ),0,0,0,-0.08,-0.08,0.20,0.20,0.00,0.00,0.00,0.00
Bacteria,Bacteroides salanitronis ( 376805 ),Bacteroides ( 816 ),0,0,-1,-0.03,-0.10,0.47,3.73,0.00,-0.26,0.00,1.02
Bacteria,Carnobacterium sp. 17-4 ( 208596 ),Carnobacterium ( 2747 ),0,0,0,-0.14,-0.17,0.07,0.27,0.00,-0.26,0.00,0.07
Bacteria,Acinetobacter guillouiae ( 106649 ),Acinetobacter ( 469 ),0,0,0,-0.19,-0.13,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Pontibacter korlensis ( 400092 ),Pontibacter ( 323449 ),0,0,0,-0.16,-0.16,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Microlunatus phosphovorus ( 29405 ),Microlunatus ( 29404 ),0,0,0,-0.16,-0.16,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Myroides profundi ( 480520 ),Myroides ( 76831 ),0,0,0,-0.05,-0.24,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,Mycobacterium rhodesiae ( 36814 ),Mycobacterium ( 1763 ),0,0,0,-0.13,-0.21,0.07,0.07,0.00,-0.37,0.00,0.54
Bacteria,Runella slithyformis ( 106 ),Runella ( 105 ),0,0,0,-0.17,-0.17,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Croceibacter atlanticus ( 313588 ),Croceibacter ( 216431 ),0,0,0,-0.17,-0.17,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,[Clostridium] sordellii ( 1505 ),Peptoclostridium ( 1481960 ),0,0,0,-0.14,-0.22,0.07,0.20,0.00,-0.33,0.00,0.20
Bacteria,[Clostridium] stercorarium ( 1510 ),Ruminiclostridium ( 1508657 ),0,0,0,-0.10,-0.28,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,31,-0.14,-0.04,0.41,229.51,0.00,0.17,0.00,97.83
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),0,0,0,-0.17,-0.19,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Enterococcus cecorum ( 44008 ),Enterococcus ( 1350 ),0,0,0,-0.14,-0.23,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Parabacteroides distasonis ( 823 ),Parabacteroides ( 375288 ),0,0,0,0.12,-0.05,0.41,0.41,0.00,0.00,0.00,0.00
Bacteria,Micrococcus luteus ( 1270 ),Micrococcus ( 1269 ),0,0,0,-0.18,-0.19,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Serratia symbiotica ( 138074 ),Serratia ( 613 ),0,0,0,-0.08,-0.43,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas veronii ( 76761 ),Pseudomonas ( 286 ),0,0,0,0.12,-0.29,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Paludibacter propionicigenes ( 185300 ),Paludibacter ( 346096 ),0,0,0,-0.13,-0.13,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,Desulfosporosinus meridiei ( 79209 ),Desulfosporosinus ( 79206 ),0,0,0,0.23,-0.16,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Pasteurella multocida ( 747 ),Pasteurella ( 745 ),0,0,0,-0.19,-0.19,0.07,0.07,0.00,0.48,0.00,0.07
Bacteria,Bacteroides helcogenes ( 290053 ),Bacteroides ( 816 ),0,0,-1,-0.08,-0.10,0.34,3.73,0.00,-0.26,0.00,1.02
Bacteria,Trueperella pyogenes ( 1661 ),Trueperella ( 1069494 ),0,0,0,-0.19,-0.21,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Fluviicola taffensis ( 191579 ),Fluviicola ( 332102 ),0,0,0,-0.11,-0.12,0.20,0.20,0.00,0.00,0.00,0.00
Bacteria,Selenomonas sputigena ( 69823 ),Selenomonas ( 970 ),0,0,0,-0.22,-0.19,0.07,0.07,0.00,-0.35,0.00,0.07
Bacteria,Vibrio cholerae ( 666 ),Vibrio ( 662 ),0,0,0,-0.20,-0.21,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Bacteroides vulgatus ( 821 ),Bacteroides ( 816 ),0,0,-1,-0.15,-0.10,0.20,3.73,0.00,-0.26,0.00,1.02
Bacteria,Carnobacterium maltaromaticum ( 2751 ),Carnobacterium ( 2747 ),0,0,0,-0.26,-0.17,0.07,0.27,0.00,-0.26,0.00,0.07
Bacteria,Enterococcus faecalis ( 1351 ),Enterococcus ( 1350 ),0,0,0,-0.20,-0.23,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Enterobacter lignolyticus ( 1334193 ),Enterobacter ( 547 ),0,0,0,-0.24,-0.19,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus brevis ( 1580 ),Lactobacillus ( 1578 ),0,0,0,-0.14,-0.32,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Spirochaeta smaragdinae ( 55206 ),Spirochaeta ( 146 ),0,0,0,0.39,-0.12,0.07,0.07,0.00,0.02,0.00,0.07
Bacteria,Megamonas hypermegale ( 158847 ),Megamonas ( 158846 ),0,0,0,-0.22,-0.22,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,[Clostridium] saccharolyticum ( 84030 ),Lachnoclostridium ( 1506553 ),0,0,0,-0.25,-0.19,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Rhodothermus marinus ( 29549 ),Rhodothermus ( 29548 ),0,0,0,-0.22,-0.22,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Chlorobaculum parvum ( 274539 ),Chlorobaculum ( 256319 ),0,0,0,0.33,-0.15,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,31,-0.15,-0.04,0.14,229.51,-0.22,0.17,0.07,97.83
Bacteria,Bacteroides dorei ( 357276 ),Bacteroides ( 816 ),0,0,-1,-0.18,-0.10,0.20,3.73,0.00,-0.26,0.00,1.02
Bacteria,Roseburia hominis ( 301301 ),Roseburia ( 841 ),0,0,0,-0.22,-0.25,0.07,0.14,0.00,0.00,0.00,0.00
Eukaryotes,Haemonchus placei ( 6290 ),Haemonchus ( 6288 ),0,0,0,-0.23,-0.23,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Mobiluncus curtisii ( 2051 ),Mobiluncus ( 2050 ),0,0,0,-0.23,-0.24,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Spirosoma radiotolerans ( 1379870 ),Spirosoma ( 107 ),0,0,0,-0.18,-0.15,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,Bacteroides xylanisolvens ( 371601 ),Bacteroides ( 816 ),0,0,-1,0.13,-0.10,0.34,3.73,0.00,-0.26,0.00,1.02
Bacteria,Lactococcus lactis ( 1358 ),Lactococcus ( 1357 ),0,0,0,-0.24,-0.26,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Propionibacterium avidum ( 33010 ),Propionibacterium ( 1743 ),0,0,0,-0.24,-0.27,0.07,0.07,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.18,-0.09,0.27,0.47,0.00,0.00,0.00,0.00
Bacteria,Ornithobacterium rhinotracheale ( 28251 ),Ornithobacterium ( 28250 ),0,0,0,-0.15,-0.15,0.20,0.20,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas parafulva ( 157782 ),Pseudomonas ( 286 ),0,0,0,-0.23,-0.29,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,[Eubacterium] eligens ( 39485 ),Eubacterium ( 1730 ),0,0,0,-0.19,-0.35,0.07,0.07,0.00,-0.25,0.00,0.20
Bacteria,Roseburia intestinalis ( 166486 ),Roseburia ( 841 ),0,0,0,-0.29,-0.25,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,31,-0.13,-0.04,0.27,229.51,-0.31,0.17,0.07,97.83
Acidovorax,Acidovorax citrulli ( 80869 ),Acidovorax ( 12916 ),0,0,0,-0.29,-0.25,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Bacteroides thetaiotaomicron ( 818 ),Bacteroides ( 816 ),0,0,-1,-0.10,-0.10,0.54,3.73,0.00,-0.26,0.00,1.02
Bacteria,Lactobacillus johnsonii ( 33959 ),Lactobacillus ( 1578 ),0,0,0,-0.25,-0.32,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Chitinophaga pinensis ( 79329 ),Chitinophaga ( 79328 ),0,0,0,-0.29,-0.29,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Chromobacterium violaceum ( 536 ),Chromobacterium ( 535 ),0,0,0,-0.29,-0.29,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,0,-0.30,-0.28,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Hymenobacter swuensis ( 1446467 ),Hymenobacter ( 89966 ),0,0,0,-0.30,-0.29,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Xanthomonas citri ( 346 ),Xanthomonas ( 338 ),0,0,0,-0.34,-0.27,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,31,-0.16,-0.04,0.14,229.51,-0.02,0.17,1.29,97.83
Bacteria,Hyphomicrobium denitrificans ( 53399 ),Hyphomicrobium ( 81 ),0,0,0,-0.34,-0.28,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,[Ruminococcus] torques ( 33039 ),Blautia ( 572511 ),0,0,0,-0.18,-0.24,0.07,0.07,-0.22,-0.23,0.07,0.14
Bacteria,Actinobaculum schaalii ( 59505 ),Actinobaculum ( 76833 ),0,0,0,-0.31,-0.31,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Haliscomenobacter hydrossis ( 2350 ),Haliscomenobacter ( 2349 ),0,0,0,-0.31,-0.31,0.07,0.07,0.00,0.00,0.00,0.00
