Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),36,19,4,11.46,1.96,1.62,1.62,1.89,0.92,0.25,0.75
Bacteria,Lactobacillus salivarius ( 1624 ),Lactobacillus ( 1578 ),24,30,103,0.46,0.55,4.61,74.81,12.65,0.84,2.24,37.03
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),17,7,7255,0.82,1.02,2.62,1913.45,14.66,2.77,0.37,722.89
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),17,7,7255,0.35,1.02,5.61,1913.45,8.74,2.77,0.62,722.89
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),16,16,7255,1.70,1.02,9.72,1913.45,0.06,2.77,0.25,722.89
Bacteria,Streptococcus infantarius ( 102684 ),Streptococcus ( 1301 ),12,12,7255,5.52,1.02,2.24,1913.45,-0.01,2.77,1.87,722.89
Bacteria,Streptococcus viridans ( 78535 ),Streptococcus ( 1301 ),11,11,7255,18.38,1.02,0.62,1913.45,0.00,2.77,0.00,722.89
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),11,32,1,8.39,0.33,1.99,2.49,11.49,0.37,1.37,1.37
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),11,10,7255,2.69,1.02,3.99,1913.45,0.54,2.77,0.12,722.89
Bacteria,Streptococcus gallolyticus ( 315405 ),Streptococcus ( 1301 ),10,3,7255,0.03,1.02,0.37,1913.45,7.70,2.77,0.50,722.89
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),5,2,7255,0.43,1.02,1.87,1913.45,0.56,2.77,2.74,722.89
Bacteria,Streptococcus pasteurianus ( 197614 ),Streptococcus ( 1301 ),4,1,7255,1.05,1.02,0.50,1913.45,10.18,2.77,0.12,722.89
Bacteria,Lactobacillus casei ( 1582 ),Lactobacillus ( 1578 ),3,6,103,3.23,0.55,1.87,74.81,2.83,0.84,0.25,37.03
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),3,1,7255,-0.05,1.02,3.49,1913.45,0.91,2.77,1.62,722.89
Bacteria,Lactobacillus gasseri ( 1596 ),Lactobacillus ( 1578 ),3,5,103,0.34,0.55,7.61,74.81,0.74,0.84,3.62,37.03
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),3,1,7255,0.03,1.02,1.12,1913.45,0.35,2.77,3.24,722.89
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),2,0,7255,-0.13,1.02,1.99,1913.45,0.30,2.77,2.99,722.89
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),1,0,0,3.79,3.79,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,1,7255,0.30,1.02,3.62,1913.45,-0.16,2.77,0.37,722.89
Panarthropoda,Megachile rotundata ( 143995 ),Megachile ( 132116 ),0,0,0,2.64,2.64,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Streptococcus equi ( 1336 ),Streptococcus ( 1301 ),0,0,7255,0.74,1.02,1.37,1913.45,-0.18,2.77,0.37,722.89
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,7255,-0.12,1.02,12.22,1913.45,0.60,2.77,1.37,722.89
Fungi,Candida dubliniensis ( 42374 ),Candida ( 1535326 ),0,1,1,3.61,0.33,0.50,2.49,0.00,0.37,0.00,1.37
Bacteria,Lactobacillus reuteri ( 1598 ),Lactobacillus ( 1578 ),0,0,103,0.62,0.55,1.00,74.81,0.64,0.84,0.25,37.03
Bacteria,Streptococcus pyogenes ( 1314 ),Streptococcus ( 1301 ),0,0,7255,-0.07,1.02,0.37,1913.45,0.03,2.77,4.11,722.89
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.69,0.69,0.62,0.62,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus plantarum ( 1590 ),Lactobacillus ( 1578 ),0,0,103,-0.03,0.55,0.37,74.81,0.93,0.84,0.37,37.03
Bacteria,Lactobacillus pentosus ( 1589 ),Lactobacillus ( 1578 ),0,0,103,1.99,0.55,0.25,74.81,0.00,0.84,0.00,37.03
Bacteria,Olsenella uli ( 133926 ),Olsenella ( 133925 ),0,0,0,0.00,-0.02,0.12,0.12,2.64,0.80,0.12,0.12
Bacteria,Streptococcus macedonicus ( 59310 ),Streptococcus ( 1301 ),0,0,7255,0.33,1.02,0.50,1913.45,0.00,2.77,0.00,722.89
Bacteria,Parascardovia denticolens ( 78258 ),Parascardovia ( 196082 ),0,0,0,1.12,1.12,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus paracasei ( 1597 ),Lactobacillus ( 1578 ),0,0,103,1.09,0.55,0.25,74.81,0.00,0.84,0.00,37.03
Bacteria,Amphibacillus xylanus ( 1449 ),Amphibacillus ( 29331 ),0,0,0,0.76,0.74,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus farciminis ( 1612 ),Lactobacillus ( 1578 ),0,0,103,0.51,0.55,0.12,74.81,0.00,0.84,0.00,37.03
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.34,0.31,0.25,0.25,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus brevis ( 1580 ),Lactobacillus ( 1578 ),0,0,103,0.08,0.55,0.37,74.81,0.00,0.84,0.00,37.03
Bacteria,Tetragenococcus halophilus ( 51669 ),Tetragenococcus ( 51668 ),0,0,0,0.53,0.22,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus sanfranciscensis ( 1625 ),Lactobacillus ( 1578 ),0,0,103,0.09,0.55,0.12,74.81,0.00,0.84,0.00,37.03
Bacteria,Streptococcus uberis ( 1349 ),Streptococcus ( 1301 ),0,0,7255,0.04,1.02,0.12,1913.45,0.00,2.77,0.00,722.89
Bacteria,Lactobacillus helveticus ( 1587 ),Lactobacillus ( 1578 ),0,0,103,-0.13,0.55,0.37,74.81,0.16,0.84,0.25,37.03
Bacteria,Lactobacillus buchneri ( 1581 ),Lactobacillus ( 1578 ),0,0,103,0.02,0.55,0.12,74.81,0.00,0.84,0.00,37.03
Bacteria,Eggerthella lenta ( 84112 ),Eggerthella ( 84111 ),0,0,0,0.14,0.02,0.12,0.12,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.50,0.00,-0.38,0.00,0.12,0.00
Caudovirales (dsDNA phages),Streptococcus phage TP-J34 ( 73422 ),No genus ( -1 ),0,12,0,100.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage 5093 ( 646413 ),No genus ( -1 ),0,24,0,100.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage PH10 ( 644007 ),No genus ( -1 ),0,2,0,22.08,0.00,0.12,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,81,0,25.21,0.00,3.24,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage phiNJ2 ( 1239381 ),No genus ( -1 ),0,12,0,100.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage TP-778L ( 1385385 ),No genus ( -1 ),0,12,0,100.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage phi1207.3 ( 1582354 ),No genus ( -1 ),0,12,0,100.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage YMC-2011 ( 1051631 ),No genus ( -1 ),0,777,0,99.00,0.00,7.85,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Integration vector pSMB47 ( 52270 ),No genus ( -1 ),0,1,0,8.80,0.00,0.12,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Lactobacillus phage LF1 ( 947980 ),No genus ( -1 ),0,37,0,100.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium dentium ( 1689 ),Bifidobacterium ( 1678 ),0,0,0,0.03,-0.21,0.12,0.12,0.00,-0.40,0.00,0.12
Bacteria,Enterococcus sp. 7L76 ( 657310 ),Enterococcus ( 1350 ),0,0,0,-0.05,-0.21,0.12,0.87,0.00,-0.27,0.00,0.25
Bacteria,Lactobacillus kefiranofaciens ( 267818 ),Lactobacillus ( 1578 ),0,0,103,-0.02,0.55,0.25,74.81,0.00,0.84,0.00,37.03
Bacteria,Leuconostoc citreum ( 33964 ),Leuconostoc ( 1243 ),0,0,0,-0.12,-0.18,0.12,0.25,0.00,-0.15,0.00,0.12
Bacteria,Pediococcus pentosaceus ( 1255 ),Pediococcus ( 1253 ),0,0,0,-0.09,-0.26,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Leuconostoc mesenteroides ( 1245 ),Leuconostoc ( 1243 ),0,0,0,-0.13,-0.18,0.12,0.25,0.00,-0.15,0.00,0.12
Bacteria,Listeria monocytogenes ( 1639 ),Listeria ( 1637 ),0,0,0,-0.12,-0.25,0.12,0.12,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Dicloster acuatus ( 91190 ),Dicloster ( 91189 ),0,0,0,-0.20,-0.20,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),0,0,0,-0.13,-0.17,0.25,0.25,0.00,0.00,0.00,0.00
Bacteria,Exiguobacterium antarcticum ( 132920 ),Exiguobacterium ( 33986 ),0,0,0,0.22,-0.23,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus pseudintermedius ( 283734 ),Staphylococcus ( 1279 ),0,0,0,-0.20,-0.26,0.12,1.25,0.00,-0.32,0.00,0.50
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.24,-0.24,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,0,-0.26,-0.22,0.12,0.25,0.00,-0.16,0.00,0.12
Bacteria,uncultured Lactobacillus sp. ( 153152 ),Lactobacillus ( 1578 ),0,0,103,-0.12,0.55,0.12,74.81,0.00,0.84,0.00,37.03
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.25,-0.26,0.12,0.12,0.00,0.00,0.00,0.00
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),0,0,0,-0.23,-0.21,0.25,0.87,0.00,-0.27,0.00,0.25
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.14,-0.14,0.37,0.37,-0.18,-0.20,0.12,0.12
Bacteria,Streptococcus lutetiensis ( 150055 ),Streptococcus ( 1301 ),0,0,7255,-0.05,1.02,0.25,1913.45,0.00,2.77,0.00,722.89
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.16,-0.16,0.50,0.50,0.00,-0.35,0.00,0.12
Bacteria,Lactobacillus acidophilus ( 1579 ),Lactobacillus ( 1578 ),0,0,103,-0.25,0.55,0.12,74.81,0.00,0.84,0.00,37.03
Bacteria,uncultured Enterococcus sp. ( 167972 ),Enterococcus ( 1350 ),0,0,0,-0.18,-0.21,0.50,0.87,0.00,-0.27,0.00,0.25
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.17,-0.17,0.50,0.50,-0.27,-0.22,0.12,0.62
Bacteria,Lactococcus lactis ( 1358 ),Lactococcus ( 1357 ),0,0,0,-0.23,-0.25,0.25,0.25,-0.21,-0.16,0.37,0.37
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.12,-0.13,1.50,1.50,-0.17,-0.21,0.62,0.62
Bacteria,Prevotella nigrescens ( 28133 ),Prevotella ( 838 ),0,0,0,1.77,-0.22,0.12,0.25,0.00,-0.16,0.00,0.12
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,0,-0.24,-0.26,0.50,1.25,-0.43,-0.32,0.12,0.50
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,7255,-0.09,1.02,0.62,1913.45,0.00,2.77,0.00,722.89
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.32,-0.26,0.62,1.25,-0.33,-0.32,0.25,0.50
Bacteria,Streptococcus dysgalactiae ( 1334 ),Streptococcus ( 1301 ),0,0,7255,-0.15,1.02,0.25,1913.45,-0.12,2.77,0.25,722.89
Bacteria,Lactobacillus crispatus ( 47770 ),Lactobacillus ( 1578 ),0,0,103,-0.22,0.55,0.75,74.81,-0.23,0.84,0.25,37.03
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,7255,0.00,1.02,1.00,1913.45,-0.22,2.77,0.25,722.89
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,7255,-0.01,1.02,13.59,1913.45,0.00,2.77,0.00,722.89
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,7255,-0.11,1.02,2.74,1913.45,0.13,2.77,0.12,722.89
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),-1,0,7255,-0.14,1.02,4.24,1913.45,-0.09,2.77,3.49,722.89
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),-2,-1,7255,-0.17,1.02,7.48,1913.45,-0.08,2.77,5.61,722.89
Bacteria,Pseudomonas sp. LM2-P2-30 ( 411595 ),Pseudomonas ( 286 ),-3,12,0,99.00,-0.29,0.12,0.12,0.00,0.00,0.00,0.00
