Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-13,-0.13,-0.15,0.31,45.54,0.00,-0.14,0.00,21.95
Bacteria,Enterobacter lignolyticus ( 1334193 ),Enterobacter ( 547 ),0,0,0,-0.25,-0.14,0.06,4.39,0.72,-0.04,0.19,5.02
Bacteria,Pantoea ananatis ( 553 ),Pantoea ( 53335 ),0,0,0,-0.31,-0.49,0.06,0.06,0.00,-0.41,0.00,0.25
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.19,-0.20,0.25,0.25,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-13,-0.18,-0.15,0.31,45.54,-0.18,-0.14,0.06,21.95
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,13,-0.19,1.00,0.06,12.67,0.59,0.03,0.06,2.01
Bacteria,Streptococcus pyogenes ( 1314 ),Streptococcus ( 1301 ),0,0,-13,-0.20,-0.15,0.13,45.54,-0.17,-0.14,0.31,21.95
Bacteria,Edwardsiella piscicida ( 1263550 ),Edwardsiella ( 635 ),0,0,0,2.07,-0.11,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),0,0,0,-0.16,-0.14,0.56,4.39,-0.16,-0.04,0.50,5.02
Bacteria,Shewanella frigidimarina ( 56812 ),Shewanella ( 22 ),0,0,0,0.33,-0.17,0.31,0.63,0.00,0.00,0.00,0.00
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.18,-0.18,0.38,0.38,-0.27,-0.24,0.13,0.13
Bacteria,Alicycliphilus denitrificans ( 179636 ),Alicycliphilus ( 201096 ),0,0,0,-0.33,-0.33,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Streptococcus equi ( 1336 ),Streptococcus ( 1301 ),0,0,-13,0.19,-0.15,0.56,45.54,-0.29,-0.14,0.13,21.95
Bacteria,Enterobacter hormaechei ( 158836 ),Enterobacter ( 547 ),0,0,0,0.36,-0.14,0.44,4.39,-0.06,-0.04,0.06,5.02
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,-13,-0.14,-0.15,0.06,45.54,1.47,-0.14,0.13,21.95
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.23,-0.22,0.88,1.00,0.12,0.11,1.19,1.19
Bacteria,Cronobacter sakazakii ( 28141 ),Cronobacter ( 413496 ),0,0,0,-0.32,-0.32,0.19,0.19,-0.30,-0.29,0.13,0.19
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,0,0,-0.08,-0.31,1.44,1.44,-0.19,-0.35,0.06,0.44
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.25,0.38,-0.12,-0.13,6.84,8.28
Bacteria,Shigella sp. LN126 ( 1072659 ),Shigella ( 620 ),0,2,0,38.87,-0.14,0.06,0.06,0.00,-0.12,0.00,0.63
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,2,-13,-0.01,-0.15,0.50,45.54,9.69,-0.14,0.25,21.95
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,3,-13,0.66,-0.15,4.64,45.54,0.24,-0.14,1.13,21.95
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),-1,11,0,2.57,-0.14,3.32,4.39,1.99,-0.04,1.63,5.02
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),-48,323,-13,7.00,-0.15,38.20,45.54,2.98,-0.14,18.63,21.95
