Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Eukaryotes,Trichinella spiralis ( 6334 ),Trichinella ( 6333 ),0,0,0,2.04,2.04,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Parascardovia denticolens ( 78258 ),Parascardovia ( 196082 ),0,0,0,2.01,2.01,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus brevis ( 1580 ),Lactobacillus ( 1578 ),0,0,2057,0.23,3.09,0.58,292.13,0.00,3.95,0.00,135.91
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.72,0.66,0.39,0.39,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus buchneri ( 1581 ),Lactobacillus ( 1578 ),0,0,2057,0.19,3.09,0.19,292.13,0.00,3.95,0.00,135.91
Bacteria,Lactobacillus reuteri ( 1598 ),Lactobacillus ( 1578 ),0,0,2057,0.01,3.09,0.39,292.13,0.00,3.95,0.00,135.91
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.11,0.11,0.39,0.39,0.00,0.00,0.00,0.00
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.12,0.12,0.19,0.19,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage JS01 ( 1273712 ),No genus ( -1 ),0,19,0,99.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage phiNM3 ( 387909 ),No genus ( -1 ),0,25,0,26.77,0.00,0.97,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage phi5967PVL ( 874267 ),No genus ( -1 ),0,19,0,99.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage TEM126 ( 947066 ),No genus ( -1 ),0,19,0,99.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Staphylococcus phage tp310-1 ( 445515 ),No genus ( -1 ),0,19,0,99.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage DW2 ( 1464127 ),No genus ( -1 ),0,19,0,99.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured Staphylococcus sp. ( 189668 ),Staphylococcus ( 1279 ),0,0,-11,-0.25,-0.04,0.19,84.10,0.00,-0.10,0.00,30.35
Bacteria,Streptococcus equi ( 1336 ),Streptococcus ( 1301 ),0,0,-2,-0.07,-0.18,0.19,5.61,0.00,-0.23,0.00,1.35
Bacteria,Gemmatimonas aurantiaca ( 173480 ),Gemmatimonas ( 173479 ),0,0,0,-0.12,-0.14,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,-2,-0.13,-0.18,0.19,5.61,0.00,-0.23,0.00,1.35
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),0,0,0,-0.13,-0.21,0.19,0.39,0.00,-0.15,0.00,0.77
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.22,-0.14,0.19,0.39,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-2,-0.18,-0.18,0.19,5.61,0.00,-0.23,0.00,1.35
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.16,-0.16,0.19,0.19,-0.08,-0.10,0.19,0.19
Bacteria,Corynebacterium kroppenstedtii ( 161879 ),Corynebacterium ( 1716 ),0,0,0,-0.15,-0.23,0.19,0.19,0.00,-0.15,0.00,0.19
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-2,-0.20,-0.18,0.19,5.61,0.00,-0.23,0.00,1.35
Bacteria,uncultured Enterococcus sp. ( 167972 ),Enterococcus ( 1350 ),0,0,0,-0.20,-0.23,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Leuconostoc mesenteroides ( 1245 ),Leuconostoc ( 1243 ),0,0,0,-0.10,-0.17,0.58,0.58,0.00,-0.15,0.00,0.19
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.24,-0.21,0.19,0.39,0.00,-0.15,0.00,0.77
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,-0.13,-0.13,0.39,0.39,-0.12,-0.13,0.19,0.19
Bacteria,Pseudomonas pseudoalcaligenes ( 330 ),Pseudomonas ( 286 ),0,0,0,-0.18,-0.29,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Propionibacterium avidum ( 33010 ),Propionibacterium ( 1743 ),0,0,0,-0.23,-0.27,0.19,0.39,0.00,-0.30,0.00,0.19
Bacteria,Sphingobium sp. SYK-6 ( 627192 ),Sphingobium ( 165695 ),0,0,0,-0.36,-0.37,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Delftia sp. Cs1-4 ( 742013 ),Delftia ( 80865 ),0,0,0,-0.20,-0.11,1.16,1.93,0.00,-0.37,0.00,0.58
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.19,0.39,-0.30,-0.30,0.19,0.19
Bacteria,Erythrobacter litoralis ( 39960 ),Erythrobacter ( 1041 ),0,0,0,-0.40,-0.41,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus simulans ( 1286 ),Staphylococcus ( 1279 ),0,0,-11,0.15,-0.04,0.19,84.10,1.78,-0.10,0.19,30.35
Bacteria,Lactobacillus plantarum ( 1590 ),Lactobacillus ( 1578 ),0,0,2057,-0.14,3.09,0.19,292.13,0.00,3.95,0.00,135.91
Bacteria,Delftia acidovorans ( 80866 ),Delftia ( 80865 ),0,0,0,-0.11,-0.11,0.77,1.93,-0.36,-0.37,0.58,0.58
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-2,0.24,-0.18,2.32,5.61,-0.25,-0.23,0.19,1.35
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),0,0,-2,0.29,-0.18,2.51,5.61,-0.04,-0.23,0.97,1.35
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,1,0,6.13,-0.14,0.19,0.39,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium dentium ( 1689 ),Bifidobacterium ( 1678 ),-1,3,0,1.27,-0.19,0.58,0.58,6.37,-0.37,0.39,0.39
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),-9,228,-11,2.57,-0.04,83.71,84.10,0.44,-0.10,29.97,30.35
