Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),0,0,0,-0.20,-0.29,0.02,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-6,-0.18,-0.17,0.03,18.25,0.00,-0.21,0.00,6.60
Panarthropoda,Plutella xylostella ( 51655 ),Plutella ( 51654 ),0,0,0,-0.26,-0.26,0.02,0.02,0.00,0.00,0.00,0.00
Bacteria,Serratia plymuthica ( 82996 ),Serratia ( 613 ),0,0,0,-0.19,-0.37,0.02,0.72,0.00,-0.41,0.00,0.10
Bacteria,Pseudomonas fluorescens ( 294 ),Pseudomonas ( 286 ),0,0,0,-0.25,-0.29,0.02,0.03,0.00,0.00,0.00,0.00
Bacteria,Pantoea agglomerans ( 549 ),Pantoea ( 53335 ),0,0,0,-0.17,-0.47,0.02,0.19,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-6,-0.24,-0.17,0.03,18.25,0.00,-0.21,0.00,6.60
Bacteria,Enterobacter lignolyticus ( 1334193 ),Enterobacter ( 547 ),0,0,-1,-0.29,-0.14,0.03,4.27,0.00,-0.18,0.00,1.48
Bacteria,Morganella morganii ( 582 ),Morganella ( 581 ),0,0,0,-0.29,-0.29,0.02,0.02,0.00,0.00,0.00,0.00
Bacteria,Shewanella putrefaciens ( 24 ),Shewanella ( 22 ),0,0,0,-0.17,-0.18,0.05,0.29,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-6,-0.16,-0.17,0.03,18.25,-0.19,-0.21,0.02,6.60
Bacteria,Sodalis glossinidius ( 63612 ),Sodalis ( 84565 ),0,0,0,-0.26,-0.37,0.02,0.02,0.00,0.00,0.00,0.00
Bacteria,Salmonella bongori ( 54736 ),Salmonella ( 590 ),0,0,0,-0.16,-0.23,0.05,0.85,0.00,-0.29,0.00,0.27
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.25,-0.25,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-6,-0.24,-0.17,0.02,18.25,-0.42,-0.21,0.02,6.60
Acidovorax,Acidovorax sp. KKS102 ( 358220 ),Acidovorax ( 12916 ),0,0,0,-0.27,-0.25,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-6,-0.18,-0.17,0.05,18.25,-0.24,-0.21,0.02,6.60
Panarthropoda,Ceratitis capitata ( 7213 ),Ceratitis ( 7212 ),0,0,0,-0.27,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.30,-0.28,0.03,0.10,0.00,0.00,0.00,0.00
Bacteria,Enterococcus faecalis ( 1351 ),Enterococcus ( 1350 ),0,0,0,-0.20,-0.23,0.03,0.05,-0.32,-0.29,0.02,0.02
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-6,-0.13,-0.17,0.14,18.25,0.00,-0.21,0.00,6.60
Bacteria,Streptococcus dysgalactiae ( 1334 ),Streptococcus ( 1301 ),0,0,-6,-0.16,-0.17,0.13,18.25,0.00,-0.21,0.00,6.60
Bacteria,Siccibacter turicensis ( 413502 ),Siccibacter ( 1649298 ),0,0,0,-0.28,-0.28,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-6,-0.21,-0.17,0.10,18.25,-0.17,-0.21,0.02,6.60
Bacteria,Yersinia rohdei ( 29485 ),Yersinia ( 629 ),0,0,0,0.03,0.01,0.18,1.85,-0.30,-0.23,0.06,0.47
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-6,-0.18,-0.17,0.13,18.25,-0.18,-0.21,0.02,6.60
Bacteria,Shigella flexneri ( 623 ),Shigella ( 620 ),0,0,0,-0.19,-0.14,0.06,0.14,-0.16,-0.14,0.14,0.14
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-6,-0.20,-0.17,0.13,18.25,-0.29,-0.21,0.02,6.60
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.10,-0.13,0.39,0.39,-0.07,-0.10,0.06,0.10
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,0.39,-0.28,0.05,0.10,0.00,0.00,0.00,0.00
Bacteria,Pantoea sp. PSNIH1 ( 1484158 ),Pantoea ( 53335 ),0,0,0,-0.18,-0.47,0.06,0.19,0.00,0.00,0.00,0.00
Bacteria,Shewanella frigidimarina ( 56812 ),Shewanella ( 22 ),0,0,0,0.14,-0.18,0.22,0.29,0.00,0.00,0.00,0.00
Bacteria,Pluralibacter gergoviae ( 61647 ),Pluralibacter ( 1330546 ),0,0,0,-0.24,-0.24,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Enterobacter hormaechei ( 158836 ),Enterobacter ( 547 ),0,0,-1,0.16,-0.14,0.27,4.27,0.00,-0.18,0.00,1.48
Bacteria,uncultured Pantoea sp. ( 218084 ),Pantoea ( 53335 ),0,0,0,0.12,-0.47,0.11,0.19,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.34,-0.26,0.02,0.02,-0.33,-0.32,0.05,0.05
Bacteria,Streptococcus pyogenes ( 1314 ),Streptococcus ( 1301 ),0,0,-6,-0.20,-0.17,0.13,18.25,-0.19,-0.21,0.06,6.60
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.27,-0.27,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,14,-0.23,1.07,0.03,13.40,0.00,-0.00,0.00,1.74
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.18,-0.18,0.18,0.18,-0.32,-0.24,0.03,0.06
Bacteria,Alicycliphilus denitrificans ( 179636 ),Alicycliphilus ( 201096 ),0,0,0,-0.33,-0.33,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Cronobacter sakazakii ( 28141 ),Cronobacter ( 413496 ),0,0,0,-0.34,-0.34,0.08,0.08,-0.34,-0.34,0.03,0.05
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),0,0,-1,-0.16,-0.14,0.51,4.27,-0.20,-0.18,0.08,1.48
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.18,0.01,0.31,1.85,0.43,-0.23,0.21,0.47
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-6,0.14,-0.17,1.75,18.25,-0.14,-0.21,0.40,6.60
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,0,0,-0.22,-0.37,0.71,0.72,-0.20,-0.41,0.05,0.10
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.23,-0.23,0.80,0.85,-0.29,-0.29,0.27,0.27
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,-6,-0.11,-0.17,0.22,18.25,3.45,-0.21,0.10,6.60
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.31,0.34,-0.14,-0.15,4.88,5.33
Bacteria,Enterobacter sp. R332 ( 680281 ),Enterobacter ( 547 ),0,1,-1,100.00,-0.14,0.02,4.27,0.00,-0.18,0.00,1.48
Bacteria,Shigella sp. LN126 ( 1072659 ),Shigella ( 620 ),0,2,0,39.85,-0.14,0.06,0.14,0.00,-0.14,0.00,0.14
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),-1,0,6261,-0.03,7.39,4.68,719.70,-0.05,1.31,1.86,246.58
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),-1,9,-1,2.65,-0.14,3.42,4.27,0.76,-0.18,0.74,1.48
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),-7,44,-6,2.65,-0.17,15.02,18.25,0.78,-0.21,5.75,6.60
