Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Pseudomonas sp. AF2 ( 1356408 ),Pseudomonas ( 286 ),1,2,442,100.00,0.44,0.03,567.19,0.00,0.34,0.00,198.07
Bacteria,Pseudomonas sp. P2(2011) ( 1079847 ),Pseudomonas ( 286 ),1,2,442,100.00,0.44,0.03,567.19,0.00,0.34,0.00,198.07
Bacteria,Pseudomonas sp. 593 ( 633276 ),Pseudomonas ( 286 ),1,2,442,100.00,0.44,0.03,567.19,0.00,0.34,0.00,198.07
Bacteria,Dehalogenimonas lykanthroporepellens ( 552810 ),Dehalogenimonas ( 670486 ),1,0,0,3.04,3.04,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,1,8,0.01,0.00,8.69,8.71,0.55,0.95,1.86,3.86
Bacteria,Treponema brennaborense ( 81028 ),Treponema ( 157 ),0,1,0,-0.15,-0.18,0.05,0.36,6.76,0.32,0.27,1.15
Bacteria,Providencia stuartii ( 588 ),Providencia ( 586 ),0,0,0,-0.14,-0.15,0.25,0.25,0.89,1.21,0.44,0.79
Bacteria,Odoribacter splanchnicus ( 28118 ),Odoribacter ( 283168 ),0,0,0,0.62,0.62,1.01,1.01,0.66,0.05,0.19,0.19
Bacteria,Prevotella oris ( 28135 ),Prevotella ( 838 ),0,0,59,1.97,0.68,0.03,44.00,0.50,0.67,0.93,87.59
Bacteria,Salinispira pacifica ( 1307761 ),Salinispira ( 1616789 ),0,0,0,2.24,2.24,0.05,0.05,0.69,0.69,0.03,0.03
Bacteria,Tenacibaculum discolor ( 361581 ),Tenacibaculum ( 104267 ),0,2,0,100.00,0.10,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.66,0.66,0.60,0.60,0.00,0.00,0.00,0.00
Bacteria,Desulfovibrio desulfuricans ( 876 ),Desulfovibrio ( 872 ),0,0,1,0.60,0.78,0.55,2.90,-0.09,-0.27,0.05,0.36
Bacteria,Prevotella ruminicola ( 839 ),Prevotella ( 838 ),0,0,59,0.34,0.68,0.99,44.00,0.00,0.67,0.00,87.59
Bacteria,Siccibacter turicensis ( 413502 ),Siccibacter ( 1649298 ),0,0,0,0.35,0.35,0.44,0.44,1.35,1.35,0.08,0.08
Bacteria,Desulfovibrio alaskensis ( 58180 ),Desulfovibrio ( 872 ),0,0,1,0.68,0.78,0.38,2.90,0.34,-0.27,0.08,0.36
Bacteria,Fusobacterium hwasookii ( 1583098 ),Fusobacterium ( 848 ),0,0,8,9.48,0.00,0.03,8.71,1.85,0.95,0.08,3.86
Bacteria,Desulfovibrio aespoeensis ( 182210 ),Desulfovibrio ( 872 ),0,0,1,0.61,0.78,0.27,2.90,0.00,-0.27,0.00,0.36
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,1.47,1.47,0.05,0.05,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,1.02,1.02,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.11,-0.11,2.08,2.33,0.28,0.28,1.56,1.56
Archaea,Thermoplasma acidophilum ( 2303 ),Thermoplasma ( 2302 ),0,0,0,1.84,1.84,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Spirochaeta smaragdinae ( 55206 ),Spirochaeta ( 146 ),0,0,0,0.03,-0.10,0.03,0.11,3.67,0.28,0.08,0.14
Bacteria,Klebsiella singaporensis ( 157589 ),Klebsiella ( 570 ),0,0,10,12.22,0.22,0.03,37.67,0.00,0.06,0.00,31.76
Bacteria,Prevotella veroralis ( 28137 ),Prevotella ( 838 ),0,0,59,1.84,0.68,0.03,44.00,0.09,0.67,0.11,87.59
Bacteria,Caldisericum exile ( 693075 ),Caldisericum ( 693074 ),0,0,0,1.22,1.22,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,0.11,0.11,3.45,3.45,-0.12,-0.12,0.08,0.49
Bacteria,Lawsonia intracellularis ( 29546 ),Lawsonia ( 41707 ),0,0,0,1.14,1.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Ehrlichia chaffeensis ( 945 ),Ehrlichia ( 943 ),0,0,0,15.61,0.08,0.03,0.03,0.00,0.00,0.00,0.00
Apicocomplexa,Gregarina niphandrodes ( 110365 ),Gregarina ( 35089 ),0,0,0,1.03,1.03,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Desulfovibrio salexigens ( 880 ),Desulfovibrio ( 872 ),0,0,1,0.64,0.78,0.05,2.90,0.00,-0.27,0.00,0.36
Bacteria,Proteus mirabilis ( 584 ),Proteus ( 583 ),0,0,0,-0.10,-0.08,0.19,0.30,0.34,0.38,0.19,0.22
Caudovirales (dsDNA phages),Enterobacteria phage P1 ( 10678 ),Punalikevirus ( 186789 ),0,0,0,0.79,0.79,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Dehalobacter restrictus ( 55583 ),Dehalobacter ( 56112 ),0,0,0,0.89,0.69,0.03,0.05,0.00,-0.18,0.00,0.03
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.30,0.29,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,Candidatus Arthromitus sp. SFB-mouse ( 49118 ),Candidatus Arthromitus ( 49082 ),0,0,0,0.86,0.50,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Fibrobacter succinogenes ( 833 ),Fibrobacter ( 832 ),0,0,0,0.42,0.42,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Halobacteroides halobius ( 42422 ),Halobacteroides ( 42417 ),0,0,0,0.59,0.59,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Arsenophonus nasoniae ( 638 ),Arsenophonus ( 637 ),0,0,0,0.02,-0.07,0.05,0.05,2.12,0.14,0.03,0.03
Bacteria,Dehalobacter sp. DCA ( 1147129 ),Dehalobacter ( 56112 ),0,0,0,0.43,0.69,0.03,0.05,0.00,-0.18,0.00,0.03
Archaea,Methanocella arvoryzae ( 1175445 ),Methanocella ( 570266 ),0,0,0,1.14,0.22,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.03,-0.14,1.12,1.23,0.36,0.08,0.36,0.66
Bacteria,Gordonibacter pamelaeae ( 471189 ),Gordonibacter ( 644652 ),0,0,0,-0.29,-0.29,0.03,0.03,0.53,0.53,0.03,0.03
Eukaryotes,Lottia gigantea ( 225164 ),Lottia ( 72691 ),0,0,0,0.44,0.44,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.07,0.07,0.36,0.36,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.11,0.09,0.16,0.16,0.00,0.00,0.00,0.00
Bacteria,Syntrophobacter fumaroxidans ( 119484 ),Syntrophobacter ( 29526 ),0,0,0,0.08,0.08,0.22,0.22,0.00,0.00,0.00,0.00
Deuterostomes,Stegastes partitus ( 144197 ),Stegastes ( 80992 ),0,0,0,0.15,0.15,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Myotis lucifugus ( 59463 ),Myotis ( 9434 ),0,0,0,0.53,0.04,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Desulfobacula toluolica ( 28223 ),Desulfobacula ( 28222 ),0,0,0,0.15,0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Edwardsiella ictaluri ( 67780 ),Edwardsiella ( 635 ),0,0,0,-0.21,-0.11,0.03,0.11,0.12,0.11,0.08,0.14
Bacteria,Edwardsiella tarda ( 636 ),Edwardsiella ( 635 ),0,0,0,-0.11,-0.11,0.05,0.11,0.18,0.11,0.05,0.14
Bacteria,Candidatus Kuenenia stuttgartiensis ( 174633 ),Candidatus Kuenenia ( 380738 ),0,0,0,0.09,0.09,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Raoultella planticola ( 575 ),Raoultella ( 160674 ),0,0,0,-0.09,-0.10,0.05,0.93,0.29,0.03,0.08,0.25
Bacteria,Desulfotalea psychrophila ( 84980 ),Desulfotalea ( 109168 ),0,0,0,0.07,0.07,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Prosthecochloris aestuarii ( 1102 ),Prosthecochloris ( 1101 ),0,0,0,0.08,0.07,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Desulfomicrobium baculatum ( 899 ),Desulfomicrobium ( 898 ),0,0,0,0.03,0.02,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Mageeibacillus indolicus ( 884684 ),Mageeibacillus ( 1637257 ),0,0,0,0.04,0.04,0.05,0.05,-0.03,-0.03,0.05,0.05
Bacteria,Ignavibacterium album ( 591197 ),Ignavibacterium ( 795750 ),0,0,0,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.16,0.00,2.38,0.00,-0.16,0.00,0.05,0.00
Artificial Sequences,Cloning vector pEAI3-S54 ( 1157690 ),No genus ( -1 ),0,0,0,1.63,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Bacteria,bacterium DRB3-203 ( 227384 ),No genus ( -1 ),0,5,0,100.00,0.00,0.03,0.00,100.00,0.00,0.03,0.00
Bacteria,Pseudomonas sp. ED23-33 ( 83781 ),No genus ( -1 ),0,0,0,0.26,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pRSQ ( 42667 ),No genus ( -1 ),0,0,0,-0.12,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Filamentous phage display vector G1 fUSE5 ( 427768 ),No genus ( -1 ),0,1,0,51.24,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Retroviral vector NIT ( 147130 ),No genus ( -1 ),0,8,0,99.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium 183_52_O2 ( 1500415 ),No genus ( -1 ),0,10,0,99.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Bacteria,endophytic bacterium 841P-3 ( 1042351 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pDNR-LIB ( 390513 ),No genus ( -1 ),0,0,0,0.04,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pDNR-Dual ( 390512 ),No genus ( -1 ),0,0,0,-0.10,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Fusobacterium phage Funu1 ( 1640977 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Other sequences (vectors),Plasmid NR1 ( 2467 ),No genus ( -1 ),0,10,0,100.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Other sequences (vectors),Transposon Tn10 ( 2389 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,2.82,0.00,-0.38,0.00,0.14,0.00
Artificial Sequences,Shuttle vector pCXJ3 ( 42872 ),No genus ( -1 ),0,0,0,0.63,0.00,0.08,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium Ad_113_I18_contig2 ( 1489298 ),No genus ( -1 ),0,0,0,8.15,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium OMZ60_14F6 ( 542558 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured Enterobacteriales bacterium ( 194846 ),No genus ( -1 ),0,0,0,-0.14,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Bacteroidales bacterium CF ( 1400053 ),No genus ( -1 ),0,0,0,-0.20,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Porphyromonadaceae bacterium ING2-E5B ( 1562970 ),No genus ( -1 ),0,0,0,-0.15,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Bacteria,Clostridiales bacterium oral taxon 093 ( 671236 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Coriobacteriaceae bacterium 68-1-3 ( 1531429 ),No genus ( -1 ),0,0,0,-0.09,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Enterobacteriaceae bacterium strain FGI 57 ( 693444 ),No genus ( -1 ),0,0,0,-0.17,0.00,0.08,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pHUKH1 ( 43248 ),No genus ( -1 ),0,0,0,7.54,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured murine large bowel bacterium BAC 31B ( 314100 ),No genus ( -1 ),0,2,0,99.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.22,0.00,2.30,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium pMCBF6 ( 429581 ),No genus ( -1 ),0,0,0,0.35,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium A1Q1_fos_1134 ( 1256543 ),No genus ( -1 ),0,0,0,-0.28,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured Prevotellaceae bacterium ( 370804 ),No genus ( -1 ),0,0,0,-0.10,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Candidatus Azobacteroides pseudotrichonymphae ( 511435 ),Candidatus Azobacteroides ( 511434 ),0,0,0,-0.00,-0.00,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Thermosipho africanus ( 2421 ),Thermosipho ( 2420 ),0,0,0,0.13,-0.01,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Spirochaeta thermophila ( 154 ),Spirochaeta ( 146 ),0,0,0,0.01,-0.10,0.03,0.11,0.00,0.28,0.00,0.14
Eukaryotes,Fonticula alba ( 691883 ),Fonticula ( 691882 ),0,0,0,-0.03,-0.03,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Francisella noatunensis ( 657445 ),Francisella ( 262 ),0,0,0,-0.02,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Alistipes shahii ( 328814 ),Alistipes ( 239759 ),0,0,0,-0.16,-0.02,0.03,0.33,0.00,-0.15,0.00,0.05
Bacteria,Halanaerobium praevalens ( 2331 ),Halanaerobium ( 2330 ),0,0,0,0.05,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Chloracidobacterium thermophilum ( 458033 ),Chloracidobacterium ( 458032 ),0,0,0,-0.08,-0.08,0.03,0.03,0.00,0.00,0.00,0.00
Fungi,Schizosaccharomyces pombe ( 4896 ),Schizosaccharomyces ( 4895 ),0,0,0,0.03,-0.22,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Salmonella bongori ( 54736 ),Salmonella ( 590 ),0,0,0,-0.01,-0.11,0.25,2.33,0.00,0.28,0.00,1.56
Bacteria,uncultured Parabacteroides sp. ( 512312 ),Parabacteroides ( 375288 ),0,0,0,-0.09,-0.09,0.03,0.22,0.00,-0.15,0.00,0.03
Bacteria,Vibrio nigripulchritudo ( 28173 ),Vibrio ( 662 ),0,0,0,-0.04,-0.21,0.03,0.14,0.00,-0.44,0.00,0.11
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,0,-0.08,-0.01,0.16,2.71,0.04,-0.07,0.03,1.18
Bacteria,Simiduia agarivorans ( 447471 ),Simiduia ( 447467 ),0,0,0,-0.09,-0.09,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptobacillus moniliformis ( 34105 ),Streptobacillus ( 34104 ),0,0,0,-0.10,-0.10,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Marivirga tractuosa ( 1006 ),Marivirga ( 869806 ),0,0,0,-0.10,-0.10,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Bacteroides xylanisolvens ( 371601 ),Bacteroides ( 816 ),0,0,-1,-0.03,-0.06,0.16,5.21,0.00,-0.23,0.00,2.25
Bacteria,Dichelobacter nodosus ( 870 ),Dichelobacter ( 869 ),0,0,0,-0.10,-0.10,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Treponema pallidum ( 160 ),Treponema ( 157 ),0,0,0,-0.06,-0.18,0.03,0.36,0.00,0.32,0.00,1.15
Bacteria,Cytophaga hutchinsonii ( 985 ),Cytophaga ( 978 ),0,0,0,-0.11,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Glaciecola sp. 4H-3-7+YE-5 ( 983545 ),Glaciecola ( 89404 ),0,0,0,0.11,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Thermosynechococcus sp. NK55a ( 1394889 ),Thermosynechococcus ( 146785 ),0,0,0,0.08,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Brucella melitensis ( 29459 ),Brucella ( 234 ),0,0,0,-0.11,-0.12,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Chlorobium chlorochromatii ( 337090 ),Chlorobium ( 1091 ),0,0,0,-0.09,-0.15,0.03,0.03,0.00,-0.21,0.00,0.03
Bacteria,Shewanella sp. ANA-3 ( 94122 ),Shewanella ( 22 ),0,0,0,-0.11,-0.13,0.03,2.27,0.00,-0.28,0.00,0.47
Bacteria,Alistipes finegoldii ( 214856 ),Alistipes ( 239759 ),0,0,0,0.07,-0.02,0.30,0.33,0.00,-0.15,0.00,0.05
Bacteria,Clostridium sporogenes ( 1509 ),Clostridium ( 1485 ),0,0,0,-0.09,-0.17,0.03,0.33,0.00,-0.29,0.00,0.38
Bacteria,Bergeyella sp. AF14 ( 354471 ),Bergeyella ( 59735 ),0,0,0,-0.09,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Caldilinea aerophila ( 133453 ),Caldilinea ( 233191 ),0,0,0,-0.13,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Bacteroides ovatus ( 28116 ),Bacteroides ( 816 ),0,0,-1,-0.13,-0.06,0.05,5.21,0.00,-0.23,0.00,2.25
Bacteria,Amphibacillus xylanus ( 1449 ),Amphibacillus ( 29331 ),0,0,0,-0.13,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Stramenopiles (heterokonts),Saprolegnia diclina ( 112098 ),Saprolegnia ( 4769 ),0,0,0,-0.08,-0.20,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Arthrospira sp. PCC 8005 ( 376219 ),Arthrospira ( 35823 ),0,0,0,-0.10,-0.17,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Geoalkalibacter subterraneus ( 483547 ),Geoalkalibacter ( 392332 ),0,0,0,-0.09,-0.09,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Elizabethkingia sp. LA1-18 ( 1221621 ),Elizabethkingia ( 308865 ),0,0,0,-0.13,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Xenorhabdus bovienii ( 40576 ),Xenorhabdus ( 626 ),0,0,0,-0.15,-0.12,0.03,0.08,0.00,0.12,0.00,0.11
Bacteria,Coprococcus sp. ART55/1 ( 751585 ),Coprococcus ( 33042 ),0,0,0,-0.12,-0.15,0.03,0.05,0.00,-0.25,0.00,0.03
Bacteria,Treponema succinifaciens ( 167 ),Treponema ( 157 ),0,0,0,0.05,-0.18,0.05,0.36,0.00,0.32,0.00,1.15
Bacteria,Zobellia galactanivorans ( 63186 ),Zobellia ( 112040 ),0,0,0,-0.13,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Dermacoccus nishinomiyaensis ( 1274 ),Dermacoccus ( 57495 ),0,0,0,-0.13,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Clostridium cellulovorans ( 1493 ),Clostridium ( 1485 ),0,0,0,0.05,-0.17,0.05,0.33,0.00,-0.29,0.00,0.38
Bacteria,Ruminococcus champanellensis ( 1161942 ),Ruminococcus ( 1263 ),0,0,0,-0.14,-0.14,0.03,0.03,0.00,-0.25,0.00,0.08
Bacteria,Oleispira antarctica ( 188908 ),Oleispira ( 188907 ),0,0,0,-0.14,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Cyclobacterium marinum ( 104 ),Cyclobacterium ( 68288 ),0,0,0,-0.10,-0.10,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Dokdonia sp. MED134 ( 313590 ),Dokdonia ( 326319 ),0,0,0,-0.16,-0.12,0.03,0.08,0.00,0.00,0.00,0.00
Bacteria,Kosakonia sacchari ( 1158459 ),Kosakonia ( 1330547 ),0,0,0,-0.08,-0.08,0.08,0.08,0.00,-0.09,0.00,0.08
Bacteria,Xenorhabdus poinarii ( 40577 ),Xenorhabdus ( 626 ),0,0,0,-0.09,-0.12,0.05,0.08,0.00,0.12,0.00,0.11
