Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Streptococcus lutetiensis ( 150055 ),Streptococcus ( 1301 ),0,0,-1,-0.16,-0.18,0.05,4.18,0.00,-0.23,0.00,1.43
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-1,-0.17,-0.18,0.05,4.18,0.00,-0.23,0.00,1.43
Bacteria,Porphyromonas asaccharolytica ( 28123 ),Porphyromonas ( 836 ),0,0,0,-0.19,-0.18,0.05,0.11,0.00,-0.08,0.00,2.49
Bacteria,Mannheimia haemolytica ( 75985 ),Mannheimia ( 75984 ),0,0,0,-0.13,-0.16,0.05,0.05,-0.10,-0.13,0.05,0.05
Bacteria,Bacteroides salanitronis ( 376805 ),Bacteroides ( 816 ),0,0,0,-0.21,-0.18,0.05,0.05,0.00,-0.28,0.00,0.05
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-1,-0.22,-0.18,0.05,4.18,0.00,-0.23,0.00,1.43
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,0.11,4.18,0.00,-0.23,0.00,1.43
Bacteria,Kocuria rhizophila ( 72000 ),Kocuria ( 57493 ),0,0,0,-0.20,-0.23,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,0,-0.16,-0.18,0.05,0.11,-0.23,-0.08,0.05,2.49
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,-1,-0.27,-0.08,0.11,6.88,-0.01,-0.12,0.11,4.29
Bacteria,Mycobacterium ulcerans ( 1809 ),Mycobacterium ( 1763 ),0,0,0,-0.28,-0.21,0.05,0.05,0.00,-0.37,0.00,0.05
Bacteria,Propionibacterium avidum ( 33010 ),Propionibacterium ( 1743 ),0,0,0,-0.24,-0.27,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,-1,-0.09,-0.18,0.21,4.18,0.00,-0.23,0.00,1.43
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.09,-0.18,0.26,0.26,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.26,-0.22,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Gordonia bronchialis ( 2054 ),Gordonia ( 2053 ),0,0,0,-0.37,-0.33,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-1,-0.16,-0.18,0.26,4.18,0.00,-0.23,0.00,1.43
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,-1,-0.04,-0.08,1.91,6.88,0.17,-0.12,0.11,4.29
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-1,-0.20,-0.18,0.16,4.18,-0.27,-0.23,0.05,1.43
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-1,-0.12,-0.18,0.42,4.18,0.00,-0.23,0.00,1.43
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.19,-0.23,0.11,0.11,-0.25,-0.40,0.05,0.05
Bacteria,Streptomyces glaucescens ( 1907 ),Streptomyces ( 1883 ),0,0,0,-0.40,-0.53,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Neisseria sicca ( 490 ),Neisseria ( 482 ),0,0,21,-0.12,0.60,0.05,22.28,-0.39,0.36,0.05,9.00
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-1,-0.17,-0.18,0.37,4.18,0.00,-0.23,0.00,1.43
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,0.53,4.18,0.00,-0.23,0.00,1.43
Bacteria,Haemophilus parasuis ( 738 ),Haemophilus ( 724 ),0,0,124,-0.19,1.47,0.05,47.26,0.00,1.18,0.00,17.52
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-1,-0.21,-0.18,0.26,4.18,-0.32,-0.23,0.11,1.43
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.16,-0.16,0.48,0.48,-0.31,-0.25,0.11,0.42
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,21,-0.11,0.60,0.42,22.28,0.00,0.36,0.00,9.00
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-1,-0.15,-0.18,0.69,4.18,-0.18,-0.23,0.37,1.43
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.16,-0.16,1.32,1.32,-0.28,-0.21,0.11,1.01
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-1,-0.18,-0.18,1.01,4.18,-0.18,-0.23,0.32,1.43
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.11,-0.12,3.18,3.23,0.15,-0.13,1.53,1.59
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,3.16,-0.22,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,2,-1,0.17,-0.08,4.82,6.88,0.66,-0.12,1.91,4.29
