Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Prevotella buccae ( 28126 ),Prevotella ( 838 ),49,27,331,100.00,1.69,0.11,93.16,2.89,1.87,5.86,214.56
Viridiplantae (green plants),Atriplex nummularia ( 3553 ),Atriplex ( 3550 ),39,10,0,100.00,3.68,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Lawsonia intracellularis ( 29546 ),Lawsonia ( 41707 ),30,2,2,11.93,11.93,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. M18 ( 228095 ),Pseudomonas ( 286 ),29,85,338,100.00,0.36,0.64,502.76,99.00,0.32,0.21,191.85
Bacteria,Thermotoga profunda ( 1508420 ),Thermotoga ( 2335 ),22,10,0,99.00,2.17,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),21,12,331,1.96,1.69,6.40,93.16,-0.04,1.87,0.85,214.56
Bacteria,Prevotella fusca ( 589436 ),Prevotella ( 838 ),18,10,331,100.00,1.69,0.11,93.16,0.00,1.87,0.00,214.56
Bacteria,Prevotella bryantii ( 77095 ),Prevotella ( 838 ),17,10,331,99.00,1.69,0.11,93.16,-0.02,1.87,0.43,214.56
Bacteria,Klebsiella variicola ( 244366 ),Klebsiella ( 570 ),14,74,8,7.53,0.19,9.91,34.53,3.51,0.06,0.11,32.51
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),13,7,331,0.39,1.69,12.90,93.16,3.39,1.87,0.75,214.56
Bacteria,Desulfovibrio vulgaris ( 881 ),Desulfovibrio ( 872 ),9,8,3,3.82,1.14,2.24,3.73,0.13,-0.14,0.11,0.96
Bacteria,Prevotella ruminicola ( 839 ),Prevotella ( 838 ),4,2,331,1.16,1.69,2.45,93.16,0.00,1.87,0.00,214.56
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),2,3,12,0.09,0.08,12.58,12.58,0.88,0.94,2.56,3.84
Bacteria,Odoribacter splanchnicus ( 28118 ),Odoribacter ( 283168 ),1,1,1,1.07,1.07,1.60,1.60,0.28,-0.03,0.11,0.11
Bacteria,Microtetraspora fusca ( 1997 ),Microtetraspora ( 1995 ),1,0,0,5.04,3.04,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Desulfococcus multivorans ( 897 ),Desulfococcus ( 896 ),1,2,0,23.25,0.54,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Klebsiella singaporensis ( 157589 ),Klebsiella ( 570 ),0,5,8,49.09,0.19,0.11,34.53,0.00,0.06,0.00,32.51
Bacteria,Dehalogenimonas lykanthroporepellens ( 552810 ),Dehalogenimonas ( 670486 ),0,0,0,2.95,2.95,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Klebsiella sp. HQ-3 ( 575324 ),Klebsiella ( 570 ),0,4,8,40.28,0.19,0.11,34.53,0.00,0.06,0.00,32.51
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),0,3,8,0.16,0.19,22.28,34.53,0.00,0.06,18.44,32.51
Bacteria,Candidatus Puniceispirillum marinum ( 767892 ),Candidatus Puniceispirillum ( 767891 ),0,0,0,2.21,2.21,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Syntrophobotulus glycolicus ( 51197 ),Syntrophobotulus ( 51196 ),0,0,0,2.20,2.22,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Desulfovibrio alaskensis ( 58180 ),Desulfovibrio ( 872 ),0,1,3,1.05,1.14,0.53,3.73,3.06,-0.14,0.43,0.96
Bacteria,Bacteroides sartorii ( 671267 ),Bacteroides ( 816 ),0,10,-1,100.00,0.04,0.11,9.91,0.00,-0.19,0.00,4.37
Bacteria,Bacteroides plebeius ( 310297 ),Bacteroides ( 816 ),0,10,-1,100.00,0.04,0.11,9.91,0.00,-0.19,0.00,4.37
Bacteria,Anaerobiospirillum succiniciproducens ( 13335 ),Anaerobiospirillum ( 13334 ),0,0,0,1.89,1.89,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Desulfarculus baarsii ( 453230 ),Desulfarculus ( 453229 ),0,0,0,0.65,0.65,0.43,0.43,2.22,0.80,0.11,0.11
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,1,0,0.25,0.25,5.22,5.22,-0.11,-0.12,0.53,0.53
Bacteria,Desulfovibrio aespoeensis ( 182210 ),Desulfovibrio ( 872 ),0,0,3,0.77,1.14,0.32,3.73,0.00,-0.14,0.00,0.96
Amoebozoa,Dictyostelium purpureum ( 5786 ),Dictyostelium ( 5782 ),0,0,0,3.74,0.43,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Enterobacter sp. R4-368 ( 1166130 ),Enterobacter ( 547 ),0,0,5577,0.07,5.32,0.32,509.16,0.00,5.64,0.00,141.22
Bacteria,Syntrophobacter fumaroxidans ( 119484 ),Syntrophobacter ( 29526 ),0,0,0,0.46,0.46,0.53,0.53,0.00,0.00,0.00,0.00
Bacteria,Proteus mirabilis ( 584 ),Proteus ( 583 ),0,0,0,-0.14,-0.15,0.11,0.11,0.40,1.29,0.21,0.53
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,3,-1,0.90,0.04,4.05,9.91,0.27,-0.19,0.64,4.37
Bacteria,Yersinia pestis ( 632 ),Yersinia ( 629 ),0,1,0,-0.08,-0.12,0.11,0.85,3.36,0.05,0.53,1.60
Bacteria,Desulfomicrobium baculatum ( 899 ),Desulfomicrobium ( 898 ),0,0,0,0.63,0.60,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Draconibacterium orientale ( 1168034 ),Draconibacterium ( 1471399 ),0,0,0,0.61,0.61,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Desulfovibrio desulfuricans ( 876 ),Desulfovibrio ( 872 ),0,0,3,0.18,1.14,0.32,3.73,-0.05,-0.14,0.11,0.96
Bacteria,Alistipes shahii ( 328814 ),Alistipes ( 239759 ),0,0,0,0.39,0.31,0.43,0.96,0.00,0.00,0.00,0.00
Bacteria,Alistipes finegoldii ( 214856 ),Alistipes ( 239759 ),0,0,0,0.26,0.31,0.53,0.96,0.00,0.00,0.00,0.00
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),0,0,1,-0.06,-0.10,2.03,2.56,0.37,0.67,0.21,3.09
Bacteria,Desulfovibrio gigas ( 879 ),Desulfovibrio ( 872 ),0,0,3,0.14,1.14,0.21,3.73,0.00,-0.14,0.00,0.96
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.10,-0.11,2.24,2.24,0.21,0.20,1.39,1.39
Bacteria,Carboxydothermus hydrogenoformans ( 129958 ),Carboxydothermus ( 129957 ),0,0,0,0.43,0.43,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Bacteroides salanitronis ( 376805 ),Bacteroides ( 816 ),0,0,-1,0.31,0.04,1.28,9.91,-0.01,-0.19,0.21,4.37
Bacteria,Oscillibacter valericigenes ( 351091 ),Oscillibacter ( 459786 ),0,0,0,0.26,0.25,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Caldicellulosiruptor obsidiansis ( 717609 ),Caldicellulosiruptor ( 44000 ),0,0,0,2.56,0.05,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Glaciecola sp. 4H-3-7+YE-5 ( 983545 ),Glaciecola ( 89404 ),0,0,0,1.25,0.07,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Rickettsia akari ( 786 ),Rickettsia ( 780 ),0,1,0,12.30,0.01,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Bacteroides xylanisolvens ( 371601 ),Bacteroides ( 816 ),0,0,-1,0.20,0.04,0.43,9.91,0.00,-0.19,0.00,4.37
Bacteria,Desulfatibacillum alkenivorans ( 259354 ),Desulfatibacillum ( 218207 ),0,0,0,0.17,0.17,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.24,-0.12,0.11,0.85,0.45,0.05,0.21,1.60
Bacteria,Gallibacterium anatis ( 750 ),Gallibacterium ( 155493 ),0,0,0,0.08,0.07,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Barnesiella viscericola ( 397865 ),Barnesiella ( 397864 ),0,0,0,0.01,0.01,0.32,0.32,0.00,0.00,0.00,0.00
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.16,0.00,2.56,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Shuttle vector pCXJ3 ( 42872 ),No genus ( -1 ),0,0,0,0.89,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. ( 306 ),No genus ( -1 ),0,0,0,-0.10,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pDNR-Dual ( 390512 ),No genus ( -1 ),0,0,0,-0.09,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pFD288 ( 42006 ),No genus ( -1 ),0,4,0,38.36,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured marine gamma proteobacterium EB000-45B06 ( 248050 ),No genus ( -1 ),0,21,0,100.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium r_02 ( 1132277 ),No genus ( -1 ),0,10,0,99.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured beta proteobacterium ( 86027 ),No genus ( -1 ),0,0,0,-0.21,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),unidentified microorganism ( 81726 ),No genus ( -1 ),0,1,0,9.72,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,-1,0,-0.31,0.00,4.80,0.00,-0.38,0.00,0.21,0.00
Bacteria,Enterobacteriaceae bacterium strain FGI 57 ( 693444 ),No genus ( -1 ),0,0,0,0.08,0.00,0.32,0.00,0.08,0.00,0.11,0.00
Artificial Sequences,Retroviral vector NIT ( 147130 ),No genus ( -1 ),0,10,0,99.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.18,0.00,3.62,0.00,0.00,0.00,0.00,0.00
Bacteria,uncultured Prevotellaceae bacterium ( 370804 ),No genus ( -1 ),0,0,0,-0.07,0.00,0.21,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured pig faeces bacterium ( 190966 ),No genus ( -1 ),0,10,0,99.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ARCTIC29_C_07 ( 542417 ),No genus ( -1 ),0,0,0,0.20,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Fungi,Cryptococcus gattii ( 552467 ),Filobasidiella ( 5206 ),0,0,0,-0.00,-0.22,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Eggerthella lenta ( 84112 ),Eggerthella ( 84111 ),0,0,0,0.04,-0.06,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Sodalis praecaptivus ( 1239307 ),Sodalis ( 84565 ),0,0,0,0.04,-0.06,0.11,0.21,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.05,-0.06,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Bacteroides ovatus ( 28116 ),Bacteroides ( 816 ),0,0,-1,-0.10,0.04,0.11,9.91,0.00,-0.19,0.00,4.37
Bacteria,Kangiella geojedonensis ( 914150 ),Kangiella ( 261963 ),0,0,0,-0.06,-0.08,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Pectobacterium atrosepticum ( 29471 ),Pectobacterium ( 122277 ),0,0,0,0.08,-0.07,0.11,0.43,0.00,-0.24,0.00,0.11
Bacteria,Acholeplasma brassicae ( 61635 ),Acholeplasma ( 2147 ),0,0,0,-0.04,-0.15,0.11,0.11,0.00,0.55,0.00,0.11
Bacteria,Sodalis glossinidius ( 63612 ),Sodalis ( 84565 ),0,0,0,0.10,-0.06,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Bacteroides helcogenes ( 290053 ),Bacteroides ( 816 ),0,0,-1,-0.02,0.04,0.96,9.91,0.00,-0.19,0.00,4.37
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,0,0.02,-0.02,3.84,5.01,0.02,0.10,0.32,4.26
Bacteria,Marinomonas mediterranea ( 119864 ),Marinomonas ( 28253 ),0,0,0,-0.05,-0.14,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Saprospira grandis ( 1008 ),Saprospira ( 1007 ),0,0,0,-0.09,-0.09,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Marivirga tractuosa ( 1006 ),Marivirga ( 869806 ),0,0,0,-0.10,-0.10,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Belliella baltica ( 232259 ),Belliella ( 232244 ),0,0,0,-0.10,-0.10,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.08,-0.12,0.64,0.64,0.12,0.18,0.21,0.43
Amoebozoa,Acanthamoeba castellanii ( 5755 ),Acanthamoeba ( 5754 ),0,0,0,-0.09,-0.15,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Photorhabdus luminescens ( 29488 ),Photorhabdus ( 29487 ),0,0,0,-0.10,-0.14,0.11,0.11,0.00,0.84,0.00,0.21
Bacteria,Clostridium saccharoperbutylacetonicum ( 36745 ),Clostridium ( 1485 ),0,0,0,-0.08,-0.17,0.11,0.32,0.00,-0.29,0.00,0.32
Bacteria,Escherichia albertii ( 208962 ),Escherichia ( 561 ),0,0,0,-0.15,-0.10,0.11,0.11,0.00,-0.15,0.00,5.65
Bacteria,Shigella sonnei ( 624 ),Shigella ( 620 ),0,0,0,-0.11,-0.14,0.11,1.07,0.00,-0.13,0.00,0.32
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.11,1.07,0.00,-0.13,0.00,0.32
Bacteria,Melissococcus plutonius ( 33970 ),Melissococcus ( 33969 ),0,0,0,-0.14,-0.14,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Xenorhabdus bovienii ( 40576 ),Xenorhabdus ( 626 ),0,0,0,0.08,-0.08,0.32,0.32,0.00,2.13,0.00,0.53
Bacteria,Aliivibrio wodanis ( 80852 ),Aliivibrio ( 511678 ),0,0,0,0.15,-0.13,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Filifactor alocis ( 143361 ),Filifactor ( 44259 ),0,0,0,-0.18,-0.18,0.11,0.11,0.11,0.11,0.11,0.11
Bacteria,Parabacteroides distasonis ( 823 ),Parabacteroides ( 375288 ),0,0,0,0.24,-0.02,0.53,0.53,0.00,-0.13,0.00,0.21
Bacteria,Porphyromonas asaccharolytica ( 28123 ),Porphyromonas ( 836 ),0,0,0,-0.08,-0.02,1.17,5.01,0.00,0.10,0.00,4.26
Bacteria,Pontibacter korlensis ( 400092 ),Pontibacter ( 323449 ),0,0,0,-0.14,-0.15,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Streptococcus equi ( 1336 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,0.11,3.73,0.00,-0.23,0.00,0.53
Bacteria,Clostridium beijerinckii ( 1520 ),Clostridium ( 1485 ),0,0,0,-0.13,-0.17,0.11,0.32,0.00,-0.29,0.00,0.32
Bacteria,Comamonas testosteroni ( 285 ),Comamonas ( 283 ),0,0,0,-0.15,-0.15,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Runella slithyformis ( 106 ),Runella ( 105 ),0,0,0,-0.15,-0.15,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Streptococcus lutetiensis ( 150055 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,0.11,3.73,0.00,-0.23,0.00,0.53
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,-1,-0.14,-0.18,0.11,3.73,0.00,-0.23,0.00,0.53
Bacteria,Ornithobacterium rhinotracheale ( 28251 ),Ornithobacterium ( 28250 ),0,0,0,-0.16,-0.16,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Cellulophaga lytica ( 979 ),Cellulophaga ( 104264 ),0,0,0,-0.13,-0.21,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-1,-0.16,-0.18,0.11,3.73,0.00,-0.23,0.00,0.53
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.12,-0.12,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-1,-0.16,-0.18,0.11,3.73,0.00,-0.23,0.00,0.53
Bacteria,Clostridium perfringens ( 1502 ),Clostridium ( 1485 ),0,0,0,-0.17,-0.17,0.11,0.32,0.00,-0.29,0.00,0.32
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,-1,-0.17,-0.18,0.11,3.73,0.00,-0.23,0.00,0.53
Bacteria,Ethanoligenens harbinense ( 253239 ),Ethanoligenens ( 253238 ),0,0,0,-0.18,-0.18,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus sakei ( 1599 ),Lactobacillus ( 1578 ),0,0,0,-0.10,-0.32,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,0,-0.13,-0.26,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Siccibacter turicensis ( 413502 ),Siccibacter ( 1649298 ),0,0,0,-0.18,-0.18,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Weeksella virosa ( 1014 ),Weeksella ( 1013 ),0,0,0,-0.13,-0.13,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Bacteroides vulgatus ( 821 ),Bacteroides ( 816 ),0,0,-1,-0.09,0.04,1.07,9.91,0.00,-0.19,0.00,4.37
Bacteria,Paenibacillus mucilaginosus ( 61624 ),Paenibacillus ( 44249 ),0,0,0,-0.08,-0.46,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Formosa agariphila ( 320324 ),Formosa ( 225842 ),0,0,0,-0.19,-0.19,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Bacteroides dorei ( 357276 ),Bacteroides ( 816 ),0,0,-1,-0.07,0.04,0.75,9.91,0.09,-0.19,0.11,4.37
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-1,-0.21,-0.18,0.11,3.73,0.00,-0.23,0.00,0.53
Bacteria,Chryseobacterium sp. StRB126 ( 878220 ),Chryseobacterium ( 59732 ),0,0,0,-0.19,-0.19,0.11,0.11,0.00,-0.23,0.00,0.21
Bacteria,[Ruminococcus] torques ( 33039 ),Blautia ( 572511 ),0,0,0,-0.17,-0.23,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas alkylphenolia ( 237609 ),Pseudomonas ( 286 ),0,0,338,-0.11,0.36,0.11,502.76,0.00,0.32,0.00,191.85
Bacteria,Megasphaera elsdenii ( 907 ),Megasphaera ( 906 ),0,0,0,-0.20,-0.20,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,uncultured Pantoea sp. ( 218084 ),Pantoea ( 53335 ),0,0,0,0.11,-0.37,0.11,0.75,0.00,-0.40,0.00,0.32
Bacteria,Providencia stuartii ( 588 ),Providencia ( 586 ),0,0,0,-0.15,-0.15,0.21,0.21,0.23,0.01,0.21,0.21
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-1,-0.23,-0.18,0.11,3.73,0.00,-0.23,0.00,0.53
Bacteria,Geobacter sp. M18 ( 443143 ),Geobacter ( 28231 ),0,0,0,-0.08,-0.27,0.11,0.21,-0.06,-0.31,0.11,0.11
Bacteria,Stigmatella aurantiaca ( 41 ),Stigmatella ( 40 ),0,0,0,-0.21,-0.21,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Edwardsiella ictaluri ( 67780 ),Edwardsiella ( 635 ),0,0,0,0.39,-0.11,0.11,0.11,0.00,0.01,0.00,0.11
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.19,-0.23,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus hokkaidonensis ( 1193095 ),Lactobacillus ( 1578 ),0,0,0,-0.14,-0.32,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Aeromonas salmonicida ( 645 ),Aeromonas ( 642 ),0,0,0,-0.14,-0.33,0.11,0.32,0.00,0.00,0.00,0.00
Bacteria,Zunongwangia profunda ( 398743 ),Zunongwangia ( 417127 ),0,0,0,-0.21,-0.21,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Acidobacterium capsulatum ( 33075 ),Acidobacterium ( 33973 ),0,0,0,-0.21,-0.21,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Brevibacillus laterosporus ( 1465 ),Brevibacillus ( 55080 ),0,0,0,0.48,-0.10,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Chlorobaculum parvum ( 274539 ),Chlorobaculum ( 256319 ),0,0,0,0.68,-0.07,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Shewanella sp. W3-18-1 ( 351745 ),Shewanella ( 22 ),0,0,0,-0.17,-0.14,0.21,1.60,0.00,-0.40,0.00,0.11
Bacteria,Pectobacterium carotovorum ( 554 ),Pectobacterium ( 122277 ),0,0,0,-0.02,-0.07,0.32,0.43,-0.20,-0.24,0.11,0.11
Bacteria,Granulicella tundricola ( 940615 ),Granulicella ( 940557 ),0,0,0,-0.23,-0.24,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Granulicella mallensis ( 940614 ),Granulicella ( 940557 ),0,0,0,-0.25,-0.24,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium glyciniphilum ( 1404244 ),Corynebacterium ( 1716 ),0,0,0,-0.25,-0.23,0.11,0.21,0.00,0.00,0.00,0.00
Bacteria,Pantoea sp. PSNIH1 ( 1484158 ),Pantoea ( 53335 ),0,0,0,-0.17,-0.37,0.11,0.75,0.00,-0.40,0.00,0.32
Bacteria,Acidithiobacillus caldus ( 33059 ),Acidithiobacillus ( 119977 ),0,0,0,-0.17,-0.35,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),0,0,0,-0.14,-0.13,0.11,1.60,0.14,-0.08,0.43,1.07
Bacteria,Pseudopedobacter saltans ( 151895 ),Pseudopedobacter ( 1649482 ),0,0,0,-0.25,-0.25,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,0,-0.24,-0.26,0.11,0.11,0.00,-0.32,0.00,0.11
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-1,-0.12,-0.18,0.32,3.73,0.00,-0.23,0.00,0.53
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,0,-0.26,-0.13,0.21,1.60,0.00,-0.08,0.00,1.07
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.07,-0.17,0.53,0.53,-0.02,-0.21,0.11,0.11
Bacteria,Corynebacterium sp. ATCC 6931 ( 1487956 ),Corynebacterium ( 1716 ),0,0,0,-0.29,-0.23,0.11,0.21,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.26,-0.27,0.11,0.11,0.00,0.00,0.00,0.00
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,0.32,3.73,0.00,-0.23,0.00,0.53
