Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Environmental samples,uncultured bacterium Contig351 ( 1393557 ),No genus ( -1 ),0,0,0,22.70,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium Contig204 ( 1393531 ),No genus ( -1 ),0,3,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Escherichia fergusonii ( 564 ),Escherichia ( 561 ),0,0,-14,0.00,-0.08,1.89,59.15,0.00,-0.16,0.00,4.26
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.09,-0.02,0.09,0.12,0.00,0.00,0.00,0.00
Bacteria,Xenorhabdus poinarii ( 40577 ),Xenorhabdus ( 626 ),0,0,0,-0.10,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus aethiops ( 9534 ),Chlorocebus ( 392815 ),0,0,0,0.96,-0.02,0.03,0.12,0.00,0.00,0.00,0.00
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.12,-0.15,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Actinobacillus suis ( 716 ),Actinobacillus ( 713 ),0,0,0,-0.11,-0.18,0.03,0.06,0.00,0.00,0.00,0.00
Bacteria,Serratia sp. SCBI ( 488142 ),Serratia ( 613 ),0,0,-1,-0.18,-0.12,0.03,3.59,0.00,-0.33,0.00,0.52
Bacteria,Edwardsiella ictaluri ( 67780 ),Edwardsiella ( 635 ),0,0,0,-0.19,-0.11,0.03,0.09,0.00,0.00,0.00,0.00
Bacteria,Serratia plymuthica ( 82996 ),Serratia ( 613 ),0,0,-1,-0.19,-0.12,0.03,3.59,0.00,-0.33,0.00,0.52
Bacteria,Delftia sp. Cs1-4 ( 742013 ),Delftia ( 80865 ),0,0,0,-0.20,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Edwardsiella tarda ( 636 ),Edwardsiella ( 635 ),0,0,0,-0.11,-0.11,0.06,0.09,0.00,0.00,0.00,0.00
Bacteria,Enterobacter hormaechei ( 158836 ),Enterobacter ( 547 ),0,0,0,-0.13,-0.19,0.03,0.21,0.00,0.00,0.00,0.00
Bacteria,Actinobacillus pleuropneumoniae ( 715 ),Actinobacillus ( 713 ),0,0,0,-0.16,-0.18,0.03,0.06,0.00,0.00,0.00,0.00
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,0,-0.16,-0.18,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,uncultured Escherichia sp. ( 237777 ),Escherichia ( 561 ),0,0,-14,-0.12,-0.08,0.09,59.15,0.00,-0.16,0.00,4.26
Bacteria,Proteus mirabilis ( 584 ),Proteus ( 583 ),0,0,0,-0.16,-0.18,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Enterobacter sp. 638 ( 399742 ),Enterobacter ( 547 ),0,0,0,-0.16,-0.19,0.03,0.21,0.00,0.00,0.00,0.00
Eukaryotes,Cylicostephanus goldi ( 71465 ),Cylicostephanus ( 71460 ),0,0,0,-0.17,-0.17,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Klebsiella variicola ( 244366 ),Klebsiella ( 570 ),0,0,0,-0.21,-0.14,0.03,2.92,0.00,-0.12,0.00,1.25
Bacteria,Acinetobacter baumannii ( 470 ),Acinetobacter ( 469 ),0,0,0,-0.12,-0.13,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Serratia sp. FS14 ( 1327989 ),Serratia ( 613 ),0,0,-1,-0.29,-0.12,0.03,3.59,0.00,-0.33,0.00,0.52
Bacteria,Micrococcus luteus ( 1270 ),Micrococcus ( 1269 ),0,0,0,-0.18,-0.19,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Canis lupus ( 9612 ),Canis ( 9611 ),0,0,0,-0.19,-0.19,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Haemophilus parasuis ( 738 ),Haemophilus ( 724 ),0,0,0,-0.21,-0.18,0.03,0.12,0.00,-0.24,0.00,0.06
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,-0.20,-0.20,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,-0.20,-0.20,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.22,-0.18,0.03,0.12,0.00,-0.24,0.00,0.06
Bacteria,Serratia proteamaculans ( 28151 ),Serratia ( 613 ),0,0,-1,-0.34,-0.12,0.03,3.59,0.00,-0.33,0.00,0.52
Bacteria,Serratia liquefaciens ( 614 ),Serratia ( 613 ),0,0,-1,-0.35,-0.12,0.03,3.59,0.00,-0.33,0.00,0.52
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.22,-0.23,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),0,0,0,-0.31,-0.16,0.03,1.22,0.00,-0.18,0.00,0.12
Bacteria,Pseudomonas pseudoalcaligenes ( 330 ),Pseudomonas ( 286 ),0,0,0,-0.18,-0.29,0.03,0.06,0.00,-0.39,0.00,0.03
Bacteria,Corynebacterium humireducens ( 1223514 ),Corynebacterium ( 1716 ),0,0,0,-0.24,-0.23,0.03,0.06,0.00,-0.16,0.00,0.03
Bacteria,Klebsiella michiganensis ( 1134687 ),Klebsiella ( 570 ),0,0,0,-0.41,-0.14,0.03,2.92,0.00,-0.12,0.00,1.25
Bacteria,Dechloromonas aromatica ( 259537 ),Dechloromonas ( 73029 ),0,0,0,-0.24,-0.25,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),0,0,0,-0.33,-0.19,0.03,0.21,0.00,0.00,0.00,0.00
Mammalia,Bos taurus ( 9913 ),Bos ( 9903 ),0,0,0,-0.25,-0.25,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium aurimucosum ( 169292 ),Corynebacterium ( 1716 ),0,0,0,-0.27,-0.23,0.03,0.06,0.00,-0.16,0.00,0.03
Eukaryotes,Monosiga brevicollis ( 81824 ),Monosiga ( 81525 ),0,0,0,-0.26,-0.26,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Yersinia pestis ( 632 ),Yersinia ( 629 ),0,0,0,0.05,-0.20,0.21,0.30,0.00,0.00,0.00,0.00
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,0,-0.16,-0.16,0.09,1.22,0.00,-0.18,0.00,0.12
Mammalia,Sus scrofa ( 9823 ),Sus ( 9822 ),0,0,0,-0.28,-0.28,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Vibrio cholerae ( 666 ),Vibrio ( 662 ),0,0,0,-0.20,-0.21,0.06,0.06,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.30,-0.31,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Stenotrophomonas maltophilia ( 40324 ),Stenotrophomonas ( 40323 ),0,0,0,-0.31,-0.32,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,0,-0.15,-0.18,0.06,0.12,-0.21,-0.24,0.03,0.06
Bacteria,Oligotropha carboxidovorans ( 40137 ),Oligotropha ( 40136 ),0,0,0,-0.34,-0.34,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),0,0,0,-0.17,-0.19,0.12,0.21,0.00,0.00,0.00,0.00
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,0,-0.13,-0.25,0.12,0.37,0.00,-0.34,0.00,0.15
Bacteria,Propionibacterium propionicum ( 1750 ),Propionibacterium ( 1743 ),0,0,0,-0.50,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.24,-0.20,0.09,0.30,0.00,0.00,0.00,0.00
Acidovorax,Acidovorax sp. JS42 ( 232721 ),Acidovorax ( 12916 ),0,0,0,-0.19,-0.25,0.09,0.09,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.16,-0.16,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),0,0,0,0.01,-0.16,1.10,1.22,-0.12,-0.18,0.12,0.12
Bacteria,Pectobacterium atrosepticum ( 29471 ),Pectobacterium ( 122277 ),0,0,0,-0.18,-0.39,0.03,0.03,0.36,-0.29,0.03,0.06
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,0,0,-0.41,-0.25,0.06,0.37,0.00,-0.34,0.00,0.15
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,0,-0.43,-0.25,0.06,0.37,0.00,-0.34,0.00,0.15
Bacteria,Methylobacterium aquaticum ( 270351 ),Methylobacterium ( 407 ),0,0,0,-0.34,-0.32,0.03,0.03,-0.38,-0.34,0.03,0.03
Bacteria,Pseudomonas stutzeri ( 316 ),Pseudomonas ( 286 ),0,0,0,-0.45,-0.29,0.03,0.06,-0.37,-0.39,0.03,0.03
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,0,0,-0.31,-0.25,0.12,0.37,0.00,-0.34,0.00,0.15
Bacteria,Alicycliphilus denitrificans ( 179636 ),Alicycliphilus ( 201096 ),0,0,0,-0.33,-0.33,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Shigella dysenteriae ( 622 ),Shigella ( 620 ),0,0,-3,-0.05,-0.12,1.77,13.16,-0.09,-0.13,0.06,0.30
Bacteria,Shigella sonnei ( 624 ),Shigella ( 620 ),0,0,-3,-0.10,-0.12,1.80,13.16,0.00,-0.13,0.00,0.30
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,-3,-0.11,-0.12,3.17,13.16,-0.09,-0.13,0.03,0.30
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.24,-0.25,0.70,0.70,0.00,0.00,0.00,0.00
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),0,0,0,-0.10,-0.14,2.86,2.92,-0.10,-0.12,0.58,1.25
Bacteria,Escherichia albertii ( 208962 ),Escherichia ( 561 ),0,0,-14,0.96,-0.08,0.91,59.15,0.00,-0.16,0.00,4.26
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,1,-1,0.30,-0.12,3.44,3.59,-0.02,-0.33,0.46,0.52
Bacteria,Shigella flexneri ( 623 ),Shigella ( 620 ),0,-1,-3,-0.16,-0.12,6.43,13.16,-0.16,-0.13,0.18,0.30
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,-5,-14,-0.08,-0.08,56.26,59.15,-0.16,-0.16,3.41,4.26
