Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Bifidobacterium breve ( 1685 ),Bifidobacterium ( 1678 ),0,0,0,-0.10,-0.20,0.11,0.28,-0.04,-0.40,0.06,0.11
Bacteria,Bifidobacterium longum ( 216816 ),Bifidobacterium ( 1678 ),0,0,0,-0.15,-0.20,0.11,0.28,0.00,-0.40,0.00,0.11
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,0.01,-0.13,1.55,1.55,0.24,-0.04,0.28,0.44
Bacteria,Corynebacterium marinum ( 349751 ),Corynebacterium ( 1716 ),0,0,0,-0.31,-0.23,0.06,0.22,0.00,-0.16,0.00,0.06
Fungi,Fusarium fujikuroi ( 5127 ),Fusarium ( 5506 ),0,0,0,-0.18,-0.40,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Chroococcidiopsis thermalis ( 54299 ),Chroococcidiopsis ( 54298 ),0,0,0,-0.22,-0.10,0.06,0.06,-0.23,-0.23,0.06,0.06
Bacteria,Comamonas testosteroni ( 285 ),Comamonas ( 283 ),0,0,0,-0.15,-0.15,0.06,0.06,-0.20,-0.25,0.06,0.06
Bacteria,Corynebacterium variabile ( 1727 ),Corynebacterium ( 1716 ),0,0,0,-0.32,-0.23,0.06,0.22,0.00,-0.16,0.00,0.06
Mammalia,Sus scrofa ( 9823 ),Sus ( 9822 ),0,0,0,-0.28,-0.28,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Xanthomonas sacchari ( 56458 ),Xanthomonas ( 338 ),0,0,0,-0.31,-0.27,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,-6,-0.16,-0.17,0.06,16.57,-0.26,-0.22,0.06,4.38
Bacteria,Corynebacterium singulare ( 161899 ),Corynebacterium ( 1716 ),0,0,0,-0.37,-0.23,0.06,0.22,0.00,-0.16,0.00,0.06
Bacteria,Bradyrhizobium diazoefficiens ( 1355477 ),Bradyrhizobium ( 374 ),0,0,0,-0.31,-0.31,0.06,0.11,0.00,-0.34,0.00,0.06
Bacteria,Lactobacillus salivarius ( 1624 ),Lactobacillus ( 1578 ),0,0,0,-0.12,-0.32,0.11,0.50,0.09,-0.32,0.06,0.39
Bacteria,Ralstonia mannitolilytica ( 105219 ),Ralstonia ( 48736 ),0,0,0,-0.31,-0.35,0.06,0.11,0.00,0.00,0.00,0.00
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.25,-0.22,0.11,0.11,0.00,-0.16,0.00,0.22
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.14,-0.13,0.11,2.33,-0.18,-0.21,0.11,0.55
Bacteria,Variovorax paradoxus ( 34073 ),Variovorax ( 34072 ),0,0,0,-0.33,-0.33,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Ralstonia syzygii ( 28097 ),Ralstonia ( 48736 ),0,0,0,-0.32,-0.35,0.06,0.11,0.00,0.00,0.00,0.00
Bacteria,Arthrobacter sp. FB24 ( 290399 ),Arthrobacter ( 1663 ),0,0,0,-0.31,-0.37,0.06,0.06,0.00,-0.31,0.00,0.06
Bacteria,Sphaerobacter thermophilus ( 2057 ),Sphaerobacter ( 2056 ),0,0,0,-0.35,-0.34,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Nocardia farcinica ( 37329 ),Nocardia ( 1817 ),0,0,0,-0.33,-0.37,0.06,0.11,0.00,0.00,0.00,0.00
Bacteria,Propionibacterium freudenreichii ( 1744 ),Propionibacterium ( 1743 ),0,0,0,-0.50,-0.27,0.06,0.61,0.00,-0.30,0.00,0.11
Bacteria,Cellulomonas fimi ( 1708 ),Cellulomonas ( 1707 ),0,0,0,-0.34,-0.40,0.06,0.06,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.26,-0.27,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,-6,-0.14,-0.17,0.11,16.57,0.43,-0.22,0.06,4.38
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.21,-0.23,0.06,0.06,-0.24,-0.40,0.06,0.06
Bacteria,Brachybacterium faecium ( 43669 ),Brachybacterium ( 43668 ),0,0,0,-0.37,-0.39,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Aeromonas media ( 651 ),Aeromonas ( 642 ),0,0,0,-0.42,-0.34,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Nocardia brasiliensis ( 37326 ),Nocardia ( 1817 ),0,0,0,-0.39,-0.37,0.06,0.11,0.00,0.00,0.00,0.00
Bacteria,Gemella morbillorum ( 29391 ),Gemella ( 1378 ),0,0,0,0.49,-0.14,0.06,0.06,-0.20,-0.23,0.11,0.50
Bacteria,Sanguibacter keddieii ( 60920 ),Sanguibacter ( 60919 ),0,0,0,-0.42,-0.39,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Pantoea vagans ( 470934 ),Pantoea ( 53335 ),0,0,0,-0.35,-0.49,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus warneri ( 1292 ),Staphylococcus ( 1279 ),0,0,-1,-0.20,-0.26,0.06,3.05,-0.45,-0.32,0.06,0.78
Bacteria,Bacillus subtilis ( 1423 ),Bacillus ( 1386 ),0,0,0,-0.19,-0.52,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Isoptericola variabilis ( 139208 ),Isoptericola ( 254250 ),0,0,0,-0.32,-0.32,0.11,0.11,0.00,0.00,0.06,0.06
Bacteria,Lactobacillus fermentum ( 1613 ),Lactobacillus ( 1578 ),0,0,0,-0.11,-0.32,0.11,0.50,-0.22,-0.32,0.11,0.39
Bacteria,Cupriavidus metallidurans ( 119219 ),Cupriavidus ( 106589 ),0,0,0,-0.33,-0.33,0.06,0.06,-0.34,-0.32,0.06,0.06
Bacteria,Micrococcus luteus ( 1270 ),Micrococcus ( 1269 ),0,0,0,-0.18,-0.19,0.06,0.06,-0.43,-0.43,0.06,0.06
Bacteria,Bradyrhizobium sp. BTAi1 ( 288000 ),Bradyrhizobium ( 374 ),0,0,0,-0.32,-0.31,0.06,0.11,-0.38,-0.34,0.06,0.06
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-6,-0.17,-0.17,0.39,16.57,-0.16,-0.22,0.06,4.38
Fungi,Malassezia globosa ( 76773 ),Malassezia ( 55193 ),0,0,0,-0.28,-0.24,0.06,0.06,-0.31,-0.32,0.11,0.11
Bacteria,Bifidobacterium dentium ( 1689 ),Bifidobacterium ( 1678 ),0,0,0,-0.15,-0.20,0.06,0.28,0.64,-0.40,0.06,0.11
Bacteria,Finegoldia magna ( 1260 ),Finegoldia ( 150022 ),0,0,0,-0.33,-0.33,0.06,0.06,-0.44,-0.44,0.06,0.06
Bacteria,Rhodovulum sulfidophilum ( 35806 ),Rhodovulum ( 34008 ),0,0,0,-0.39,-0.39,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-6,-0.14,-0.17,0.94,16.57,0.00,-0.22,0.00,4.38
Bacteria,Lactobacillus gasseri ( 1596 ),Lactobacillus ( 1578 ),0,0,0,-0.21,-0.32,0.28,0.50,-0.14,-0.32,0.17,0.39
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-6,-0.08,-0.17,1.39,16.57,0.09,-0.22,0.44,4.38
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,-1,-0.33,-0.26,0.28,3.05,-0.33,-0.32,0.11,0.78
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.26,-0.27,0.55,0.61,0.00,-0.30,0.00,0.11
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,-6,-0.13,-0.17,1.61,16.57,-0.20,-0.22,0.17,4.38
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.16,-0.16,1.50,1.50,-0.17,-0.21,0.28,0.83
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.12,-0.13,2.22,2.33,-0.23,-0.21,0.44,0.55
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-6,-0.19,-0.17,1.55,16.57,-0.15,-0.22,0.22,4.38
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-6,-0.15,-0.17,1.50,16.57,-0.18,-0.22,0.50,4.38
Bacteria,Streptococcus vestibularis ( 1343 ),Streptococcus ( 1301 ),0,0,-6,5.20,-0.17,0.06,16.57,0.20,-0.22,0.22,4.38
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-6,-0.08,-0.17,4.71,16.57,-0.13,-0.22,0.39,4.38
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-6,-0.18,-0.17,2.16,16.57,-0.18,-0.22,0.44,4.38
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-6,-0.13,-0.17,1.11,16.57,5.41,-0.22,0.06,4.38
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,-1,-0.23,-0.26,2.66,3.05,-0.41,-0.32,0.55,0.78
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,1,-6,-0.05,-0.17,0.39,16.57,6.27,-0.22,0.17,4.38
