Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Caudovirales (dsDNA phages),Klebsiella phage 1513 ( 1610829 ),No genus ( -1 ),0,27,0,100.00,0.00,0.24,0.00,100.00,0.00,0.03,0.00
Bacteria,Porphyromonadaceae bacterium ING2-E5B ( 1562970 ),No genus ( -1 ),0,0,0,-0.16,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.11,0.00,0.00,0.00,0.00,0.00
Viruses,Vibrio phage pYD38-A ( 754051 ),No genus ( -1 ),0,2,0,48.20,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector lambda TXF97 ( 43300 ),No genus ( -1 ),0,0,0,-0.25,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Bacteria,Edwardsiella tarda ( 636 ),Edwardsiella ( 635 ),0,0,0,-0.11,-0.12,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Sphingomonas sp. MM-1 ( 745310 ),Sphingomonas ( 13687 ),0,0,0,-0.12,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Shewanella sp. ANA-3 ( 94122 ),Shewanella ( 22 ),0,0,0,-0.11,-0.18,0.03,0.19,0.00,0.00,0.00,0.00
Mammalia,Rattus norvegicus ( 10116 ),Rattus ( 10114 ),0,0,0,-0.14,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Bacteroides helcogenes ( 290053 ),Bacteroides ( 816 ),0,0,0,-0.12,-0.18,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,0,-0.12,-0.18,0.03,0.73,0.00,-0.23,0.00,0.27
Bacteria,Mannheimia haemolytica ( 75985 ),Mannheimia ( 75984 ),0,0,0,-0.14,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.14,-0.16,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Delftia sp. Cs1-4 ( 742013 ),Delftia ( 80865 ),0,0,0,-0.20,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Comamonas testosteroni ( 285 ),Comamonas ( 283 ),0,0,0,-0.15,-0.15,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,0,-0.12,-0.21,0.03,0.43,0.00,-0.15,0.00,0.62
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,-0.16,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Oceanimonas sp. GK1 ( 511062 ),Oceanimonas ( 129577 ),0,0,0,-0.16,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Shimwellia blattae ( 563 ),Shimwellia ( 1335483 ),0,0,0,-0.21,-0.21,0.03,0.03,0.12,0.12,0.03,0.03
Bacteria,Yersinia ruckeri ( 29486 ),Yersinia ( 629 ),0,0,0,-0.14,-0.21,0.03,0.19,0.00,-0.34,0.00,0.03
Bacteria,Morganella morganii ( 582 ),Morganella ( 581 ),0,0,0,-0.25,-0.13,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),0,0,0,-0.18,-0.21,0.03,0.43,0.00,-0.15,0.00,0.62
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.22,-0.18,0.03,0.05,0.00,-0.24,0.00,0.03
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,0,-0.23,-0.18,0.03,0.73,0.00,-0.23,0.00,0.27
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),0,0,0,-0.30,-0.16,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.08,0.22,0.00,-0.14,0.00,0.03
Bacteria,Thauera sp. MZ1T ( 85643 ),Thauera ( 33057 ),0,0,0,-0.23,-0.22,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,0,-0.23,-0.23,0.03,0.62,0.00,-0.17,0.00,0.22
Bacteria,Pluralibacter gergoviae ( 61647 ),Pluralibacter ( 1330546 ),0,0,0,-0.08,-0.08,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Enterobacter asburiae ( 61645 ),Enterobacter ( 547 ),0,0,0,-0.18,-0.17,0.05,2.05,0.00,-0.23,0.00,0.35
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,0,-0.24,-0.26,0.03,0.03,0.00,-0.32,0.00,0.05
Bacteria,Marinobacter hydrocarbonoclasticus ( 2743 ),Marinobacter ( 2742 ),0,0,0,-0.26,-0.25,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,0,-0.31,-0.21,0.03,0.43,0.00,-0.15,0.00,0.62
Bacteria,Legionella pneumophila ( 446 ),Legionella ( 445 ),0,0,0,-0.18,-0.19,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Aerococcus urinae ( 1376 ),Aerococcus ( 1375 ),0,0,0,-0.26,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Adlercreutzia equolifaciens ( 446660 ),Adlercreutzia ( 447020 ),0,0,0,-0.27,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.19,-0.19,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,0,-0.13,-0.18,0.08,0.73,0.00,-0.23,0.00,0.27
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,0,-0.15,-0.18,0.03,0.05,-0.21,-0.24,0.03,0.03
Bacteria,Serratia plymuthica ( 82996 ),Serratia ( 613 ),0,0,0,-0.19,-0.41,0.03,0.27,0.00,-0.42,0.00,0.08
Panarthropoda,Ceratitis capitata ( 7213 ),Ceratitis ( 7212 ),0,0,0,-0.28,-0.28,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.30,-0.30,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Siccibacter turicensis ( 413502 ),Siccibacter ( 1649298 ),0,0,0,-0.14,-0.14,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,Aeromonas caviae ( 648 ),Aeromonas ( 642 ),0,0,0,-0.31,-0.34,0.03,0.08,0.00,0.00,0.00,0.00
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,0,-0.17,-0.18,0.03,0.73,-0.33,-0.23,0.03,0.27
Bacteria,Finegoldia magna ( 1260 ),Finegoldia ( 150022 ),0,0,0,-0.33,-0.33,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,0,-0.16,-0.18,0.11,0.73,0.00,-0.23,0.00,0.27
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.10,-0.19,0.11,0.11,-0.14,-0.25,0.03,0.03
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.11,-0.14,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas putida ( 303 ),Pseudomonas ( 286 ),0,0,0,-0.40,-0.29,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,0,-0.18,-0.18,0.03,0.73,-0.18,-0.23,0.05,0.27
Bacteria,Burkholderia vietnamiensis ( 60552 ),Burkholderia ( 32008 ),0,0,0,-0.35,-0.34,0.03,0.11,0.00,-0.36,0.00,0.05
Bacteria,Rahnella aquatilis ( 34038 ),Rahnella ( 34037 ),0,0,0,-0.32,-0.38,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.18,-0.18,0.11,0.11,0.00,-0.24,0.00,0.05
Bacteria,Serratia sp. SCBI ( 488142 ),Serratia ( 613 ),0,0,0,-0.16,-0.41,0.05,0.27,0.00,-0.42,0.00,0.08
Bacteria,Cellulomonas fimi ( 1708 ),Cellulomonas ( 1707 ),0,0,0,-0.34,-0.40,0.03,0.03,0.00,-0.42,0.00,0.03
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,0.49,-0.30,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Serratia liquefaciens ( 614 ),Serratia ( 613 ),0,0,0,-0.35,-0.41,0.03,0.27,0.00,-0.42,0.00,0.08
Bacteria,Shewanella putrefaciens ( 24 ),Shewanella ( 22 ),0,0,0,-0.15,-0.18,0.16,0.19,0.00,0.00,0.00,0.00
Bacteria,Pectobacterium carotovorum ( 554 ),Pectobacterium ( 122277 ),0,0,0,-0.41,-0.40,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,0,0,-0.01,-0.17,0.43,2.51,-0.21,-0.22,0.08,1.62
Bacteria,Pantoea ananatis ( 553 ),Pantoea ( 53335 ),0,0,0,-0.37,-0.50,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),0,0,0,-0.13,-0.23,0.14,0.62,-0.21,-0.17,0.03,0.22
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),0,0,0,-0.27,-0.23,0.08,0.62,0.00,-0.17,0.00,0.22
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.17,-0.17,0.05,0.05,-0.34,-0.38,0.03,0.03
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.19,-0.19,0.16,0.16,0.00,0.00,0.00,0.00
Bacteria,Escherichia fergusonii ( 564 ),Escherichia ( 561 ),0,0,0,-0.12,-0.10,0.14,0.22,0.40,-0.18,0.05,1.65
Bacteria,Dickeya dadantii ( 204038 ),Dickeya ( 204037 ),0,0,0,-0.39,-0.38,0.03,0.03,-0.29,-0.37,0.03,0.03
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.22,-0.21,0.16,0.19,0.00,-0.34,0.00,0.03
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,0,-0.11,-0.17,0.46,2.51,0.00,-0.22,0.00,1.62
Bacteria,Aeromonas hydrophila ( 644 ),Aeromonas ( 642 ),0,0,0,-0.47,-0.34,0.05,0.08,0.00,0.00,0.00,0.00
Bacteria,Burkholderia xenovorans ( 36873 ),Burkholderia ( 32008 ),0,0,0,-0.33,-0.34,0.08,0.11,0.00,-0.36,0.00,0.05
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),0,0,0,-0.26,-0.21,0.16,0.43,-0.19,-0.15,0.03,0.62
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.24,-0.21,0.19,0.43,-0.23,-0.15,0.03,0.62
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,0,-0.16,-0.18,0.43,0.73,-0.16,-0.23,0.08,0.27
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,0,-0.20,-0.23,0.38,0.62,0.00,-0.17,0.00,0.22
Bacteria,Neisseria flavescens ( 484 ),Neisseria ( 482 ),0,0,0,1.54,-0.17,0.05,2.51,0.04,-0.22,0.59,1.62
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,0,0,-0.32,-0.41,0.16,0.27,0.00,-0.42,0.00,0.08
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),0,0,0,-0.15,-0.17,1.16,2.05,-0.20,-0.23,0.05,0.35
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,0,-0.16,-0.17,1.03,2.51,-0.34,-0.22,0.16,1.62
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,0,0,0.48,-0.17,0.54,2.51,0.00,-0.22,0.00,1.62
Bacteria,Cronobacter sakazakii ( 28141 ),Cronobacter ( 413496 ),0,0,0,-0.26,-0.27,0.57,0.57,-0.33,-0.32,0.05,0.11
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.08,0.22,-0.18,-0.18,1.35,1.65
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),0,0,0,0.38,-0.17,0.84,2.05,-0.07,-0.23,0.14,0.35
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.24,-0.25,0.70,0.70,-0.33,-0.33,0.19,0.19
Amoebozoa,Dictyostelium giganteum ( 5787 ),Dictyostelium ( 5782 ),0,2,0,100.00,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Morganella sp. RP-42 ( 761545 ),Morganella ( 581 ),0,2,0,100.00,-0.13,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),0,0,326,-0.11,1.67,2.62,174.95,-0.11,0.20,0.30,55.52
Bacteria,Shigella sp. LN126 ( 1072659 ),Shigella ( 620 ),-1,11,0,84.87,-0.14,0.14,0.22,0.00,-0.14,0.00,0.03
