Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,12,0.04,0.30,2.82,14.68,-0.09,0.57,0.22,11.68
Bacteria,Slackia heliotrinireducens ( 84110 ),Slackia ( 84108 ),0,0,0,0.47,0.47,0.09,0.09,0.00,1.38,0.00,0.27
Mammalia,Mandrillus leucophaeus ( 9568 ),Mandrillus ( 9567 ),0,0,0,0.59,0.59,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Hafnia alvei ( 569 ),Hafnia ( 568 ),0,0,0,0.26,0.25,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Rhodopirellula baltica ( 265606 ),Rhodopirellula ( 265488 ),0,0,0,0.11,0.11,0.09,0.09,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.13,0.13,0.04,0.04,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.08,0.07,0.09,0.09,0.00,0.00,0.00,0.00
Other sequences (vectors),Plasmid R751 ( 2496 ),No genus ( -1 ),0,0,0,0.40,0.00,0.09,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector lambda TXF97 ( 43300 ),No genus ( -1 ),0,0,0,-0.22,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Bacteria,Enterobacteriaceae bacterium NR58 ( 387873 ),No genus ( -1 ),0,0,0,2.99,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Shuttle vector pME6032 ( 390901 ),No genus ( -1 ),0,0,0,-0.12,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Klebsiella phage 1513 ( 1610829 ),No genus ( -1 ),0,49,0,100.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium pMCBF6 ( 429581 ),No genus ( -1 ),0,0,0,0.74,0.00,0.04,0.00,0.13,0.00,0.04,0.00
Viruses,Vibrio phage pYD38-A ( 754051 ),No genus ( -1 ),0,13,0,99.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00
Other sequences (vectors),IncL/M plasmid R471a ( 192119 ),No genus ( -1 ),0,0,0,21.39,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Salmonella phage SPN1S ( 1125653 ),No genus ( -1 ),0,0,0,19.85,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.76,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Klebsiella phage 0507-KN2-1 ( 1206545 ),No genus ( -1 ),0,4,0,100.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.00,0.09,0.00,0.00,0.00,0.00,0.00
Bacteria,Rivularia sp. PCC 7116 ( 373994 ),Rivularia ( 373984 ),0,0,0,-0.06,-0.07,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Pectobacterium wasabiae ( 55208 ),Pectobacterium ( 122277 ),0,0,0,-0.02,-0.38,0.04,0.04,0.00,-0.31,0.00,0.04
Bacteria,Edwardsiella ictaluri ( 67780 ),Edwardsiella ( 635 ),0,0,0,-0.08,-0.11,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Belliella baltica ( 232259 ),Belliella ( 232244 ),0,0,0,-0.10,-0.10,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),0,0,0,-0.05,-0.11,0.09,0.27,0.00,-0.18,0.00,0.04
Bacteria,Shigella sonnei ( 624 ),Shigella ( 620 ),0,0,0,-0.11,-0.14,0.04,0.89,0.00,-0.14,0.00,0.18
Bacteria,Raoultella planticola ( 575 ),Raoultella ( 160674 ),0,0,0,-0.09,-0.12,0.09,0.58,0.10,0.05,0.04,0.27
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.09,-0.10,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Enterobacter ludwigii ( 299767 ),Enterobacter ( 547 ),0,0,-1,-0.15,-0.14,0.04,4.52,0.00,-0.14,0.00,2.51
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,-0.15,-0.15,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Salmonella bongori ( 54736 ),Salmonella ( 590 ),0,0,0,-0.16,-0.16,0.04,1.66,0.00,0.02,0.00,0.98
Eukaryotes,Toxocara canis ( 6265 ),Toxocara ( 6264 ),0,0,0,-0.16,-0.16,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Owenweeksia hongkongensis ( 253245 ),Owenweeksia ( 267986 ),0,0,0,-0.16,-0.16,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,0,-0.15,-0.18,0.04,0.09,0.00,-0.24,0.00,0.04
Bacteria,Pluralibacter gergoviae ( 61647 ),Pluralibacter ( 1330546 ),0,0,0,-0.07,-0.07,0.22,0.22,-0.06,-0.06,0.04,0.04
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-2,-0.16,-0.18,0.04,6.31,0.00,-0.23,0.00,2.19
Bacteria,Streptococcus equi ( 1336 ),Streptococcus ( 1301 ),0,0,-2,-0.17,-0.18,0.04,6.31,0.00,-0.23,0.00,2.19
Bacteria,Streptococcus dysgalactiae ( 1334 ),Streptococcus ( 1301 ),0,0,-2,-0.18,-0.18,0.04,6.31,0.00,-0.23,0.00,2.19
Bacteria,Sphingomonas sp. MM-1 ( 745310 ),Sphingomonas ( 13687 ),0,0,0,-0.12,-0.14,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Erwinia amylovora ( 552 ),Erwinia ( 551 ),0,0,0,-0.11,-0.31,0.04,0.09,0.00,-0.36,0.00,0.04
Bacteria,Yersinia ruckeri ( 29486 ),Yersinia ( 629 ),0,0,0,-0.06,-0.21,0.13,0.22,0.00,-0.31,0.00,0.13
Bacteria,Escherichia albertii ( 208962 ),Escherichia ( 561 ),0,0,0,-0.17,-0.10,0.09,0.18,0.00,-0.16,0.00,4.83
Fungi,Schizosaccharomyces pombe ( 4896 ),Schizosaccharomyces ( 4895 ),0,0,0,0.19,-0.20,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Neisseria oralis ( 1107316 ),Neisseria ( 482 ),0,0,12,-0.13,0.30,0.04,14.68,0.00,0.57,0.00,11.68
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.22,-0.18,0.04,0.09,0.00,-0.24,0.00,0.04
Bacteria,Bacillus toyonensis ( 155322 ),Bacillus ( 1386 ),0,0,0,-0.08,-0.53,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Barnesiella viscericola ( 397865 ),Barnesiella ( 397864 ),0,0,0,-0.20,-0.21,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,-0.16,-0.16,0.04,0.04,-0.13,-0.14,0.04,0.04
Bacteria,Lactococcus garvieae ( 1363 ),Lactococcus ( 1357 ),0,0,0,-0.17,-0.26,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-2,-0.13,-0.18,0.09,6.31,0.00,-0.23,0.00,2.19
Bacteria,Erwinia pyrifoliae ( 79967 ),Erwinia ( 551 ),0,0,0,-0.15,-0.31,0.04,0.09,0.00,-0.36,0.00,0.04
Bacteria,Marinobacter hydrocarbonoclasticus ( 2743 ),Marinobacter ( 2742 ),0,0,0,0.03,-0.17,0.45,0.45,0.00,0.00,0.00,0.00
Bacteria,Anaerococcus prevotii ( 33034 ),Anaerococcus ( 165779 ),0,0,0,-0.23,-0.23,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Shewanella sp. ANA-3 ( 94122 ),Shewanella ( 22 ),0,0,0,-0.10,-0.18,0.13,0.27,0.00,0.00,0.00,0.00
Bacteria,Shewanella putrefaciens ( 24 ),Shewanella ( 22 ),0,0,0,-0.16,-0.18,0.09,0.27,0.00,0.00,0.00,0.00
Bacteria,Escherichia fergusonii ( 564 ),Escherichia ( 561 ),0,0,0,-0.13,-0.10,0.04,0.18,0.29,-0.16,0.04,4.83
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),0,0,0,-0.15,-0.14,0.13,3.85,0.00,-0.10,0.00,5.82
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,-2,-0.18,-0.18,0.09,6.31,0.00,-0.23,0.00,2.19
Bacteria,Shewanella pealeana ( 70864 ),Shewanella ( 22 ),0,0,0,0.37,-0.18,0.04,0.27,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.10,-0.11,0.18,0.27,-0.12,-0.18,0.04,0.04
Bacteria,Alcanivorax borkumensis ( 59754 ),Alcanivorax ( 59753 ),0,0,0,-0.08,-0.27,0.13,0.13,0.00,0.00,0.00,0.00
Bacteria,Morganella morganii ( 582 ),Morganella ( 581 ),0,0,0,-0.17,-0.17,0.04,0.04,-0.19,-0.20,0.04,0.04
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,0,-0.16,-0.22,0.09,0.67,0.00,-0.07,0.00,1.16
Bacteria,Enterobacter asburiae ( 61645 ),Enterobacter ( 547 ),0,0,-1,-0.18,-0.14,0.04,4.52,-0.34,-0.14,0.04,2.51
Bacteria,Filifactor alocis ( 143361 ),Filifactor ( 44259 ),0,0,0,-0.19,-0.19,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. FGI182 ( 1259844 ),Pseudomonas ( 286 ),0,0,0,-0.27,-0.29,0.04,0.09,0.00,-0.39,0.00,0.31
Bacteria,Siccibacter turicensis ( 413502 ),Siccibacter ( 1649298 ),0,0,0,-0.28,-0.28,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),0,0,0,-0.14,-0.22,0.09,0.67,-0.15,-0.07,0.09,1.16
Bacteria,Zymomonas mobilis ( 542 ),Zymomonas ( 541 ),0,0,0,-0.29,-0.29,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.20,-0.23,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Porphyromonas asaccharolytica ( 28123 ),Porphyromonas ( 836 ),0,0,0,-0.18,-0.18,0.13,0.13,0.00,-0.28,0.00,0.45
Bacteria,Stenotrophomonas maltophilia ( 40324 ),Stenotrophomonas ( 40323 ),0,0,0,-0.31,-0.32,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Thauera sp. MZ1T ( 85643 ),Thauera ( 33057 ),0,0,0,-0.23,-0.22,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.09,-0.12,0.49,0.58,0.08,0.05,0.18,0.27
Bacteria,Burkholderia xenovorans ( 36873 ),Burkholderia ( 32008 ),0,0,0,-0.33,-0.34,0.04,0.13,0.00,0.00,0.00,0.00
Bacteria,Shigella flexneri ( 623 ),Shigella ( 620 ),0,0,0,-0.19,-0.14,0.09,0.89,-0.16,-0.14,0.13,0.18
Bacteria,Collimonas arenae ( 279058 ),Collimonas ( 202907 ),0,0,0,-0.33,-0.36,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Dyella jiangningensis ( 1379159 ),Dyella ( 231454 ),0,0,0,-0.34,-0.36,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Ralstonia pickettii ( 329 ),Ralstonia ( 48736 ),0,0,0,-0.36,-0.35,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-2,-0.15,-0.18,0.13,6.31,-0.19,-0.23,0.04,2.19
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.24,-0.21,0.09,0.22,0.04,-0.31,0.09,0.13
Bacteria,Enterobacter lignolyticus ( 1334193 ),Enterobacter ( 547 ),0,0,-1,-0.21,-0.14,0.09,4.52,0.25,-0.14,0.09,2.51
Bacteria,Serratia liquefaciens ( 614 ),Serratia ( 613 ),0,0,0,-0.34,-0.40,0.04,0.36,0.00,-0.37,0.00,0.31
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Rhodospirillum rubrum ( 1085 ),Rhodospirillum ( 1081 ),0,0,0,-0.36,-0.40,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Brachybacterium faecium ( 43669 ),Brachybacterium ( 43668 ),0,0,0,-0.37,-0.39,0.04,0.04,0.00,-0.20,0.00,0.04
Bacteria,Cedecea neteri ( 158822 ),Cedecea ( 158483 ),0,0,0,-0.19,-0.19,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Streptococcus infantis ( 68892 ),Streptococcus ( 1301 ),0,0,-2,0.57,-0.18,0.04,6.31,-0.24,-0.23,0.04,2.19
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.40,0.89,-0.09,-0.14,0.04,0.18
Bacteria,Dickeya dadantii ( 204038 ),Dickeya ( 204037 ),0,0,0,-0.28,-0.30,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-2,-0.20,-0.18,0.13,6.31,-0.27,-0.23,0.04,2.19
Bacteria,Sanguibacter keddieii ( 60920 ),Sanguibacter ( 60919 ),0,0,0,-0.42,-0.39,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Kineococcus radiotolerans ( 131568 ),Kineococcus ( 33981 ),0,0,0,-0.41,-0.41,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-2,-0.09,-0.18,0.45,6.31,0.00,-0.23,0.00,2.19
Bacteria,Serratia sp. SCBI ( 488142 ),Serratia ( 613 ),0,0,0,-0.10,-0.40,0.18,0.36,0.00,-0.37,0.00,0.31
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,0,-0.15,-0.14,0.36,3.85,-0.04,-0.10,0.09,5.82
Bacteria,Streptomyces cyaneogriseus ( 68192 ),Streptomyces ( 1883 ),0,0,0,-0.33,-0.53,0.04,0.09,0.00,0.00,0.00,0.00
Bacteria,uncultured Klebsiella sp. ( 284011 ),Klebsiella ( 570 ),0,0,1308,-0.06,3.30,0.04,330.29,0.00,0.66,0.00,135.46
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),0,0,0,-0.20,-0.22,0.18,0.67,-0.21,-0.07,0.04,1.16
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.17,-0.17,0.13,0.13,-0.24,-0.26,0.09,0.09
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.22,-0.24,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Streptomyces albulus ( 68570 ),Streptomyces ( 1883 ),0,0,0,-0.43,-0.53,0.04,0.09,0.00,0.00,0.00,0.00
Bacteria,Gardnerella vaginalis ( 2702 ),Gardnerella ( 2701 ),0,0,0,-0.24,-0.24,0.09,0.09,-0.20,-0.20,0.13,0.13
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-2,-0.23,-0.18,0.09,6.31,-0.34,-0.23,0.09,2.19
Bacteria,Burkholderia vietnamiensis ( 60552 ),Burkholderia ( 32008 ),0,0,0,-0.35,-0.34,0.09,0.13,0.00,0.00,0.00,0.00
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.08,-0.18,0.36,0.36,0.16,-0.15,0.22,0.22
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,0,0,-0.35,-0.40,0.04,0.36,-0.18,-0.37,0.09,0.31
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,0,-0.22,-0.22,0.31,0.67,-0.10,-0.07,0.04,1.16
Bacteria,Mycoplasma arginini ( 2094 ),Mycoplasma ( 2093 ),0,0,0,1.59,-0.25,0.04,0.04,0.00,1.38,0.00,0.27
Bacteria,Pseudomonas stutzeri ( 316 ),Pseudomonas ( 286 ),0,0,0,-0.45,-0.29,0.04,0.09,-0.36,-0.39,0.09,0.31
Bacteria,Enterobacter sp. 638 ( 399742 ),Enterobacter ( 547 ),0,0,-1,-0.15,-0.14,0.04,4.52,0.14,-0.14,0.94,2.51
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.17,-0.17,0.63,0.63,-0.10,-0.22,0.40,0.49
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.11,-0.14,1.70,3.85,-0.06,-0.10,0.40,5.82
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),0,0,0,-0.13,-0.14,1.48,3.85,-0.17,-0.10,0.09,5.82
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.16,-0.16,0.63,0.63,-0.27,-0.32,0.18,0.22
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.16,-0.16,1.61,1.66,0.03,0.02,0.98,0.98
Bacteria,Prevotella nigrescens ( 28133 ),Prevotella ( 838 ),0,0,0,1.93,-0.14,0.13,3.85,0.04,-0.10,1.34,5.82
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),0,0,-1,-0.14,-0.14,1.92,4.52,-0.18,-0.14,0.27,2.51
Bacteria,Cronobacter sakazakii ( 28141 ),Cronobacter ( 413496 ),0,0,0,-0.17,-0.18,1.16,1.16,-0.23,-0.17,0.27,0.49
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.04,0.18,-0.16,-0.16,3.71,4.83
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),0,0,1308,-0.01,3.30,5.06,330.29,-0.09,0.66,0.89,135.46
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,1,-2,0.36,-0.18,4.07,6.31,-0.16,-0.23,0.94,2.19
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,1,-2,0.20,-0.18,1.03,6.31,6.78,-0.23,0.18,2.19
Bacteria,Prevotella bryantii ( 77095 ),Prevotella ( 838 ),0,4,0,99.00,-0.14,0.04,3.85,0.00,-0.10,0.00,5.82
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),0,4,-1,1.73,-0.14,2.37,4.52,0.92,-0.14,0.85,2.51
Bacteria,Streptococcus sp. CJ ( 399968 ),Streptococcus ( 1301 ),0,4,-2,100.00,-0.18,0.04,6.31,0.00,-0.23,0.00,2.19
Bacteria,Actinomyces sp. oral clone DR002 ( 163588 ),Actinomyces ( 1654 ),-1,4,0,100.00,-0.28,0.04,0.04,0.00,-0.35,0.00,0.49
Bacteria,Serratia sp. FS14 ( 1327989 ),Serratia ( 613 ),-1,4,0,-0.13,-0.40,0.09,0.36,100.00,-0.37,0.04,0.31
Bacteria,Shigella sp. LN126 ( 1072659 ),Shigella ( 620 ),-4,35,0,99.00,-0.14,0.36,0.89,0.00,-0.14,0.00,0.18
