Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Panarthropoda,Ceratosolen solmsi ( 142686 ),Ceratosolen ( 84507 ),0,0,0,1.64,1.64,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),0,0,2262,0.13,3.59,0.55,349.75,-0.10,2.88,0.11,74.96
Bacteria,Morganella morganii ( 582 ),Morganella ( 581 ),0,0,0,0.82,0.82,0.27,0.27,-0.17,0.06,0.05,0.16
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.68,0.67,0.22,0.22,0.00,0.00,0.00,0.00
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.44,0.44,0.44,0.44,0.00,0.00,0.00,0.00
Bacteria,Haemophilus sp. ( 740 ),Haemophilus ( 724 ),0,0,20,0.63,0.57,0.05,21.68,0.00,0.35,0.00,7.34
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.26,0.23,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Shimwellia blattae ( 563 ),Shimwellia ( 1335483 ),0,0,0,0.17,0.17,0.11,0.11,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Salmonella phage vB_SosS_Oslo ( 1168549 ),No genus ( -1 ),0,21,0,100.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,TnphoZ mutagenesis vector pMHL120 ( 156762 ),No genus ( -1 ),0,0,0,0.30,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Enterobacteria phage HK106 ( 432198 ),No genus ( -1 ),0,5,0,100.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium contig00179 ( 1239502 ),No genus ( -1 ),0,0,0,0.95,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ctg7180000000936 ( 1424984 ),No genus ( -1 ),0,0,0,2.81,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium pAB2 ( 1448270 ),No genus ( -1 ),0,54,0,100.00,0.00,0.11,0.00,99.00,0.00,0.44,0.00
Bacteria,Candidatus Baumannia cicadellinicola ( 186490 ),No genus ( -1 ),0,0,0,0.30,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. ED23-33 ( 83781 ),No genus ( -1 ),0,0,0,0.26,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Bacteria,Enterobacteriaceae bacterium strain FGI 57 ( 693444 ),No genus ( -1 ),0,0,0,-0.02,0.00,0.22,0.00,0.09,0.00,0.11,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.66,0.00,0.00,0.00,0.00,0.00
Bacteria,Proteus vulgaris ( 585 ),Proteus ( 583 ),0,0,0,0.04,-0.09,0.05,0.27,0.00,0.00,0.00,0.00
Bacteria,[Mannheimia] succiniciproducens ( 157673 ),Basfia ( 697331 ),0,0,0,-0.06,-0.06,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Escherichia vulneris ( 566 ),Escherichia ( 561 ),0,0,0,0.04,-0.10,0.05,0.33,0.00,-0.17,0.00,3.50
Bacteria,uncultured Klebsiella sp. ( 284011 ),Klebsiella ( 570 ),0,0,-1,-0.04,-0.11,0.05,5.53,0.00,-0.12,0.00,1.10
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,0.04,-0.15,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Yersinia ruckeri ( 29486 ),Yersinia ( 629 ),0,0,0,0.01,-0.17,0.22,0.55,0.00,-0.30,0.00,0.16
Bacteria,Gemella haemolysans ( 1379 ),Gemella ( 1378 ),0,0,0,-0.05,-0.14,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Providencia rettgeri ( 587 ),Providencia ( 586 ),0,0,0,-0.04,-0.16,0.05,0.05,0.00,-0.21,0.00,0.11
Bacteria,Yersinia rohdei ( 29485 ),Yersinia ( 629 ),0,0,0,-0.06,-0.17,0.05,0.55,0.00,-0.30,0.00,0.16
Bacteria,Actinobacillus suis ( 716 ),Actinobacillus ( 713 ),0,0,0,-0.04,-0.16,0.11,0.11,0.00,-0.10,0.00,0.11
Bacteria,Edwardsiella tarda ( 636 ),Edwardsiella ( 635 ),0,0,0,-0.11,-0.11,0.05,0.11,0.00,0.00,0.00,0.00
Bacteria,Kosakonia sacchari ( 1158459 ),Kosakonia ( 1330547 ),0,0,0,-0.11,-0.11,0.05,0.05,0.00,-0.10,0.00,0.05
Bacteria,uncultured Escherichia sp. ( 237777 ),Escherichia ( 561 ),0,0,0,-0.13,-0.10,0.05,0.33,0.00,-0.17,0.00,3.50
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,-0.12,-0.12,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Klebsiella variicola ( 244366 ),Klebsiella ( 570 ),0,0,-1,0.02,-0.11,0.33,5.53,0.00,-0.12,0.00,1.10
Bacteria,Sphingomonas wittichii ( 160791 ),Sphingomonas ( 13687 ),0,0,0,-0.11,-0.14,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.05,0.49,0.00,-0.14,0.00,0.11
Bacteria,Acinetobacter calcoaceticus ( 471 ),Acinetobacter ( 469 ),0,0,0,-0.13,-0.13,0.05,0.16,0.00,-0.13,0.00,0.16
Bacteria,Dermacoccus nishinomiyaensis ( 1274 ),Dermacoccus ( 57495 ),0,0,0,-0.13,-0.13,0.05,0.05,0.00,0.00,0.00,0.00
Eukaryotes,Toxocara canis ( 6265 ),Toxocara ( 6264 ),0,0,0,-0.15,-0.15,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Neisseria cinerea ( 483 ),Neisseria ( 482 ),0,0,-1,-0.15,-0.15,0.05,2.90,0.00,-0.24,0.00,1.31
Bacteria,uncultured Neisseria sp. ( 237778 ),Neisseria ( 482 ),0,0,-1,-0.16,-0.15,0.05,2.90,0.00,-0.24,0.00,1.31
Bacteria,Siccibacter turicensis ( 413502 ),Siccibacter ( 1649298 ),0,0,0,-0.09,-0.09,0.16,0.16,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Cucumis sativus ( 3659 ),Cucumis ( 3655 ),0,0,0,-0.16,-0.16,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-1,-0.17,-0.18,0.05,4.54,0.00,-0.23,0.00,1.15
Bacteria,Shigella sonnei ( 624 ),Shigella ( 620 ),0,0,0,-0.11,-0.14,0.11,0.49,0.00,-0.14,0.00,0.11
Bacteria,Proteus mirabilis ( 584 ),Proteus ( 583 ),0,0,0,-0.09,-0.09,0.22,0.27,0.00,0.00,0.00,0.00
Bacteria,Erwinia amylovora ( 552 ),Erwinia ( 551 ),0,0,0,-0.10,-0.33,0.05,0.05,0.00,-0.32,0.00,0.11
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-1,-0.20,-0.18,0.05,4.54,0.00,-0.23,0.00,1.15
Bacteria,Acinetobacter oleivorans ( 1148157 ),Acinetobacter ( 469 ),0,0,0,-0.14,-0.13,0.11,0.16,0.00,-0.13,0.00,0.16
Bacteria,Shewanella sp. ANA-3 ( 94122 ),Shewanella ( 22 ),0,0,0,-0.11,-0.18,0.11,0.22,0.00,0.00,0.00,0.00
Bacteria,Carnobacterium sp. WN1359 ( 1266845 ),Carnobacterium ( 2747 ),0,0,0,-0.23,-0.17,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,0.11,4.54,0.00,-0.23,0.00,1.15
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.06,-0.09,0.33,0.33,-0.03,-0.07,0.27,0.33
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,0,-0.08,-0.20,0.16,0.82,0.00,-0.13,0.00,0.60
Bacteria,Anaerococcus prevotii ( 33034 ),Anaerococcus ( 165779 ),0,0,0,-0.23,-0.23,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),0,0,0,-0.24,-0.23,0.05,0.05,0.00,-0.29,0.00,0.05
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.11,-0.14,0.16,0.16,-0.08,-0.13,0.05,0.05
Bacteria,Shewanella putrefaciens ( 24 ),Shewanella ( 22 ),0,0,0,-0.16,-0.18,0.11,0.22,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,0,-0.24,-0.26,0.05,0.11,0.00,0.00,0.00,0.00
Bacteria,Micrococcus luteus ( 1270 ),Micrococcus ( 1269 ),0,0,0,-0.18,-0.19,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Microcoleus sp. PCC 7113 ( 1173027 ),Microcoleus ( 44471 ),0,0,0,-0.11,-0.11,0.05,0.05,-0.18,-0.32,0.05,0.05
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,0.16,4.54,0.00,-0.23,0.00,1.15
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,0,-1,-0.07,-0.15,0.38,2.90,0.00,-0.24,0.00,1.31
Bacteria,Shigella flexneri ( 623 ),Shigella ( 620 ),0,0,0,-0.19,-0.14,0.05,0.49,-0.16,-0.14,0.11,0.11
Bacteria,Corynebacterium urealyticum ( 43771 ),Corynebacterium ( 1716 ),0,0,0,-0.31,-0.23,0.05,0.11,0.00,-0.16,0.00,0.05
Bacteria,Xanthomonas sacchari ( 56458 ),Xanthomonas ( 338 ),0,0,0,-0.31,-0.26,0.05,0.22,0.00,-0.35,0.00,0.16
Bacteria,Streptococcus pyogenes ( 1314 ),Streptococcus ( 1301 ),0,0,-1,-0.23,-0.18,0.05,4.54,-0.19,-0.23,0.05,1.15
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.34,-0.26,0.05,0.11,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium doosanense ( 1121358 ),Corynebacterium ( 1716 ),0,0,0,-0.38,-0.23,0.05,0.11,0.00,-0.16,0.00,0.05
Bacteria,Azospira oryzae ( 146939 ),Azospira ( 146937 ),0,0,0,-0.31,-0.31,0.05,0.05,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.18,-0.18,0.16,0.16,0.00,0.00,0.00,0.00
Bacteria,Burkholderia sp. YI23 ( 1097668 ),Burkholderia ( 32008 ),0,0,0,-0.32,-0.34,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas pseudoalcaligenes ( 330 ),Pseudomonas ( 286 ),0,0,0,-0.18,-0.29,0.11,0.27,0.00,-0.39,0.00,0.05
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,-1,-0.11,-0.15,0.38,2.90,0.00,-0.24,0.00,1.31
Bacteria,Pluralibacter gergoviae ( 61647 ),Pluralibacter ( 1330546 ),0,0,0,-0.24,-0.24,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Cedecea neteri ( 158822 ),Cedecea ( 158483 ),0,0,0,-0.17,-0.17,0.22,0.22,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Enterobacteria phage phi80 ( 10713 ),Lambdalikevirus ( 186765 ),0,0,0,0.72,-0.09,0.11,0.27,0.00,0.00,0.00,0.00
Bacteria,Serratia liquefaciens ( 614 ),Serratia ( 613 ),0,0,0,-0.34,-0.39,0.05,0.55,0.00,-0.38,0.00,0.27
Bacteria,Pectobacterium carotovorum ( 554 ),Pectobacterium ( 122277 ),0,0,0,-0.38,-0.37,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Aeromonas media ( 651 ),Aeromonas ( 642 ),0,0,0,-0.42,-0.34,0.05,0.16,0.00,0.00,0.00,0.00
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),0,0,0,-0.18,-0.20,0.22,0.82,0.00,-0.13,0.00,0.60
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),0,0,0,-0.11,-0.20,0.27,0.82,0.06,-0.13,0.33,0.60
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,0,-0.27,-0.20,0.16,0.82,-0.04,-0.13,0.05,0.60
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.20,-0.22,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.27,0.82,-0.18,-0.25,0.11,0.11
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.55,0.82,0.00,-0.25,0.00,0.11
Bacteria,Edwardsiella piscicida ( 1263550 ),Edwardsiella ( 635 ),0,0,0,1.76,-0.11,0.05,0.11,0.00,0.00,0.00,0.00
Bacteria,Streptomyces bingchenggensis ( 379067 ),Streptomyces ( 1883 ),0,0,0,-0.39,-0.53,0.05,0.05,0.00,0.00,0.00,0.00
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.16,0.16,0.00,0.00,0.00,0.00
Bacteria,Xanthomonas euvesicatoria ( 456327 ),Xanthomonas ( 338 ),0,0,0,-0.27,-0.26,0.16,0.22,0.00,-0.35,0.16,0.16
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.19,-0.17,0.27,0.55,0.11,-0.30,0.11,0.16
Bacteria,Methylobacterium aquaticum ( 270351 ),Methylobacterium ( 407 ),0,0,0,-0.34,-0.32,0.05,0.05,-0.37,-0.34,0.05,0.05
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),0,0,0,-0.20,-0.29,0.16,0.27,-0.32,-0.39,0.05,0.05
Bacteria,Aeromonas hydrophila ( 644 ),Aeromonas ( 642 ),0,0,0,-0.45,-0.34,0.11,0.16,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Escherichia phage HK639 ( 906669 ),Lambdalikevirus ( 186765 ),0,0,0,2.27,-0.09,0.11,0.27,0.00,0.00,0.00,0.00
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),0,0,-1,-0.17,-0.11,1.15,5.53,-0.12,-0.12,0.16,1.10
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,-1,-0.10,-0.15,1.26,2.90,-0.36,-0.24,0.11,1.31
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-1,-0.13,-0.18,1.48,4.54,0.00,-0.23,0.00,1.15
Bacteria,Enterobacter sp. R4-368 ( 1166130 ),Enterobacter ( 547 ),0,0,2262,-0.19,3.59,0.05,349.75,0.00,2.88,0.00,74.96
Bacteria,Pantoea sp. PSNIH2 ( 1484157 ),Pantoea ( 53335 ),0,0,0,-0.29,-0.45,0.27,0.27,0.00,-0.44,0.00,0.11
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),0,0,-1,-0.08,-0.11,4.00,5.53,-0.10,-0.12,0.38,1.10
Bacteria,Cronobacter sakazakii ( 28141 ),Cronobacter ( 413496 ),0,0,0,-0.24,-0.24,0.71,0.71,-0.30,-0.27,0.11,0.22
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,20,-0.12,0.57,0.55,21.68,-0.16,0.35,0.33,7.34
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-1,-0.18,-0.18,1.31,4.54,-0.18,-0.23,0.38,1.15
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.22,-0.22,0.99,0.99,-0.12,-0.12,0.66,0.66
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,0,0,-0.26,-0.39,0.49,0.55,-0.12,-0.38,0.22,0.27
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-1,-0.15,-0.18,1.31,4.54,-0.17,-0.23,0.66,1.15
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.22,0.33,-0.17,-0.17,2.63,3.50
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,0,-1,0.91,-0.15,0.77,2.90,0.00,-0.24,0.00,1.31
Caudovirales (dsDNA phages),Enterobacteria phage HK633 ( 1147147 ),Lambdalikevirus ( 186765 ),0,5,0,100.00,-0.09,0.05,0.27,0.00,0.00,0.00,0.00
Bacteria,Shigella sp. MO17 ( 1072658 ),Shigella ( 620 ),0,4,0,17.84,-0.14,0.27,0.49,0.00,-0.14,0.00,0.11
