Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Leisingera methylohalidivorans ( 133924 ),Leisingera ( 191028 ),0,0,0,-0.15,-0.15,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Streptococcus dysgalactiae ( 1334 ),Streptococcus ( 1301 ),0,0,-6,-0.15,-0.17,0.22,16.77,0.00,-0.21,0.00,5.81
Bacteria,Porphyromonas asaccharolytica ( 28123 ),Porphyromonas ( 836 ),0,0,1,-0.11,0.06,0.89,7.83,0.00,0.14,0.00,4.70
Bacteria,Lactobacillus sakei ( 1599 ),Lactobacillus ( 1578 ),0,0,0,-0.09,-0.30,0.22,1.57,0.00,-0.32,0.00,0.22
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),0,0,0,-0.12,-0.27,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-6,-0.20,-0.17,0.22,16.77,0.00,-0.21,0.00,5.81
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,0,0,0.06,-0.13,0.89,2.01,0.00,-0.27,0.00,0.22
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-6,-0.20,-0.17,0.22,16.77,0.00,-0.21,0.00,5.81
Bacteria,Corynebacterium maris ( 575200 ),Corynebacterium ( 1716 ),0,0,-1,-0.16,-0.23,0.22,4.92,0.00,-0.15,0.00,5.81
Bacteria,Lactobacillus plantarum ( 1590 ),Lactobacillus ( 1578 ),0,0,0,-0.12,-0.30,0.22,1.57,0.00,-0.32,0.00,0.22
Bacteria,Francisella tularensis ( 263 ),Francisella ( 262 ),0,0,0,0.56,-0.07,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,[Clostridium] saccharolyticum ( 84030 ),Lachnoclostridium ( 1506553 ),0,0,0,-0.22,-0.18,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-6,-0.12,-0.17,0.45,16.77,0.00,-0.21,0.00,5.81
Bacteria,Aeromonas salmonicida ( 645 ),Aeromonas ( 642 ),0,0,0,-0.13,-0.33,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.12,-0.12,0.67,0.67,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus reuteri ( 1598 ),Lactobacillus ( 1578 ),0,0,0,0.07,-0.30,0.45,1.57,0.00,-0.32,0.00,0.22
Bacteria,Xanthomonas alfalfae ( 366650 ),Xanthomonas ( 338 ),0,0,0,-0.17,-0.26,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-6,-0.13,-0.17,0.45,16.77,0.00,-0.21,0.00,5.81
Bacteria,Carnobacterium maltaromaticum ( 2751 ),Carnobacterium ( 2747 ),0,0,0,-0.06,-0.15,1.12,1.34,0.00,0.00,0.00,0.00
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,0.01,0.01,2.24,2.24,-0.09,-0.10,1.12,1.12
Bacteria,Corynebacterium vitaeruminis ( 38305 ),Corynebacterium ( 1716 ),0,0,-1,-0.20,-0.23,0.22,4.92,0.00,-0.15,0.00,5.81
Bacteria,Thioalkalivibrio thiocyanoxidans ( 152475 ),Thioalkalivibrio ( 106633 ),0,0,0,-0.14,-0.34,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pasteurianus ( 197614 ),Streptococcus ( 1301 ),0,0,-6,0.29,-0.17,0.22,16.77,0.00,-0.21,0.00,5.81
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,-6,-0.15,-0.17,0.45,16.77,0.00,-0.21,0.00,5.81
Bacteria,Alcanivorax pacificus ( 1306787 ),Alcanivorax ( 59753 ),0,0,0,-0.20,-0.26,0.22,0.22,0.00,-0.30,0.00,0.22
Bacteria,Mycobacterium sp. MCS ( 164756 ),Mycobacterium ( 1763 ),0,0,0,-0.25,-0.21,0.22,0.45,0.00,0.00,0.00,0.00
Bacteria,Gardnerella vaginalis ( 2702 ),Gardnerella ( 2701 ),0,0,0,-0.23,-0.23,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Anaerococcus prevotii ( 33034 ),Anaerococcus ( 165779 ),0,0,0,-0.23,-0.23,0.22,0.22,0.00,-0.37,0.00,0.22
Bacteria,Corynebacterium marinum ( 349751 ),Corynebacterium ( 1716 ),0,0,-1,-0.23,-0.23,0.22,4.92,0.00,-0.15,0.00,5.81
Bacteria,Corynebacterium halotolerans ( 225326 ),Corynebacterium ( 1716 ),0,0,-1,-0.23,-0.23,0.22,4.92,0.00,-0.15,0.00,5.81
Bacteria,Mycobacterium intracellulare ( 1767 ),Mycobacterium ( 1763 ),0,0,0,-0.26,-0.21,0.22,0.45,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium diphtheriae ( 1717 ),Corynebacterium ( 1716 ),0,0,-1,-0.25,-0.23,0.22,4.92,0.00,-0.15,0.00,5.81
Bacteria,Corynebacterium urealyticum ( 43771 ),Corynebacterium ( 1716 ),0,0,-1,-0.25,-0.23,0.22,4.92,0.00,-0.15,0.00,5.81
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-6,-0.12,-0.17,0.67,16.77,0.00,-0.21,0.00,5.81
Bacteria,Bacillus sp. 1NLA3E ( 666686 ),Bacillus ( 1386 ),0,0,0,-0.14,-0.44,0.22,1.12,0.00,0.00,0.00,0.00
Bacteria,Propionibacterium avidum ( 33010 ),Propionibacterium ( 1743 ),0,0,0,-0.23,-0.27,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus carnosus ( 1281 ),Staphylococcus ( 1279 ),0,0,-1,-0.24,-0.26,0.22,2.01,0.00,-0.32,0.00,0.45
Bacteria,Bacillus subtilis ( 1423 ),Bacillus ( 1386 ),0,0,0,-0.14,-0.44,0.22,1.12,0.00,0.00,0.00,0.00
Bacteria,Intrasporangium calvum ( 53358 ),Intrasporangium ( 53357 ),0,0,0,-0.26,-0.26,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Kytococcus sedentarius ( 1276 ),Kytococcus ( 57499 ),0,0,0,-0.26,-0.26,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. TKP ( 1415630 ),Pseudomonas ( 286 ),0,0,0,-0.16,-0.29,0.22,0.45,0.06,-0.39,0.22,0.22
Bacteria,Corynebacterium casei ( 160386 ),Corynebacterium ( 1716 ),0,0,-1,-0.33,-0.23,0.22,4.92,0.00,-0.15,0.00,5.81
Bacteria,Chromobacterium violaceum ( 536 ),Chromobacterium ( 535 ),0,0,0,-0.28,-0.28,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-6,-0.15,-0.17,0.67,16.77,0.00,-0.21,0.00,5.81
Bacteria,Corynebacterium jeikeium ( 38289 ),Corynebacterium ( 1716 ),0,0,-1,-0.35,-0.23,0.22,4.92,0.00,-0.15,0.00,5.81
Bacteria,Pseudomonas mendocina ( 300 ),Pseudomonas ( 286 ),0,0,0,-0.30,-0.29,0.22,0.45,0.00,-0.39,0.00,0.22
Bacteria,Corynebacterium variabile ( 1727 ),Corynebacterium ( 1716 ),0,0,-1,-0.20,-0.23,0.45,4.92,0.00,-0.15,0.00,5.81
Bacteria,Burkholderia sp. CCGE1003 ( 640512 ),Burkholderia ( 32008 ),0,0,0,-0.27,-0.33,0.22,0.67,0.00,0.00,0.00,0.00
Bacteria,Methylobacterium extorquens ( 408 ),Methylobacterium ( 407 ),0,0,0,-0.29,-0.32,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Burkholderia cenocepacia ( 95486 ),Burkholderia ( 32008 ),0,0,0,-0.30,-0.33,0.22,0.67,0.00,0.00,0.00,0.00
Bacteria,Phenylobacterium zucineum ( 284016 ),Phenylobacterium ( 20 ),0,0,0,-0.31,-0.32,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),0,0,0,-0.22,-0.24,0.45,0.45,0.00,-0.21,0.00,0.67
Bacteria,Lactobacillus gasseri ( 1596 ),Lactobacillus ( 1578 ),0,0,0,-0.21,-0.30,0.22,1.57,-0.12,-0.32,0.22,0.22
Bacteria,Collimonas fungivorans ( 158899 ),Collimonas ( 202907 ),0,0,0,-0.32,-0.34,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Gordonia bronchialis ( 2054 ),Gordonia ( 2053 ),0,0,0,-0.33,-0.33,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Lactococcus lactis ( 1358 ),Lactococcus ( 1357 ),0,0,0,-0.22,-0.24,0.45,0.45,0.00,0.00,0.00,0.00
Bacteria,Variovorax paradoxus ( 34073 ),Variovorax ( 34072 ),0,0,0,-0.33,-0.33,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Burkholderia cepacia ( 292 ),Burkholderia ( 32008 ),0,0,0,-0.34,-0.33,0.22,0.67,0.00,0.00,0.00,0.00
Bacteria,Arthrobacter sp. PAMC25486 ( 1494608 ),Arthrobacter ( 1663 ),0,0,0,-0.31,-0.36,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Polaromonas naphthalenivorans ( 216465 ),Polaromonas ( 52972 ),0,0,0,-0.34,-0.34,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-6,0.07,-0.17,1.34,16.77,-0.23,-0.21,0.22,5.81
Eukaryotes,Parastrongyloides trichosuri ( 131310 ),Parastrongyloides ( 131309 ),0,0,0,-0.36,-0.36,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-6,-0.14,-0.17,0.89,16.77,-0.17,-0.21,0.22,5.81
Bacteria,Serratia multitudinisentens ( 1639108 ),Serratia ( 613 ),0,0,0,0.42,-0.34,0.22,1.12,0.00,0.00,0.00,0.00
Bacteria,Novosphingobium aromaticivorans ( 48935 ),Novosphingobium ( 165696 ),0,0,0,-0.33,-0.44,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium camporealensis ( 161896 ),Corynebacterium ( 1716 ),0,0,-1,-0.22,-0.23,0.67,4.92,0.00,-0.15,0.00,5.81
Bacteria,[Cellvibrio] gilvus ( 11 ),Cellulomonas ( 1707 ),0,0,0,-0.41,-0.39,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium kashiwanohense ( 630129 ),Bifidobacterium ( 1678 ),0,0,0,1.01,-0.16,0.22,1.34,0.00,0.00,0.00,0.00
Bacteria,Bacillus cellulosilyticus ( 1413 ),Bacillus ( 1386 ),0,0,0,0.42,-0.44,0.22,1.12,0.00,0.00,0.00,0.00
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.15,-0.15,1.12,1.12,-0.25,-0.32,0.22,0.22
Bacteria,Clavibacter michiganensis ( 28447 ),Clavibacter ( 1573 ),0,0,0,-0.48,-0.47,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium singulare ( 161899 ),Corynebacterium ( 1716 ),0,0,-1,-0.34,-0.23,0.67,4.92,0.00,-0.15,0.00,5.81
Bacteria,Yersinia aldovae ( 29483 ),Yersinia ( 629 ),0,0,0,1.35,-0.18,0.22,0.45,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-6,-0.18,-0.17,1.57,16.77,-0.18,-0.21,0.22,5.81
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,0,0,-0.19,-0.34,0.89,1.12,0.00,0.00,0.00,0.00
Bacteria,Treponema denticola ( 158 ),Treponema ( 157 ),0,0,0,0.22,-0.03,1.12,1.34,0.96,-0.13,0.45,0.45
Bacteria,Pantoea rwandensis ( 1076550 ),Pantoea ( 53335 ),0,0,0,0.63,-0.46,0.22,0.22,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium aurimucosum ( 169292 ),Corynebacterium ( 1716 ),0,0,-1,-0.25,-0.23,1.12,4.92,-0.16,-0.15,0.22,5.81
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-6,0.13,-0.17,2.46,16.77,-0.16,-0.21,0.67,5.81
Bacteria,Bacillus mycoides ( 1405 ),Bacillus ( 1386 ),0,0,0,0.83,-0.44,0.22,1.12,0.00,0.00,0.00,0.00
Bacteria,Enterococcus durans ( 53345 ),Enterococcus ( 1350 ),0,0,5679,-0.08,5.19,0.22,290.02,0.00,14.39,0.00,120.75
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,-1,-0.29,-0.26,1.34,2.01,-0.32,-0.32,0.45,0.45
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,3.15,-0.22,0.22,0.22,0.00,0.00,0.00,0.00
