Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Burkholderia rhizoxinica ( 412963 ),Burkholderia ( 32008 ),0,0,0,-0.33,-0.34,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Cupriavidus necator ( 106590 ),Cupriavidus ( 106589 ),0,0,0,-0.34,-0.33,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Methylobacterium radiotolerans ( 31998 ),Methylobacterium ( 407 ),0,0,0,-0.37,-0.32,0.04,0.04,0.00,-0.34,0.00,0.04
Bacteria,Leptothrix cholodnii ( 34029 ),Leptothrix ( 88 ),0,0,0,-0.25,-0.25,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Xanthomonas campestris ( 339 ),Xanthomonas ( 338 ),0,0,0,-0.20,-0.27,0.04,0.04,-0.23,-0.35,0.04,0.04
Bacteria,Corynebacterium urealyticum ( 43771 ),Corynebacterium ( 1716 ),0,0,0,-0.30,-0.23,0.08,0.42,0.00,-0.15,0.00,0.37
Bacteria,Aeromonas hydrophila ( 644 ),Aeromonas ( 642 ),0,0,0,-0.47,-0.34,0.04,0.08,0.00,0.00,0.00,0.00
Bacteria,Agrobacterium vitis ( 373 ),Agrobacterium ( 357 ),0,0,0,-0.38,-0.42,0.04,0.04,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.29,-0.29,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.15,-0.22,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,-6,-0.24,-0.23,0.04,12.28,-0.44,-0.28,0.04,5.50
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.30,-0.30,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Acinetobacter schindleri ( 108981 ),Acinetobacter ( 469 ),0,0,0,0.79,-0.13,0.08,0.08,0.00,-0.13,0.00,0.04
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),0,0,0,-0.25,-0.26,0.12,0.12,0.07,-0.27,0.12,0.50
Bacteria,Neisseria cinerea ( 483 ),Neisseria ( 482 ),0,0,166,-0.03,1.65,0.12,49.47,-0.03,1.72,0.12,26.40
Bacteria,Corynebacterium aurimucosum ( 169292 ),Corynebacterium ( 1716 ),0,0,0,-0.27,-0.23,0.21,0.42,-0.21,-0.15,0.04,0.37
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,5,-0.12,0.29,0.50,13.62,-0.18,0.13,0.21,4.62
Bacteria,Actinobaculum schaalii ( 59505 ),Actinobaculum ( 76833 ),0,0,0,-0.09,-0.09,0.29,0.29,2.18,-0.15,0.12,0.12
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,2.40,-0.26,0.08,0.12,0.00,0.00,0.00,0.00
Bacteria,Stenotrophomonas maltophilia ( 40324 ),Stenotrophomonas ( 40323 ),0,-1,-2,-0.29,-0.30,4.33,4.33,-0.36,-0.36,1.08,1.12
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,-6,0.09,-0.23,12.24,12.28,-0.20,-0.28,5.37,5.50
