Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.49,0.49,0.47,0.47,0.00,0.00,0.00,0.00
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.06,-0.08,2.63,2.63,0.28,0.27,1.55,1.55
Bacteria,Shimwellia blattae ( 563 ),Shimwellia ( 1335483 ),0,0,0,0.46,0.46,0.17,0.17,0.43,0.43,0.04,0.04
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.47,0.45,0.17,0.17,0.00,0.00,0.00,0.00
Panarthropoda,Apis mellifera ( 7460 ),Apis ( 7459 ),0,0,0,0.97,0.51,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Enterobacter sp. NJ-64 ( 418640 ),Enterobacter ( 547 ),0,0,10765,0.06,7.59,0.04,719.74,0.00,7.36,0.00,182.64
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),0,1,0,-0.06,-0.12,0.60,1.64,0.87,0.02,1.25,1.94
Bacteria,Siccibacter turicensis ( 413502 ),Siccibacter ( 1649298 ),0,0,0,-0.01,-0.01,0.22,0.22,0.61,0.61,0.04,0.04
Eukaryotes,Onchocerca flexuosa ( 387005 ),Onchocerca ( 6281 ),0,0,0,0.91,0.19,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Neisseria flava ( 34026 ),Neisseria ( 482 ),0,0,9,1.12,0.28,0.04,14.02,0.00,0.38,0.00,9.27
Bacteria,Enterobacter sp. WAB1907 ( 370010 ),Enterobacter ( 547 ),0,0,10765,0.03,7.59,0.04,719.74,0.00,7.36,0.00,182.64
Bacteria,Edwardsiella tarda ( 636 ),Edwardsiella ( 635 ),0,0,0,-0.11,-0.11,0.04,0.13,0.44,0.22,0.09,0.17
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.11,0.11,0.39,0.39,0.00,0.00,0.00,0.00
Bacteria,Kosakonia sacchari ( 1158459 ),Kosakonia ( 1330547 ),0,0,0,0.13,0.13,0.26,0.26,0.00,-0.09,0.00,0.09
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.13,0.11,0.17,0.17,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.11,0.11,0.04,0.04,0.00,0.00,0.00,0.00
Environmental samples,bacterium enrichment culture clone P24-9H ( 990058 ),No genus ( -1 ),0,29,0,99.00,0.00,0.26,0.00,100.00,0.00,0.04,0.00
Bacteria,Plautia stali symbiont ( 891974 ),No genus ( -1 ),0,0,0,-0.27,0.00,0.09,0.00,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. ED23-33 ( 83781 ),No genus ( -1 ),0,0,0,2.51,0.00,0.26,0.00,0.69,0.00,0.13,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,1.21,0.00,-0.38,0.00,0.04,0.00
Artificial Sequences,Broad host range expression vector pQLICE ( 417992 ),No genus ( -1 ),0,0,0,0.11,0.00,0.09,0.00,0.00,0.00,0.00,0.00
Environmental samples,bacterium enrichment culture clone P39-11D ( 990059 ),No genus ( -1 ),0,21,0,100.00,0.00,0.17,0.00,100.00,0.00,0.04,0.00
Bacteria,Enterobacteriaceae bacterium strain FGI 57 ( 693444 ),No genus ( -1 ),0,0,0,0.46,0.00,0.69,0.00,0.03,0.00,0.09,0.00
Environmental samples,uncultured bacterium pMCBF6 ( 429581 ),No genus ( -1 ),0,0,0,1.67,0.00,0.09,0.00,0.00,0.00,0.00,0.00
Viruses,Torque teno virus ( 68887 ),No genus ( -1 ),0,0,0,0.58,0.00,0.09,0.00,7.20,0.00,0.09,0.00
Bacteria,Pseudomonas sp. ADP ( 47660 ),No genus ( -1 ),0,0,0,-0.16,0.00,0.13,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium HHV216 ( 558687 ),No genus ( -1 ),0,0,0,-0.11,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.06,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Enterobacteria phage ES18 ( 101570 ),No genus ( -1 ),0,14,0,81.70,0.00,0.17,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium pAB2 ( 1448270 ),No genus ( -1 ),0,94,0,100.00,0.00,0.17,0.00,99.00,0.00,0.78,0.00
Environmental samples,bacterium enrichment culture clone P43-9H:P46-4G ( 990060 ),No genus ( -1 ),0,4,0,100.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Salmonella phage vB_SosS_Oslo ( 1168549 ),No genus ( -1 ),0,8,0,100.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00
Bacteria,Proteus vulgaris ( 585 ),Proteus ( 583 ),0,0,0,-0.01,-0.00,0.04,0.52,0.00,0.00,0.00,0.00
Bacteria,Proteus mirabilis ( 584 ),Proteus ( 583 ),0,0,0,0.00,-0.00,0.47,0.52,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Nelumbo nucifera ( 4432 ),Nelumbo ( 4430 ),0,0,0,-0.03,-0.03,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Candidatus Hamiltonella defensa ( 138072 ),Candidatus Hamiltonella ( 568987 ),0,0,0,-0.04,-0.04,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),0,0,0,-0.06,-0.02,0.09,0.60,0.00,-0.04,0.00,0.43
Deuterostomes,Saccoglossus kowalevskii ( 10224 ),Saccoglossus ( 10222 ),0,0,0,-0.06,-0.06,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Robiginitalea biformata ( 252307 ),Robiginitalea ( 252306 ),0,0,0,-0.07,-0.07,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Yersinia ruckeri ( 29486 ),Yersinia ( 629 ),0,0,0,0.04,-0.03,0.26,1.55,0.00,-0.07,0.00,1.12
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,-0.05,-0.16,0.04,0.04,0.00,-0.37,0.00,0.04
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,9,-0.00,0.28,2.16,14.02,0.00,0.38,0.00,9.27
Bacteria,Providencia rettgeri ( 587 ),Providencia ( 586 ),0,0,0,-0.06,-0.16,0.04,0.04,0.00,-0.26,0.00,0.09
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.02,-0.02,0.52,0.60,-0.04,-0.04,0.26,0.43
Bacteria,Actinobacillus suis ( 716 ),Actinobacillus ( 713 ),0,0,0,-0.10,-0.15,0.04,0.17,0.00,-0.05,0.00,0.13
Bacteria,Faecalibacterium prausnitzii ( 853 ),Faecalibacterium ( 216851 ),0,0,0,-0.13,-0.13,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,uncultured Klebsiella sp. ( 284011 ),Klebsiella ( 570 ),0,0,-1,0.08,-0.07,0.13,9.84,0.00,-0.10,0.00,4.31
Bacteria,Acinetobacter oleivorans ( 1148157 ),Acinetobacter ( 469 ),0,0,0,-0.14,-0.13,0.04,0.04,0.00,-0.13,0.00,0.22
Bacteria,Photorhabdus luminescens ( 29488 ),Photorhabdus ( 29487 ),0,0,0,-0.14,-0.16,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium breve ( 1685 ),Bifidobacterium ( 1678 ),0,0,0,-0.11,-0.21,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Comamonas testosteroni ( 285 ),Comamonas ( 283 ),0,0,0,-0.15,-0.15,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Yersinia rohdei ( 29485 ),Yersinia ( 629 ),0,0,0,0.03,-0.03,0.17,1.55,-0.31,-0.07,0.04,1.12
Viridiplantae (green plants),Cucumis sativus ( 3659 ),Cucumis ( 3655 ),0,0,0,-0.16,-0.16,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Methylotenera mobilis ( 359408 ),Methylotenera ( 359407 ),0,0,0,-0.24,-0.12,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Histophilus somni ( 731 ),Histophilus ( 214906 ),0,0,0,-0.12,-0.12,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-3,-0.17,-0.17,0.04,10.05,0.00,-0.22,0.00,2.76
Bacteria,Serratia multitudinisentens ( 1639108 ),Serratia ( 613 ),0,0,0,-0.11,-0.29,0.04,1.68,0.00,-0.26,0.00,0.91
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-3,-0.18,-0.17,0.04,10.05,0.00,-0.22,0.00,2.76
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-3,-0.18,-0.17,0.04,10.05,0.00,-0.22,0.00,2.76
Bacteria,Morganella morganii ( 582 ),Morganella ( 581 ),0,0,0,-0.18,-0.18,0.04,0.04,0.00,-0.20,0.00,0.04
Bacteria,Pseudomonas alkylphenolia ( 237609 ),Pseudomonas ( 286 ),0,0,0,-0.11,-0.29,0.04,0.69,0.00,-0.39,0.00,0.13
Bacteria,Methylobacillus flagellatus ( 405 ),Methylobacillus ( 404 ),0,0,0,-0.19,-0.19,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Neisseria macacae ( 496 ),Neisseria ( 482 ),0,0,9,-0.07,0.28,0.04,14.02,-0.04,0.38,0.04,9.27
Bacteria,Shewanella sp. ANA-3 ( 94122 ),Shewanella ( 22 ),0,0,0,-0.11,-0.18,0.09,0.30,0.00,0.00,0.00,0.00
Bacteria,Halothiobacillus neapolitanus ( 927 ),Halothiobacillus ( 109262 ),0,0,0,-0.19,-0.19,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Erwinia amylovora ( 552 ),Erwinia ( 551 ),0,0,0,-0.11,-0.34,0.04,0.04,0.00,-0.20,0.00,0.30
Bacteria,Escherichia albertii ( 208962 ),Escherichia ( 561 ),0,0,0,-0.12,-0.10,0.13,1.04,0.01,-0.13,0.09,7.55
Bacteria,Pasteurella multocida ( 747 ),Pasteurella ( 745 ),0,0,0,-0.20,-0.20,0.04,0.04,0.00,0.10,0.00,0.04
Bacteria,Mannheimia varigena ( 85404 ),Mannheimia ( 75984 ),0,0,0,-0.14,-0.15,0.09,0.09,0.00,0.03,0.00,0.09
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-3,-0.24,-0.17,0.04,10.05,0.00,-0.22,0.00,2.76
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.09,0.65,-0.09,-0.11,0.04,0.78
Bacteria,Shigella dysenteriae ( 622 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.09,0.65,-0.10,-0.11,0.04,0.78
Panarthropoda,Acyrthosiphon pisum ( 7029 ),Acyrthosiphon ( 7028 ),0,0,0,-0.15,-0.15,0.09,0.09,-0.06,-0.06,0.04,0.04
Bacteria,Shigella sonnei ( 624 ),Shigella ( 620 ),0,0,0,-0.11,-0.14,0.13,0.65,0.00,-0.11,0.00,0.78
Bacteria,Klebsiella michiganensis ( 1134687 ),Klebsiella ( 570 ),0,0,-1,-0.34,-0.07,0.09,9.84,0.00,-0.10,0.00,4.31
Bacteria,Serratia sp. SCBI ( 488142 ),Serratia ( 613 ),0,0,0,-0.17,-0.29,0.04,1.68,0.00,-0.26,0.00,0.91
Bacteria,Pantoea agglomerans ( 549 ),Pantoea ( 53335 ),0,0,0,-0.15,-0.34,0.04,0.86,0.00,-0.41,0.00,0.26
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),0,0,0,-0.24,-0.23,0.04,0.17,0.00,-0.28,0.00,0.13
Bacteria,Actinobacillus pleuropneumoniae ( 715 ),Actinobacillus ( 713 ),0,0,0,-0.11,-0.15,0.13,0.17,0.08,-0.05,0.13,0.13
Bacteria,Pseudomonas syringae ( 317 ),Pseudomonas ( 286 ),0,0,0,-0.22,-0.29,0.04,0.69,0.00,-0.39,0.00,0.13
Bacteria,Pantoea sp. PSNIH2 ( 1484157 ),Pantoea ( 53335 ),0,0,0,-0.01,-0.34,0.69,0.86,0.00,-0.41,0.00,0.26
Bacteria,Corynebacterium argentoratense ( 42817 ),Corynebacterium ( 1716 ),0,0,0,-0.23,-0.23,0.04,0.04,-0.09,-0.16,0.04,0.04
Bacteria,Cronobacter sakazakii ( 28141 ),Cronobacter ( 413496 ),0,0,0,-0.03,-0.04,2.07,2.07,-0.03,0.03,0.73,0.99
Bacteria,Serratia sp. FS14 ( 1327989 ),Serratia ( 613 ),0,0,0,-0.26,-0.29,0.04,1.68,0.00,-0.26,0.00,0.91
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-3,-0.21,-0.17,0.09,10.05,0.00,-0.22,0.00,2.76
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,0.31,-0.24,0.04,0.17,0.00,0.00,0.00,0.00
Mammalia,Sus scrofa ( 9823 ),Sus ( 9822 ),0,0,0,-0.28,-0.28,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Paenibacillus polymyxa ( 1406 ),Paenibacillus ( 44249 ),0,0,0,-0.16,-0.49,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Pseudogulbenkiania sp. NH8B ( 748280 ),Pseudogulbenkiania ( 568394 ),0,0,0,-0.29,-0.29,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,uncultured Neisseria sp. ( 237778 ),Neisseria ( 482 ),0,0,9,-0.15,0.28,0.09,14.02,0.00,0.38,0.00,9.27
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-3,-0.12,-0.17,0.17,10.05,0.00,-0.22,0.00,2.76
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.34,-0.26,0.04,0.22,0.00,-0.32,0.00,0.04
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.20,-0.23,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Methylobacterium extorquens ( 408 ),Methylobacterium ( 407 ),0,0,0,-0.29,-0.32,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas resinovorans ( 53412 ),Pseudomonas ( 286 ),0,0,0,-0.33,-0.29,0.04,0.69,0.00,-0.39,0.00,0.13
Bacteria,Rahnella aquatilis ( 34038 ),Rahnella ( 34037 ),0,0,0,-0.16,-0.30,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,blood disease bacterium R229 ( 741978 ),Ralstonia ( 48736 ),0,0,0,-0.29,-0.35,0.04,0.09,0.00,0.00,0.00,0.00
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),0,0,0,-0.12,-0.12,0.30,1.64,-0.07,0.02,0.09,1.94
Bacteria,Ralstonia mannitolilytica ( 105219 ),Ralstonia ( 48736 ),0,0,0,-0.31,-0.35,0.04,0.09,0.00,0.00,0.00,0.00
Bacteria,Bacillus coagulans ( 1398 ),Bacillus ( 1386 ),0,0,0,-0.20,-0.53,0.04,0.04,0.00,-0.33,0.00,0.09
Bacteria,Burkholderia xenovorans ( 36873 ),Burkholderia ( 32008 ),0,0,0,-0.33,-0.33,0.04,0.30,0.00,0.00,0.00,0.00
Bacteria,Serratia plymuthica ( 82996 ),Serratia ( 613 ),0,0,0,-0.18,-0.29,0.04,1.68,-0.23,-0.26,0.04,0.91
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),0,0,0,-0.20,-0.29,0.09,0.69,0.00,-0.39,0.00,0.13
Bacteria,Shewanella putrefaciens ( 24 ),Shewanella ( 22 ),0,0,0,-0.13,-0.18,0.22,0.30,0.00,0.00,0.00,0.00
Bacteria,Pantoea sp. PSNIH1 ( 1484158 ),Pantoea ( 53335 ),0,0,0,-0.17,-0.34,0.09,0.86,0.00,-0.41,0.00,0.26
Bacteria,Pluralibacter gergoviae ( 61647 ),Pluralibacter ( 1330546 ),0,0,0,-0.35,-0.35,0.04,0.04,-0.07,-0.07,0.04,0.04
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.09,-0.12,0.47,0.47,0.00,0.00,0.00,0.00
Bacteria,Yersinia kristensenii ( 28152 ),Yersinia ( 629 ),0,0,0,-0.11,-0.03,0.04,1.55,0.92,-0.07,0.09,1.12
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.27,-0.24,0.09,0.17,0.00,0.00,0.00,0.00
Bacteria,Neorhizobium galegae ( 399 ),Neorhizobium ( 1525371 ),0,0,0,-0.36,-0.36,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Aeromonas salmonicida ( 645 ),Aeromonas ( 642 ),0,0,0,-0.14,-0.33,0.04,0.26,-0.27,-0.32,0.04,0.22
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-3,-0.13,-0.17,0.26,10.05,0.00,-0.22,0.00,2.76
Bacteria,Cedecea neteri ( 158822 ),Cedecea ( 158483 ),0,0,0,-0.16,-0.16,0.26,0.26,0.00,0.12,0.00,0.09
Bacteria,Haemophilus ducreyi ( 730 ),Haemophilus ( 724 ),0,0,119,-0.11,1.43,0.04,46.16,0.00,1.17,0.00,17.43
Bacteria,Pseudomonas pseudoalcaligenes ( 330 ),Pseudomonas ( 286 ),0,0,0,-0.18,-0.29,0.13,0.69,0.00,-0.39,0.00,0.13
Bacteria,Beutenbergia cavernae ( 84757 ),Beutenbergia ( 84756 ),0,0,0,-0.41,-0.42,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Azospira oryzae ( 146939 ),Azospira ( 146937 ),0,0,0,-0.31,-0.31,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,0,-0.23,-0.12,0.30,1.64,-0.11,0.02,0.04,1.94
Bacteria,Streptomyces ansochromogenes ( 115647 ),Streptomyces ( 1883 ),0,0,0,0.37,-0.53,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Bordetella holmesii ( 35814 ),Bordetella ( 517 ),0,0,0,-0.31,-0.35,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Vibrio cholerae ( 666 ),Vibrio ( 662 ),0,0,0,-0.21,-0.21,0.04,0.04,-0.41,-0.44,0.04,0.13
Bacteria,Burkholderia vietnamiensis ( 60552 ),Burkholderia ( 32008 ),0,0,0,-0.35,-0.33,0.09,0.30,0.00,0.00,0.00,0.00
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,1.04,-0.24,0.04,0.17,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,0,-0.24,-0.26,0.17,0.22,0.00,-0.32,0.00,0.04
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,0,0.22,-0.12,0.43,1.64,0.29,0.02,0.04,1.94
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.14,-0.13,0.30,1.55,-0.17,-0.20,0.17,0.65
Bacteria,Aeromonas media ( 651 ),Aeromonas ( 642 ),0,0,0,-0.40,-0.33,0.09,0.26,0.00,-0.32,0.00,0.22
Bacteria,Haemophilus parasuis ( 738 ),Haemophilus ( 724 ),0,0,119,-0.20,1.43,0.04,46.16,0.00,1.17,0.00,17.43
Bacteria,Alicycliphilus denitrificans ( 179636 ),Alicycliphilus ( 201096 ),0,0,0,-0.33,-0.33,0.09,0.09,-0.30,-0.34,0.04,0.04
Bacteria,Shigella flexneri ( 623 ),Shigella ( 620 ),0,0,0,-0.19,-0.14,0.22,0.65,-0.12,-0.11,0.69,0.78
Bacteria,Serratia proteamaculans ( 28151 ),Serratia ( 613 ),0,0,0,-0.31,-0.29,0.09,1.68,-0.09,-0.26,0.30,0.91
Bacteria,Enterococcus faecalis ( 1351 ),Enterococcus ( 1350 ),0,0,0,-0.19,-0.23,0.13,0.17,-0.27,-0.28,0.13,0.13
Bacteria,Pantoea ananatis ( 553 ),Pantoea ( 53335 ),0,0,0,-0.34,-0.34,0.04,0.86,-0.30,-0.41,0.09,0.26
Bacteria,Burkholderia sp. YI23 ( 1097668 ),Burkholderia ( 32008 ),0,0,0,-0.29,-0.33,0.17,0.30,0.00,0.00,0.00,0.00
Bacteria,Yersinia frederiksenii ( 29484 ),Yersinia ( 629 ),0,0,0,5.85,-0.03,0.04,1.55,1.81,-0.07,0.09,1.12
Bacteria,Neisseria sicca ( 490 ),Neisseria ( 482 ),0,0,9,-0.13,0.28,0.04,14.02,-0.29,0.38,0.17,9.27
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,0.04,-0.03,1.04,1.55,0.87,-0.07,0.35,1.12
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-3,-0.19,-0.17,0.52,10.05,-0.24,-0.22,0.09,2.76
Bacteria,Klebsiella variicola ( 244366 ),Klebsiella ( 570 ),0,0,-1,0.34,-0.07,0.73,9.84,1.27,-0.10,0.04,4.31
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),0,0,-1,-0.13,-0.07,2.11,9.84,-0.11,-0.10,0.35,4.31
Bacteria,Edwardsiella piscicida ( 1263550 ),Edwardsiella ( 635 ),0,0,0,2.98,-0.11,0.09,0.13,0.00,0.22,0.00,0.17
Bacteria,Escherichia vulneris ( 566 ),Escherichia ( 561 ),0,0,0,0.91,-0.10,0.30,1.04,-0.05,-0.13,0.04,7.55
