Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Delftia acidovorans ( 80866 ),Delftia ( 80865 ),0,0,0,-0.11,-0.11,0.10,0.19,0.00,0.00,0.00,0.00
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,0,0,-0.16,-0.17,0.05,0.10,0.00,0.00,0.00,0.00
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.17,-0.17,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Bacteroides thetaiotaomicron ( 818 ),Bacteroides ( 816 ),0,0,0,-0.17,-0.17,0.05,0.10,0.00,0.00,0.00,0.00
Bacteria,Mycobacterium smegmatis ( 1772 ),Mycobacterium ( 1763 ),0,0,0,-0.16,-0.21,0.05,0.05,0.00,-0.37,0.00,0.05
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,0,-0.20,-0.18,0.05,1.56,0.00,-0.23,0.00,0.44
Bacteria,Acinetobacter oleivorans ( 1148157 ),Acinetobacter ( 469 ),0,0,0,-0.14,-0.13,0.10,0.54,0.00,-0.13,0.00,0.58
Bacteria,Leuconostoc citreum ( 33964 ),Leuconostoc ( 1243 ),0,0,0,-0.13,-0.18,0.05,0.05,-0.10,-0.16,0.05,0.05
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.11,-0.19,0.10,0.10,0.00,-0.24,0.00,0.05
Fungi,Sporisorium reilianum ( 72558 ),Sporisorium ( 63265 ),0,0,0,-0.20,-0.20,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,0,-0.24,-0.18,0.05,1.56,0.00,-0.23,0.00,0.44
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,0,-0.13,-0.18,0.10,1.56,0.00,-0.23,0.00,0.44
Viridiplantae (green plants),Zea mays ( 4577 ),Zea ( 4575 ),0,0,0,-0.15,-0.15,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Delftia sp. Cs1-4 ( 742013 ),Delftia ( 80865 ),0,0,0,-0.20,-0.11,0.10,0.19,0.00,0.00,0.00,0.00
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,0,-0.11,-0.21,0.10,0.68,0.00,-0.15,0.00,0.58
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,0,-0.13,-0.18,0.10,1.56,0.00,-0.23,0.00,0.44
Bacteria,Terriglobus saanensis ( 870903 ),Terriglobus ( 392733 ),0,0,0,-0.22,-0.23,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas pseudoalcaligenes ( 330 ),Pseudomonas ( 286 ),0,0,0,-0.18,-0.29,0.05,0.68,0.00,-0.39,0.00,0.24
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,0.71,-0.03,0.15,0.15,0.00,-0.36,0.00,0.05
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,0,-0.16,-0.18,0.10,1.56,0.00,-0.23,0.00,0.44
Panarthropoda,Dendroctonus ponderosae ( 77166 ),Dendroctonus ( 77156 ),0,0,0,-0.14,-0.14,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),0,0,0,-0.16,-0.18,0.10,1.56,0.00,-0.23,0.00,0.44
Bacteria,Dechloromonas aromatica ( 259537 ),Dechloromonas ( 73029 ),0,0,0,-0.24,-0.24,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Acinetobacter baumannii ( 470 ),Acinetobacter ( 469 ),0,0,0,-0.12,-0.13,0.19,0.54,0.00,-0.13,0.00,0.58
Bacteria,Corynebacterium diphtheriae ( 1717 ),Corynebacterium ( 1716 ),0,0,0,-0.27,-0.23,0.05,0.19,0.00,-0.16,0.00,0.05
Bacteria,Leptothrix cholodnii ( 34029 ),Leptothrix ( 88 ),0,0,0,-0.25,-0.25,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,0,-0.13,-0.25,0.10,0.29,0.00,-0.34,0.00,0.15
Bacteria,Psychrobacter cryohalolentis ( 330922 ),Psychrobacter ( 497 ),0,0,0,-0.26,-0.27,0.05,0.05,0.00,-0.30,0.00,0.05
Bacteria,Sphingopyxis sp. Kp5.2 ( 1515612 ),Sphingopyxis ( 165697 ),0,0,0,-0.44,-0.16,0.05,0.10,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas mosselii ( 78327 ),Pseudomonas ( 286 ),0,0,0,-0.26,-0.29,0.05,0.68,0.00,-0.39,0.00,0.24
Bacteria,Nocardioides sp. JS614 ( 196162 ),Nocardioides ( 1839 ),0,0,0,-0.27,-0.28,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Flavobacterium indicum ( 312277 ),Flavobacterium ( 237 ),0,0,0,-0.21,-0.37,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,[Ruminococcus] obeum ( 40520 ),Blautia ( 572511 ),0,0,0,-0.33,-0.24,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Ramlibacter tataouinensis ( 94132 ),Ramlibacter ( 174951 ),0,0,0,-0.29,-0.29,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Zymomonas mobilis ( 542 ),Zymomonas ( 541 ),0,0,0,-0.29,-0.29,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Achromobacter xylosoxidans ( 85698 ),Achromobacter ( 222 ),0,0,0,-0.29,-0.29,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Caulobacter segnis ( 88688 ),Caulobacter ( 75 ),0,0,0,-0.29,-0.29,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,0,-0.12,-0.18,0.10,1.56,-0.18,-0.23,0.05,0.44
Bacteria,Corynebacterium imitans ( 156978 ),Corynebacterium ( 1716 ),0,0,0,-0.37,-0.23,0.05,0.19,0.00,-0.16,0.00,0.05
Bacteria,Corynebacterium doosanense ( 1121358 ),Corynebacterium ( 1716 ),0,0,0,-0.39,-0.23,0.05,0.19,0.00,-0.16,0.00,0.05
Acidovorax,Acidovorax sp. JS42 ( 232721 ),Acidovorax ( 12916 ),0,0,0,-0.19,-0.25,0.10,0.29,0.00,-0.36,0.00,0.15
Bacteria,Pseudomonas protegens ( 380021 ),Pseudomonas ( 286 ),0,0,0,-0.33,-0.29,0.05,0.68,0.00,-0.39,0.00,0.24
Bacteria,Bradyrhizobium sp. BTAi1 ( 288000 ),Bradyrhizobium ( 374 ),0,0,0,-0.32,-0.31,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Stenotrophomonas maltophilia ( 40324 ),Stenotrophomonas ( 40323 ),0,0,0,-0.31,-0.32,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Burkholderia glumae ( 337 ),Burkholderia ( 32008 ),0,0,0,-0.30,-0.34,0.05,0.19,0.00,0.00,0.00,0.00
Bacteria,Rhodopseudomonas palustris ( 1076 ),Rhodopseudomonas ( 1073 ),0,0,0,-0.32,-0.32,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Burkholderia gladioli ( 28095 ),Burkholderia ( 32008 ),0,0,0,-0.31,-0.34,0.05,0.19,0.00,0.00,0.00,0.00
Bacteria,Burkholderia ubonensis ( 101571 ),Burkholderia ( 32008 ),0,0,0,-0.32,-0.34,0.05,0.19,0.00,0.00,0.00,0.00
Bacteria,Phenylobacterium zucineum ( 284016 ),Phenylobacterium ( 20 ),0,0,0,-0.33,-0.34,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Variovorax paradoxus ( 34073 ),Variovorax ( 34072 ),0,0,0,-0.33,-0.33,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,0,0,-0.44,-0.25,0.05,0.29,0.00,-0.34,0.00,0.15
Bacteria,Burkholderia ambifaria ( 152480 ),Burkholderia ( 32008 ),0,0,0,-0.34,-0.34,0.05,0.19,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,0,-0.16,-0.18,0.19,1.56,0.00,-0.23,0.00,0.44
Bacteria,Streptococcus infantis ( 68892 ),Streptococcus ( 1301 ),0,0,0,0.63,-0.18,0.05,1.56,0.00,-0.23,0.00,0.44
Bacteria,Granulibacter bethesdensis ( 364410 ),Granulibacter ( 364409 ),0,0,0,-0.34,-0.34,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Polaromonas naphthalenivorans ( 216465 ),Polaromonas ( 52972 ),0,0,0,-0.35,-0.35,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,0,-0.22,-0.18,0.15,1.56,0.00,-0.23,0.00,0.44
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.19,0.54,-0.19,-0.24,0.05,0.15
Bacteria,Acinetobacter guillouiae ( 106649 ),Acinetobacter ( 469 ),0,0,0,-0.19,-0.13,0.24,0.54,0.00,-0.13,0.00,0.58
Bacteria,Collimonas fungivorans ( 158899 ),Collimonas ( 202907 ),0,0,0,-0.35,-0.36,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Pseudoxanthomonas suwonensis ( 314722 ),Pseudoxanthomonas ( 83618 ),0,0,0,-0.37,-0.35,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Arthrobacter sp. PAMC25486 ( 1494608 ),Arthrobacter ( 1663 ),0,0,0,-0.35,-0.37,0.05,0.10,0.00,-0.31,0.00,0.05
Bacteria,Myxococcus stipitatus ( 83455 ),Myxococcus ( 32 ),0,0,0,-0.34,-0.38,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Propionibacterium freudenreichii ( 1744 ),Propionibacterium ( 1743 ),0,0,0,-0.51,-0.27,0.05,1.41,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium ureicelerivorans ( 401472 ),Corynebacterium ( 1716 ),0,0,0,-0.34,-0.23,0.05,0.19,-0.36,-0.16,0.05,0.05
Bacteria,Parvibaculum lavamentivorans ( 256618 ),Parvibaculum ( 256616 ),0,0,0,-0.37,-0.37,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Tistrella mobilis ( 171437 ),Tistrella ( 171436 ),0,0,0,-0.37,-0.37,0.05,0.05,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.27,-0.27,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Sphingobium sp. SYK-6 ( 627192 ),Sphingobium ( 165695 ),0,0,0,-0.40,-0.37,0.05,0.10,0.00,0.00,0.00,0.00
Bacteria,Streptomyces sp. 769 ( 1262452 ),Streptomyces ( 1883 ),0,0,0,-0.29,-0.53,0.05,0.19,0.00,0.00,0.00,0.00
Bacteria,Sphingobium chlorophenolicum ( 46429 ),Sphingobium ( 165695 ),0,0,0,-0.44,-0.37,0.05,0.10,0.00,0.00,0.00,0.00
Bacteria,Geodermatophilus obscurus ( 1861 ),Geodermatophilus ( 1860 ),0,0,0,-0.41,-0.42,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.17,-0.17,0.10,0.10,-0.33,-0.36,0.05,0.10
Bacteria,Pseudomonas balearica ( 74829 ),Pseudomonas ( 286 ),0,0,0,-0.37,-0.29,0.05,0.68,-0.18,-0.39,0.05,0.24
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.24,-0.25,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Arthrobacter arilaitensis ( 256701 ),Arthrobacter ( 1663 ),0,0,0,-0.36,-0.37,0.05,0.10,-0.18,-0.31,0.05,0.05
Bacteria,Erythrobacter litoralis ( 39960 ),Erythrobacter ( 1041 ),0,0,0,-0.44,-0.44,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Geobacillus kaustophilus ( 1462 ),Geobacillus ( 129337 ),0,0,0,0.54,-0.37,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Isoptericola variabilis ( 139208 ),Isoptericola ( 254250 ),0,0,0,-0.33,-0.33,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Micrococcus luteus ( 1270 ),Micrococcus ( 1269 ),0,0,0,-0.18,-0.19,0.05,0.05,-0.43,-0.43,0.05,0.05
Bacteria,Streptomyces griseus ( 1911 ),Streptomyces ( 1883 ),0,0,0,-0.45,-0.53,0.05,0.19,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,0,-0.18,-0.18,0.24,1.56,-0.18,-0.23,0.10,0.44
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),0,0,0,-0.24,-0.25,0.19,0.19,0.00,-0.42,0.00,0.10
Eukaryotes,Parastrongyloides trichosuri ( 131310 ),Parastrongyloides ( 131309 ),0,0,0,-0.37,-0.37,0.10,0.10,0.00,0.00,0.00,0.00
Acidovorax,Acidovorax sp. KKS102 ( 358220 ),Acidovorax ( 12916 ),0,0,0,-0.27,-0.25,0.19,0.29,0.00,-0.36,0.00,0.15
Bacteria,Brachybacterium faecium ( 43669 ),Brachybacterium ( 43668 ),0,0,0,-0.36,-0.38,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.18,-0.18,0.34,0.34,-0.31,-0.23,0.05,0.15
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.34,0.54,-0.35,-0.24,0.10,0.15
Bacteria,Alicycliphilus denitrificans ( 179636 ),Alicycliphilus ( 201096 ),0,0,0,-0.33,-0.33,0.15,0.15,0.00,0.00,0.00,0.00
Mammalia,Pantholops hodgsonii ( 59538 ),Pantholops ( 59537 ),0,0,0,-0.33,-0.33,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Streptomyces bingchenggensis ( 379067 ),Streptomyces ( 1883 ),0,0,0,-0.32,-0.53,0.10,0.19,0.00,0.00,0.00,0.00
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.20,-0.18,0.24,0.24,-0.40,-0.24,0.10,0.10
Bacteria,Janthinobacterium agaricidamnosum ( 55508 ),Janthinobacterium ( 29580 ),0,0,0,-0.32,-0.39,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas fluorescens ( 294 ),Pseudomonas ( 286 ),0,0,0,-0.25,-0.29,0.05,0.68,-0.41,-0.39,0.10,0.24
Bacteria,Paracoccus denitrificans ( 266 ),Paracoccus ( 265 ),0,0,0,-0.35,-0.42,0.15,0.15,0.00,-0.39,0.00,0.05
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,0,-0.40,-0.25,0.15,0.29,-0.39,-0.34,0.05,0.15
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,0,-0.15,-0.18,0.34,1.56,-0.18,-0.23,0.29,0.44
Bacteria,Aeromonas hydrophila ( 644 ),Aeromonas ( 642 ),0,0,0,-0.45,-0.34,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.21,-0.21,0.58,0.68,-0.11,-0.15,0.29,0.58
Fungi,Aspergillus flavus ( 5059 ),Aspergillus ( 5052 ),0,0,0,-0.23,-0.36,0.05,0.05,2.88,-0.34,0.05,0.05
Bacteria,Pseudomonas stutzeri ( 316 ),Pseudomonas ( 286 ),0,0,0,-0.43,-0.29,0.39,0.68,-0.36,-0.39,0.05,0.24
Bacteria,Pseudomonas sp. PCL1171 ( 235469 ),Pseudomonas ( 286 ),0,0,0,6.27,-0.29,0.05,0.68,0.00,-0.39,0.00,0.24
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.26,-0.27,1.36,1.41,0.00,0.00,0.00,0.00
