Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.24,-0.23,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-7,-0.16,-0.17,0.18,20.19,0.00,-0.20,0.00,7.81
Bacteria,Pimelobacter simplex ( 2045 ),Pimelobacter ( 2044 ),0,0,0,-0.24,-0.24,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,-0.14,-0.14,0.27,0.27,0.00,0.00,0.00,0.00
Bacteria,Rubrivivax gelatinosus ( 28068 ),Rubrivivax ( 28067 ),0,0,0,-0.25,-0.25,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium diphtheriae ( 1717 ),Corynebacterium ( 1716 ),0,0,0,-0.27,-0.23,0.09,0.27,0.00,-0.15,0.00,0.36
Bacteria,Corynebacterium falsenii ( 108486 ),Corynebacterium ( 1716 ),0,0,0,-0.27,-0.23,0.09,0.27,0.00,-0.15,0.00,0.36
Bacteria,Corynebacterium camporealensis ( 161896 ),Corynebacterium ( 1716 ),0,0,0,-0.28,-0.23,0.09,0.27,0.00,-0.15,0.00,0.36
Bacteria,Pseudomonas sp. UW4 ( 1207075 ),Pseudomonas ( 286 ),0,0,-2,-0.23,-0.29,0.09,3.32,0.00,-0.39,0.00,0.63
Bacteria,Treponema denticola ( 158 ),Treponema ( 157 ),0,0,0,-0.09,-0.21,0.18,0.18,-0.09,-0.35,0.09,0.09
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.09,0.81,0.00,-0.30,0.00,0.54
Bacteria,Pseudomonas fluorescens ( 294 ),Pseudomonas ( 286 ),0,0,-2,-0.25,-0.29,0.09,3.32,0.00,-0.39,0.00,0.63
Bacteria,Acinetobacter baumannii ( 470 ),Acinetobacter ( 469 ),0,0,0,-0.12,-0.13,0.27,0.99,-0.13,-0.13,0.18,0.45
Bacteria,Pseudogulbenkiania sp. NH8B ( 748280 ),Pseudogulbenkiania ( 568394 ),0,0,0,-0.28,-0.28,0.09,0.09,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.18,-0.15,0.27,0.36,0.00,0.00,0.00,0.00
Bacteria,Dickeya dadantii ( 204038 ),Dickeya ( 204037 ),0,0,0,-0.28,-0.30,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Achromobacter xylosoxidans ( 85698 ),Achromobacter ( 222 ),0,0,0,-0.29,-0.29,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus xylosus ( 1288 ),Staphylococcus ( 1279 ),0,0,-5,-0.36,-0.23,0.09,11.13,0.00,-0.29,0.00,4.58
Bacteria,Erwinia billingiae ( 182337 ),Erwinia ( 551 ),0,0,0,-0.27,-0.31,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Pantoea sp. PSNIH1 ( 1484158 ),Pantoea ( 53335 ),0,0,0,-0.17,-0.49,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Porphyromonas asaccharolytica ( 28123 ),Porphyromonas ( 836 ),0,0,0,-0.17,-0.17,0.27,0.27,0.00,-0.24,0.00,0.81
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-7,-0.20,-0.17,0.27,20.19,0.00,-0.20,0.00,7.81
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-7,-0.16,-0.17,0.09,20.19,-0.20,-0.20,0.18,7.81
Bacteria,Acinetobacter calcoaceticus ( 471 ),Acinetobacter ( 469 ),0,0,0,-0.13,-0.13,0.54,0.99,-0.23,-0.13,0.09,0.45
Bacteria,Brachybacterium faecium ( 43669 ),Brachybacterium ( 43668 ),0,0,0,-0.36,-0.38,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Aeromonas hydrophila ( 644 ),Aeromonas ( 642 ),0,0,0,-0.46,-0.34,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Sanguibacter keddieii ( 60920 ),Sanguibacter ( 60919 ),0,0,0,-0.41,-0.38,0.09,0.09,0.00,0.00,0.00,0.00
Bacteria,Actinomyces naeslundii ( 1655 ),Actinomyces ( 1654 ),0,0,0,0.60,-0.26,0.09,0.09,0.00,-0.26,0.00,2.51
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-7,-0.16,-0.17,0.45,20.19,-0.16,-0.20,0.09,7.81
Bacteria,Bacillus megaterium ( 1404 ),Bacillus ( 1386 ),0,0,0,-0.33,-0.52,0.09,0.09,0.00,-0.33,0.00,0.09
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-7,-0.06,-0.17,0.63,20.19,-0.26,-0.20,0.18,7.81
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),0,0,-2,-0.20,-0.29,0.09,3.32,-0.32,-0.39,0.09,0.63
Bacteria,Leptotrichia buccalis ( 40542 ),Leptotrichia ( 32067 ),0,0,0,-0.31,-0.31,0.18,0.18,0.00,-0.16,0.00,0.45
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-7,-0.11,-0.17,0.72,20.19,-0.21,-0.20,0.09,7.81
Bacteria,Pseudomonas monteilii ( 76759 ),Pseudomonas ( 286 ),0,0,-2,-0.14,-0.29,0.45,3.32,0.00,-0.39,0.00,0.63
Bacteria,Propionibacterium propionicum ( 1750 ),Propionibacterium ( 1743 ),0,0,0,-0.04,-0.27,0.72,0.81,-0.15,-0.30,0.27,0.54
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,-7,-0.15,-0.17,0.27,20.19,-0.21,-0.20,0.36,7.81
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-7,-0.19,-0.17,0.45,20.19,-0.23,-0.20,0.18,7.81
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,-1,0.39,-0.00,1.44,10.59,0.59,-0.09,0.45,7.09
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),0,0,0,-0.12,-0.16,1.35,1.35,-0.10,-0.12,0.45,0.81
Bacteria,Pseudomonas entomophila ( 312306 ),Pseudomonas ( 286 ),0,0,-2,-0.33,-0.29,0.18,3.32,-0.40,-0.39,0.09,0.63
Bacteria,Pseudomonas sp. FGI182 ( 1259844 ),Pseudomonas ( 286 ),0,0,-2,-0.20,-0.29,0.54,3.32,0.00,-0.39,0.00,0.63
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,2.62,-0.15,0.09,0.36,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-7,-0.12,-0.17,2.33,20.19,0.29,-0.20,0.18,7.81
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,-7,-0.03,-0.17,0.45,20.19,3.18,-0.20,0.09,7.81
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-7,-0.10,-0.17,4.22,20.19,0.00,-0.20,0.00,7.81
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,-7,-0.12,-0.17,0.27,20.19,2.28,-0.20,0.18,7.81
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-7,-0.15,-0.17,2.60,20.19,-0.13,-0.20,2.15,7.81
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-7,-0.17,-0.17,3.68,20.19,0.17,-0.20,0.72,7.81
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-7,-0.17,-0.17,3.50,20.19,-0.15,-0.20,2.06,7.81
Bacteria,Pseudomonas putida ( 303 ),Pseudomonas ( 286 ),0,0,-2,-0.32,-0.29,1.79,3.32,-0.30,-0.39,0.27,0.63
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,1,-1,-0.08,-0.08,7.09,7.09,1.08,-0.12,2.33,4.04
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,8,-1,0.51,-0.00,8.61,10.59,1.20,-0.09,3.05,7.09
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,-5,0.04,-0.23,11.04,11.13,-0.22,-0.29,4.31,4.58
Bacteria,uncultured Thermoanaerobacterium sp. ( 218933 ),Thermoanaerobacterium ( 28895 ),0,4,0,47.73,-0.13,0.09,0.09,0.00,0.00,0.00,0.00
