Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Environmental samples,uncultured bacterium lac153 ( 1447239 ),No genus ( -1 ),0,0,0,6.42,0.00,0.06,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Burkholderia phage DC1 ( 1136535 ),No genus ( -1 ),0,1,0,24.22,0.00,0.06,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.00,0.06,0.00,-0.11,0.00,0.13,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.32,0.00,-0.38,0.00,0.06,0.00
Environmental samples,uncultured bacterium contig00131 ( 1239486 ),No genus ( -1 ),0,0,0,0.45,0.00,0.06,0.00,0.00,0.00,0.00,0.00
Bacteria,[Mannheimia] succiniciproducens ( 157673 ),Basfia ( 697331 ),0,0,0,-0.03,-0.03,0.06,0.06,0.00,0.00,0.00,0.00
Fungi,Metarhizium robertsii ( 568076 ),Metarhizium ( 5529 ),0,0,0,0.01,-0.19,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Marinomonas mediterranea ( 119864 ),Marinomonas ( 28253 ),0,0,0,-0.01,-0.14,0.13,0.13,0.00,0.00,0.00,0.00
Bacteria,Vibrio anguillarum ( 55601 ),Vibrio ( 662 ),0,0,0,0.02,-0.20,0.06,0.26,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium angulatum ( 1683 ),Bifidobacterium ( 1678 ),0,0,0,0.03,-0.21,0.06,0.06,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Chlorella variabilis ( 554065 ),Chlorella ( 3071 ),0,0,0,-0.03,-0.16,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Haemophilus parasuis ( 738 ),Haemophilus ( 724 ),0,0,0,-0.18,-0.03,0.06,4.35,0.00,-0.10,0.00,1.79
Bacteria,Geoalkalibacter subterraneus ( 483547 ),Geoalkalibacter ( 392332 ),0,0,0,-0.07,-0.09,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Teredinibacter turnerae ( 2426 ),Teredinibacter ( 2425 ),0,0,0,-0.09,-0.09,0.06,0.06,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Citrullus lanatus ( 3654 ),Citrullus ( 3653 ),0,0,0,-0.09,-0.09,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Streptomyces sp. PAMC26508 ( 1265601 ),Streptomyces ( 1883 ),0,0,-1,-0.02,-0.49,0.06,1.28,0.00,-0.41,0.00,0.13
Bacteria,Ochrobactrum anthropi ( 529 ),Ochrobactrum ( 528 ),0,0,0,-0.10,-0.10,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,0,-0.14,-0.03,0.13,4.35,0.00,-0.10,0.00,1.79
Bacteria,Xenorhabdus poinarii ( 40577 ),Xenorhabdus ( 626 ),0,0,0,-0.08,-0.12,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Mycobacterium liflandii ( 261524 ),Mycobacterium ( 1763 ),0,0,-1,0.06,-0.20,0.06,1.98,0.00,-0.36,0.00,2.24
Bacteria,Acinetobacter sp. As58 ( 1567075 ),Acinetobacter ( 469 ),0,0,-2,-0.10,-0.13,0.06,9.79,0.00,-0.12,0.00,12.29
Bacteria,Pelosinus sp. UFO1 ( 484770 ),Pelosinus ( 365348 ),0,0,0,0.08,-0.16,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Methylotenera mobilis ( 359408 ),Methylotenera ( 359407 ),0,0,0,-0.12,-0.11,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Solibacillus silvestris ( 76853 ),Solibacillus ( 648800 ),0,0,0,-0.12,-0.12,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Micrococcus sp. V7 ( 404582 ),Micrococcus ( 1269 ),0,0,-1,0.09,-0.18,0.06,2.24,0.00,-0.28,0.00,1.34
Bacteria,Enterobacter hormaechei ( 158836 ),Enterobacter ( 547 ),0,0,0,-0.09,-0.18,0.06,1.34,0.00,-0.22,0.00,0.64
Bacteria,Sphingomonas sp. MM-1 ( 745310 ),Sphingomonas ( 13687 ),0,0,0,-0.12,-0.14,0.06,0.38,0.00,-0.32,0.00,0.26
Bacteria,Vibrio alginolyticus ( 663 ),Vibrio ( 662 ),0,0,0,-0.08,-0.20,0.06,0.26,0.00,0.00,0.00,0.00
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Sphingomonas taxi ( 1549858 ),Sphingomonas ( 13687 ),0,0,0,-0.12,-0.14,0.06,0.38,0.00,-0.32,0.00,0.26
Bacteria,Ilumatobacter coccineus ( 467094 ),Ilumatobacter ( 682522 ),0,0,0,-0.13,-0.13,0.06,0.06,0.00,-0.27,0.00,0.06
Bacteria,Dermacoccus nishinomiyaensis ( 1274 ),Dermacoccus ( 57495 ),0,0,0,-0.13,-0.13,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Elizabethkingia anophelis ( 1117645 ),Elizabethkingia ( 308865 ),0,0,0,-0.14,-0.13,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Thalassospira xiamenensis ( 220697 ),Thalassospira ( 168934 ),0,0,0,-0.10,-0.10,0.13,0.13,0.00,0.00,0.00,0.00
Bacteria,Acinetobacter venetianus ( 52133 ),Acinetobacter ( 469 ),0,0,-2,-0.16,-0.13,0.06,9.79,0.00,-0.12,0.00,12.29
Bacteria,Alistipes finegoldii ( 214856 ),Alistipes ( 239759 ),0,0,0,-0.13,-0.16,0.06,0.06,0.00,-0.14,0.00,0.13
Bacteria,Streptococcus iniae ( 1346 ),Streptococcus ( 1301 ),0,0,-6,-0.13,-0.17,0.06,17.60,0.00,-0.20,0.00,7.43
Bacteria,Mesorhizobium loti ( 381 ),Mesorhizobium ( 68287 ),0,0,0,-0.12,-0.19,0.06,0.13,0.00,-0.38,0.00,0.13
Bacteria,Treponema succinifaciens ( 167 ),Treponema ( 157 ),0,0,0,0.10,-0.22,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Delftia sp. Cs1-4 ( 742013 ),Delftia ( 80865 ),0,0,0,-0.20,-0.11,0.06,0.19,0.00,-0.37,0.00,0.06
Viridiplantae (green plants),Zea mays ( 4577 ),Zea ( 4575 ),0,0,0,-0.16,-0.15,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Providencia stuartii ( 588 ),Providencia ( 586 ),0,0,0,-0.15,-0.16,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Mycobacterium chubuense ( 1800 ),Mycobacterium ( 1763 ),0,0,-1,-0.12,-0.20,0.06,1.98,0.00,-0.36,0.00,2.24
Bacteria,Mycobacterium rhodesiae ( 36814 ),Mycobacterium ( 1763 ),0,0,-1,-0.13,-0.20,0.06,1.98,0.00,-0.36,0.00,2.24
Bacteria,Pontibacter korlensis ( 400092 ),Pontibacter ( 323449 ),0,0,0,-0.16,-0.16,0.06,0.06,0.00,-0.38,0.00,0.13
Bacteria,Microlunatus phosphovorus ( 29405 ),Microlunatus ( 29404 ),0,0,0,-0.16,-0.16,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Shewanella oneidensis ( 70863 ),Shewanella ( 22 ),0,0,0,-0.14,-0.18,0.06,0.13,0.00,0.00,0.00,0.00
Bacteria,Acinetobacter sp. M131 ( 1280052 ),Acinetobacter ( 469 ),0,0,-2,-0.10,-0.13,0.13,9.79,0.00,-0.12,0.00,12.29
Bacteria,Ornithobacterium rhinotracheale ( 28251 ),Ornithobacterium ( 28250 ),0,0,0,-0.16,-0.16,0.06,0.06,0.00,0.00,0.00,0.00
Eukaryotes,Cylicostephanus goldi ( 71465 ),Cylicostephanus ( 71460 ),0,0,0,-0.16,-0.16,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-6,-0.16,-0.17,0.06,17.60,0.00,-0.20,0.00,7.43
Bacteria,Legionella pneumophila ( 446 ),Legionella ( 445 ),0,0,0,-0.15,-0.19,0.06,0.06,0.00,0.00,0.00,0.00
Panarthropoda,Plutella xylostella ( 51655 ),Plutella ( 51654 ),0,0,0,-0.17,-0.17,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Halomonas campaniensis ( 213554 ),Halomonas ( 2745 ),0,0,0,-0.11,-0.14,0.13,0.58,0.00,-0.28,0.00,0.58
Bacteria,Chloroflexus aggregans ( 152260 ),Chloroflexus ( 1107 ),0,0,0,0.26,-0.12,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,[Clostridium] sordellii ( 1505 ),Peptoclostridium ( 1481960 ),0,0,0,-0.14,-0.23,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas alkylphenolia ( 237609 ),Pseudomonas ( 286 ),0,0,-4,-0.11,-0.28,0.06,7.30,0.00,-0.37,0.00,4.29
Bacteria,Corynebacterium resistens ( 258224 ),Corynebacterium ( 1716 ),0,0,0,-0.14,-0.23,0.06,1.09,0.00,-0.15,0.00,0.58
Bacteria,Klebsiella variicola ( 244366 ),Klebsiella ( 570 ),0,0,-1,-0.14,-0.13,0.13,4.48,0.00,-0.12,0.00,1.60
Bacteria,Clostridium perfringens ( 1502 ),Clostridium ( 1485 ),0,0,0,-0.19,-0.18,0.06,0.06,0.00,-0.31,0.00,0.06
Bacteria,Methylococcus capsulatus ( 414 ),Methylococcus ( 413 ),0,0,0,-0.19,-0.19,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Micrococcus sp. A1 ( 404583 ),Micrococcus ( 1269 ),0,0,-1,-0.20,-0.18,0.06,2.24,0.00,-0.28,0.00,1.34
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-6,-0.22,-0.17,0.06,17.60,0.00,-0.20,0.00,7.43
Panarthropoda,Ceratitis capitata ( 7213 ),Ceratitis ( 7212 ),0,0,0,-0.19,-0.19,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Chryseobacterium sp. StRB126 ( 878220 ),Chryseobacterium ( 59732 ),0,0,0,-0.19,-0.20,0.06,0.06,0.00,-0.23,0.00,0.38
Bacteria,Hyphomicrobium sp. MC1 ( 717785 ),Hyphomicrobium ( 81 ),0,0,0,-0.15,-0.28,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Shewanella baltica ( 62322 ),Shewanella ( 22 ),0,0,0,-0.23,-0.18,0.06,0.13,0.00,0.00,0.00,0.00
Bacteria,Formosa agariphila ( 320324 ),Formosa ( 225842 ),0,0,0,-0.21,-0.21,0.06,0.06,0.00,0.00,0.00,0.00
Fungi,Fusarium pseudograminearum ( 101028 ),Fusarium ( 5506 ),0,0,0,-0.11,-0.39,0.06,0.06,0.00,0.00,0.00,0.00
Mammalia,Lipotes vexillifer ( 118797 ),Lipotes ( 118796 ),0,0,0,-0.21,-0.21,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Brevundimonas subvibrioides ( 74313 ),Brevundimonas ( 41275 ),0,0,0,-0.14,-0.16,0.13,0.13,0.00,-0.35,0.00,0.83
Bacteria,Catenulispora acidiphila ( 304895 ),Catenulispora ( 414878 ),0,0,0,-0.21,-0.21,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Kocuria rhizophila ( 72000 ),Kocuria ( 57493 ),0,0,0,-0.20,-0.23,0.06,0.06,0.00,-0.25,0.00,0.32
Bacteria,Streptococcus infantarius ( 102684 ),Streptococcus ( 1301 ),0,0,-6,-0.27,-0.17,0.06,17.60,0.00,-0.20,0.00,7.43
Bacteria,Halomonas sp. R57-5 ( 1610576 ),Halomonas ( 2745 ),0,0,0,0.12,-0.14,0.19,0.58,0.00,-0.28,0.00,0.58
Bacteria,Pseudomonas sp. MRSN12121 ( 1611770 ),Pseudomonas ( 286 ),0,0,-4,-0.17,-0.28,0.06,7.30,0.00,-0.37,0.00,4.29
Bacteria,Thauera sp. MZ1T ( 85643 ),Thauera ( 33057 ),0,0,0,-0.23,-0.22,0.06,0.06,0.00,-0.25,0.00,0.13
Deuterostomes,Strongylocentrotus purpuratus ( 7668 ),Strongylocentrotus ( 7664 ),0,0,0,-0.16,-0.16,0.13,0.13,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium humireducens ( 1223514 ),Corynebacterium ( 1716 ),0,0,0,-0.23,-0.23,0.06,1.09,0.00,-0.15,0.00,0.58
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),0,0,-1,-0.21,-0.13,0.13,4.48,0.00,-0.12,0.00,1.60
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,-6,-0.11,-0.17,0.19,17.60,0.00,-0.20,0.00,7.43
Bacteria,Anaerococcus prevotii ( 33034 ),Anaerococcus ( 165779 ),0,0,0,-0.23,-0.23,0.06,0.06,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Glycine max ( 3847 ),Glycine ( 3846 ),0,0,0,-0.23,-0.24,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.17,-0.17,0.13,0.13,0.00,-0.37,0.00,0.06
Bacteria,Chromohalobacter salexigens ( 158080 ),Chromohalobacter ( 42054 ),0,0,0,-0.27,-0.21,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-6,-0.17,-0.17,0.13,17.60,0.00,-0.20,0.00,7.43
Bacteria,Moraxella osloensis ( 34062 ),Moraxella ( 475 ),0,0,0,-0.20,-0.28,0.06,0.13,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.10,-0.13,0.19,0.19,-0.11,-0.17,0.06,0.06
Bacteria,Arcanobacterium haemolyticum ( 28264 ),Arcanobacterium ( 28263 ),0,0,0,-0.17,-0.35,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Saccharomonospora viridis ( 1852 ),Saccharomonospora ( 1851 ),0,0,0,-0.24,-0.24,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Nocardia cyriacigeorgica ( 135487 ),Nocardia ( 1817 ),0,0,0,-0.16,-0.36,0.06,0.26,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.15,-0.08,0.32,0.51,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium glutamicum ( 1718 ),Corynebacterium ( 1716 ),0,0,0,-0.25,-0.23,0.06,1.09,0.00,-0.15,0.00,0.58
Bacteria,Mesorhizobium australicum ( 536018 ),Mesorhizobium ( 68287 ),0,0,0,-0.32,-0.19,0.06,0.13,0.00,-0.38,0.00,0.13
Bacteria,Mycobacterium sp. JDM601 ( 875328 ),Mycobacterium ( 1763 ),0,0,-1,-0.32,-0.20,0.06,1.98,0.00,-0.36,0.00,2.24
Bacteria,Actinosynnema mirum ( 40567 ),Actinosynnema ( 40566 ),0,0,0,-0.25,-0.25,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Roseobacter litoralis ( 42443 ),Roseobacter ( 2433 ),0,0,0,-0.17,-0.39,0.06,0.06,0.00,-0.35,0.00,0.06
Viridiplantae (green plants),Cucumis sativus ( 3659 ),Cucumis ( 3655 ),0,0,0,-0.11,-0.12,0.32,0.32,0.00,0.00,0.00,0.00
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,0,0,-0.16,-0.17,0.06,0.06,-0.14,-0.27,0.06,0.13
Bacteria,Salinispora arenicola ( 168697 ),Salinispora ( 168694 ),0,0,0,-0.21,-0.32,0.06,0.06,0.00,0.00,0.00,0.00
Fungi,Aspergillus flavus ( 5059 ),Aspergillus ( 5052 ),0,0,0,-0.20,-0.35,0.06,0.13,0.00,-0.32,0.00,0.19
Bacteria,Corynebacterium halotolerans ( 225326 ),Corynebacterium ( 1716 ),0,0,0,-0.30,-0.23,0.06,1.09,0.00,-0.15,0.00,0.58
Bacteria,Halorhodospira halochloris ( 1052 ),Halorhodospira ( 85108 ),0,0,0,-0.23,-0.32,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas mosselii ( 78327 ),Pseudomonas ( 286 ),0,0,-4,-0.26,-0.28,0.06,7.30,0.00,-0.37,0.00,4.29
Bacteria,Intrasporangium calvum ( 53358 ),Intrasporangium ( 53357 ),0,0,0,-0.27,-0.27,0.06,0.06,0.00,-0.22,0.00,0.06
Bacteria,Xanthomonas alfalfae ( 366650 ),Xanthomonas ( 338 ),0,0,0,-0.28,-0.26,0.06,0.26,0.00,-0.35,0.00,0.06
Bacteria,Sulfuricella denitrificans ( 649841 ),Sulfuricella ( 935200 ),0,0,0,-0.27,-0.27,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-6,-0.17,-0.17,0.06,17.60,-0.23,-0.20,0.06,7.43
Bacteria,Serratia plymuthica ( 82996 ),Serratia ( 613 ),0,0,0,-0.18,-0.42,0.06,0.13,0.00,0.00,0.00,0.00
Bacteria,Aeromonas veronii ( 654 ),Aeromonas ( 642 ),0,0,0,-0.24,-0.33,0.06,0.26,0.00,-0.34,0.00,0.06
Bacteria,Corynebacterium maris ( 575200 ),Corynebacterium ( 1716 ),0,0,0,-0.17,-0.23,0.13,1.09,0.00,-0.15,0.00,0.58
Bacteria,Corynebacterium ureicelerivorans ( 401472 ),Corynebacterium ( 1716 ),0,0,0,-0.34,-0.23,0.06,1.09,0.00,-0.15,0.00,0.58
Bacteria,Alcanivorax dieselolei ( 285091 ),Alcanivorax ( 59753 ),0,0,0,-0.29,-0.27,0.06,0.13,0.00,-0.34,0.00,0.13
Bacteria,Nakamurella multipartita ( 53461 ),Nakamurella ( 53460 ),0,0,0,-0.28,-0.28,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),0,0,0,-0.29,-0.28,0.06,0.06,0.00,-0.19,0.00,0.06
Bacteria,Xanthomonas sacchari ( 56458 ),Xanthomonas ( 338 ),0,0,0,-0.31,-0.26,0.06,0.26,0.00,-0.35,0.00,0.06
Bacteria,Caulobacter vibrioides ( 155892 ),Caulobacter ( 75 ),0,0,0,-0.28,-0.29,0.06,0.38,0.00,-0.34,0.00,0.19
Bacteria,Propionibacterium acidipropionici ( 1748 ),Propionibacterium ( 1743 ),0,0,-1,-0.31,-0.26,0.06,3.14,0.00,-0.30,0.00,0.38
Bacteria,Singulisphaera acidiphila ( 466153 ),Singulisphaera ( 466152 ),0,0,0,-0.21,-0.20,0.13,0.13,0.00,0.00,0.00,0.00
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,0,0,-0.07,-0.21,0.38,1.34,0.00,-0.28,0.00,0.90
Bacteria,Corynebacterium imitans ( 156978 ),Corynebacterium ( 1716 ),0,0,0,-0.36,-0.23,0.06,1.09,0.00,-0.15,0.00,0.58
Fungi,Aspergillus clavatus ( 5057 ),Aspergillus ( 5052 ),0,0,0,-0.17,-0.35,0.06,0.13,-0.07,-0.32,0.06,0.19
Bacteria,Lactobacillus salivarius ( 1624 ),Lactobacillus ( 1578 ),0,0,0,-0.12,-0.32,0.06,0.06,0.14,-0.33,0.06,0.06
Bacteria,Moraxella catarrhalis ( 480 ),Moraxella ( 475 ),0,0,0,-0.30,-0.28,0.06,0.13,0.00,0.00,0.00,0.00
Bacteria,Nocardia nova ( 37330 ),Nocardia ( 1817 ),0,0,0,-0.24,-0.36,0.06,0.26,0.00,0.00,0.00,0.00
Bacteria,Maricaulis maris ( 74318 ),Maricaulis ( 74317 ),0,0,0,-0.29,-0.30,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas brassicacearum ( 930166 ),Pseudomonas ( 286 ),0,0,-4,-0.31,-0.28,0.06,7.30,0.00,-0.37,0.00,4.29
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,0,0,-0.42,-0.21,0.06,1.34,0.00,-0.28,0.00,0.90
Bacteria,Rhodococcus jostii ( 132919 ),Rhodococcus ( 1827 ),0,0,0,-0.27,-0.33,0.06,0.51,0.00,-0.37,0.00,0.13
Bacteria,Corynebacterium doosanense ( 1121358 ),Corynebacterium ( 1716 ),0,0,0,-0.38,-0.23,0.06,1.09,0.00,-0.15,0.00,0.58
Bacteria,Rahnella sp. Y9602 ( 741091 ),Rahnella ( 34037 ),0,0,0,-0.21,-0.33,0.06,0.06,0.90,-0.02,0.06,0.13
Bacteria,Pseudomonas sp. VLB120 ( 69328 ),Pseudomonas ( 286 ),0,0,-4,-0.16,-0.28,0.13,7.30,0.00,-0.37,0.00,4.29
Bacteria,Methylobacterium populi ( 223967 ),Methylobacterium ( 407 ),0,0,0,-0.28,-0.32,0.06,0.26,0.00,-0.34,0.00,0.06
Bacteria,Nocardiopsis alba ( 53437 ),Nocardiopsis ( 2013 ),0,0,0,-0.32,-0.29,0.06,0.26,0.00,-0.34,0.00,0.06
Saccharomyces,Saccharomyces cerevisiae ( 4932 ),Saccharomyces ( 4930 ),0,0,0,-0.14,-0.14,0.32,0.32,0.00,0.00,0.00,0.00
Bacteria,Methylobacterium extorquens ( 408 ),Methylobacterium ( 407 ),0,0,0,-0.29,-0.32,0.06,0.26,0.00,-0.34,0.00,0.06
Bacteria,Burkholderia mallei ( 13373 ),Burkholderia ( 32008 ),0,0,0,-0.28,-0.33,0.06,0.64,0.00,-0.36,0.00,0.19
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),0,0,0,-0.31,-0.30,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Thermobispora bispora ( 2006 ),Thermobispora ( 147067 ),0,0,0,-0.30,-0.30,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Mycobacterium ulcerans ( 1809 ),Mycobacterium ( 1763 ),0,0,-1,-0.23,-0.20,0.13,1.98,0.00,-0.36,0.00,2.24
Bacteria,Xanthobacter autotrophicus ( 280 ),Xanthobacter ( 279 ),0,0,0,-0.31,-0.31,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Xanthomonas albilineans ( 29447 ),Xanthomonas ( 338 ),0,0,0,-0.36,-0.26,0.06,0.26,0.00,-0.35,0.00,0.06
Bacteria,Burkholderia pseudomallei ( 28450 ),Burkholderia ( 32008 ),0,0,0,-0.28,-0.33,0.06,0.64,0.00,-0.36,0.00,0.19
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),0,0,0,-0.24,-0.23,0.06,0.06,-0.14,-0.28,0.06,0.13
Bacteria,Pseudomonas knackmussii ( 65741 ),Pseudomonas ( 286 ),0,0,-4,-0.34,-0.28,0.06,7.30,0.00,-0.37,0.00,4.29
Bacteria,Comamonas testosteroni ( 285 ),Comamonas ( 283 ),0,0,0,-0.15,-0.15,0.13,0.13,-0.20,-0.25,0.06,0.13
Bacteria,Pseudomonas chlororaphis ( 587753 ),Pseudomonas ( 286 ),0,0,-4,-0.34,-0.28,0.06,7.30,0.00,-0.37,0.00,4.29
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.13,0.13,-0.19,-0.20,0.13,0.13
