Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.18,-0.18,0.13,0.13,0.00,-0.24,0.00,0.13
Bacteria,Lactobacillus salivarius ( 1624 ),Lactobacillus ( 1578 ),0,0,0,-0.13,-0.31,0.03,0.96,0.15,-0.31,0.07,0.53
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-9,-0.16,-0.16,0.23,25.68,0.00,-0.20,0.00,7.22
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-9,-0.15,-0.16,0.10,25.68,-0.19,-0.20,0.10,7.22
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-9,-0.13,-0.16,0.30,25.68,0.00,-0.20,0.00,7.22
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,0.70,-0.29,0.03,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-9,-0.21,-0.16,0.20,25.68,0.00,-0.20,0.00,7.22
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.27,-0.27,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-9,-0.18,-0.16,0.30,25.68,-0.18,-0.20,0.07,7.22
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-9,-0.20,-0.16,0.27,25.68,-0.26,-0.20,0.07,7.22
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.34,-0.26,0.10,0.10,-0.33,-0.32,0.03,0.03
Bacteria,Lactobacillus gasseri ( 1596 ),Lactobacillus ( 1578 ),0,0,0,-0.22,-0.31,0.17,0.96,-0.16,-0.31,0.10,0.53
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,-9,-0.14,-0.16,0.73,25.68,-0.21,-0.20,0.13,7.22
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,1,-9,0.26,-0.16,4.34,25.68,0.83,-0.20,1.06,7.22
Bacteria,Lactobacillus fermentum ( 1613 ),Lactobacillus ( 1578 ),0,1,0,1.63,-0.31,0.76,0.96,0.13,-0.31,0.33,0.53
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,2,-9,0.03,-0.16,18.89,25.68,0.41,-0.20,3.94,7.22
