Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Exiguobacterium sp. MH3 ( 1399115 ),Exiguobacterium ( 33986 ),0,0,0,-0.44,-0.26,0.01,0.01,0.00,0.00,0.00,0.00
Mammalia,Pantholops hodgsonii ( 59538 ),Pantholops ( 59537 ),0,0,0,-0.34,-0.34,0.01,0.01,0.00,0.00,0.00,0.00
Bacteria,Cupriavidus necator ( 106590 ),Cupriavidus ( 106589 ),0,0,0,-0.34,-0.33,0.01,0.01,0.00,0.00,0.00,0.00
Bacteria,Lactococcus lactis ( 1358 ),Lactococcus ( 1357 ),0,0,0,-0.24,-0.26,0.01,0.08,-0.32,-0.19,0.01,0.07
Bacteria,Pseudomonas sp. TKP ( 1415630 ),Pseudomonas ( 286 ),0,0,0,-0.17,-0.30,0.04,0.04,0.00,-0.39,0.00,0.01
Bacteria,Ruegeria pomeroyi ( 89184 ),Ruegeria ( 97050 ),0,0,0,-0.45,-0.47,0.01,0.01,0.00,0.00,0.00,0.00
Bacteria,Shewanella baltica ( 62322 ),Shewanella ( 22 ),0,0,0,-0.26,-0.19,0.01,0.01,-0.38,-0.43,0.01,0.01
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,0,-0.18,-0.18,0.05,0.07,-0.18,-0.24,0.03,0.04
Bacteria,Lactococcus piscium ( 1364 ),Lactococcus ( 1357 ),0,0,0,-0.26,-0.26,0.07,0.08,-0.08,-0.19,0.05,0.07
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,0.95,-0.16,0.04,0.34,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.18,-0.16,0.27,0.34,0.00,0.00,0.00,0.00
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),0,0,0,0.40,-0.20,0.15,0.18,0.25,-0.20,0.07,0.07
